,0
Accumulated time steps,"[0, 296, 556, 939, 1427, 1687, 1958, 2120, 2277, 2431, 2734, 2999, 3371, 3522, 3871, 4411, 4565, 4846, 5000, 5159, 5515, 5674, 5922, 6165, 6326, 6756, 6909, 7356, 7627, 7998, 8339, 8492, 8842, 9199, 9350, 9504, 9760, 9919, 10274, 10438, 10602, 10762, 11017, 11276, 11427, 11672, 11831, 12082, 12337, 12492, 12752, 13009, 13362, 13516, 13672, 13832, 14007, 14350, 14510, 14762, 15041, 15210, 15406, 15668, 15820, 16075, 16242, 16398, 16578, 16934, 17092, 17551, 17917, 18177, 18436, 18798, 19160, 19321, 19711, 19872, 20216, 20499, 20658, 20924, 21193, 21350, 21548, 21828, 22083, 22355, 22614, 22770, 22921, 23083, 23432, 23590, 23866, 24130, 24319, 24602, 24859, 25127, 25284, 25652, 25918, 26175, 26539, 26791, 26961, 27232, 27579, 27737, 28014, 28172, 28331, 28624, 28780, 28942, 29246, 29409, 29679, 29985]"
Episode reward,"[0, 83.41017237349655, 86.33904862368792, 79.5247228611937, 71.68409026324187, 85.81887210169535, 84.54898463441506, 90.97399617029609, 91.21089112465299, 91.20831982633571, 81.76033115346844, 84.73409460735883, 78.45671011509549, 91.4408248546474, 81.5439438548539, 68.44520389065502, 91.41724984350388, 82.87255266164438, 91.59509016856258, 91.17617027910825, 81.46861344904252, 91.14516485838976, 87.11317805597771, 86.55240013819864, 90.62963042134975, 76.29592180085243, 91.73249729364603, 74.63626617511117, 85.73220780054852, 79.26021327533913, 82.32965992918992, 91.75589812361419, 81.05033561785609, 80.63951817116663, 91.28103569532942, 91.34847360689987, 86.8300784988128, 91.25720093217004, 79.4859831408138, 90.94139801022192, 90.81566880782695, 91.00409757893134, 87.15262919223676, 86.0070815290887, 92.08524845663918, 86.90822224813105, 91.03754571630218, 86.25209365409559, 85.82580521956443, 90.96965862735631, 86.1545665230326, 85.88393962422673, 80.80780611229957, 90.79860143744882, 91.1930708912158, 90.55003059983605, 89.30348317775677, 80.90661167631887, 90.78657569289673, 85.43194894746968, 82.976937687949, 90.22603870073428, 88.02903362361755, 85.4506187598091, 91.32789194761553, 86.23828812889164, 89.65156121231118, 91.288103088527, 88.58148577946261, 80.02588256320794, 91.41010736291214, 72.57142632945343, 79.1706065063255, 84.08670135148807, 85.205559190754, 79.3759413252514, 79.80150889497445, 90.8453839568074, 75.65502692554453, 90.36256490590772, 77.32445871474681, 82.44249453891328, 90.31839415768793, 83.84401089626935, 84.42741872058961, 90.84825781355582, 86.86094551492928, 83.2637277518413, 84.8954465606891, 85.31315722126575, 84.18858905680608, 90.66514285730135, 91.02596615127196, 90.68027500112834, 77.13597959866465, 90.17930234086671, 84.23817046526676, 84.59835276578028, 87.99935786441162, 82.54220403827959, 84.57544628489744, 82.83006461448993, 90.66932811070015, 77.843389413991, 84.78983730977134, 84.08580621153892, 78.44274920454063, 83.992212929639, 89.69440496508018, 86.00462466866992, 77.34005443134414, 90.02314675233914, 83.4656297273967, 90.48749098641206, 90.57527267284219, 81.52341831601356, 90.23188145377631, 89.98558915261292, 80.20046007911382, 89.72840265150117, 82.67045136238455, 79.61598744410472]"
Episode feedback,"[0.8, 0.25850340048128095, 0.22779922691969412, 0.17801047073819248, 0.1457905541154198, 0.13513513461337787, 0.1666666660493827, 0.12422360171289688, 0.06410256369165024, 0.12418300572429408, 0.05629139054208149, 0.07575757547061525, 0.09433962238722474, 0.059999999600000006, 0.09482758593440349, 0.06679035238072291, 0.08496731970609595, 0.07142857117346939, 0.05228758135759751, 0.06962025272392246, 0.09014084481650467, 0.044303797187950654, 0.06477732767296629, 0.03305785110306673, 0.0437499997265625, 0.034965034883531386, 0.05263157860110804, 0.0515695066108307, 0.0629629627297668, 0.027027026953981008, 0.020588235233564015, 0.03947368395083103, 0.014326647523419347, 0.025280898805390733, 0.04666666635555556, 0.026143790678798753, 0.04313725473279508, 0.03164556941996475, 0.02259886999265856, 0.012269938575031052, 0.018404907862546577, 0.03773584881927139, 0.03543307072664145, 0.019379844886124632, 0.02666666648888889, 0.00819672127788229, 0.0126582277679859, 0.031999999872, 0.023622047151094304, 0.006493506451340867, 0.019305019230482553, 0.011718749954223633, 0.011363636331353306, 0.0, 0.012903225723204995, 0.012578616273090464, 0.0, 0.0029239765996374955, 0.018867924409635695, 0.01195219118744147, 0.007194244578437969, 0.005952380916950114, 0.0, 0.015325670439365247, 0.006622516512433666, 0.0, 0.006024096349252432, 0.0, 0.016759776442682815, 0.008450704201547312, 0.00636942671102276, 0.008733624435079423, 0.0027397260198911617, 0.0, 0.007751937954449853, 0.005540166189639429, 0.0027700830948197146, 0.0, 0.002570694080795131, 0.006249999960937501, 0.005830903773087744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0035842293778343033, 0.003937007858515717, 0.0036900368867526317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00636942671102276, 0.003636363623140496, 0.0, 0.0, 0.0035460992782053217, 0.003906249984741211, 0.0037453183380325157, 0.006410256369165024, 0.0, 0.0, 0.0, 0.00550964185810016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006211180085644845, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 22.847656726837158, 42.857779026031494, 69.75058078765869, 101.95223236083984, 119.3941764831543, 138.47988772392273, 149.8923156261444, 160.27827405929565, 171.5066041946411, 191.15181159973145, 209.46363306045532, 234.35322761535645, 244.5253040790558, 267.3815379142761, 300.4264039993286, 310.89773750305176, 328.5088589191437, 338.20312690734863, 348.5221507549286, 371.5707449913025, 381.5062732696533, 396.85461616516113, 411.1155774593353, 421.23344373703003, 445.8764500617981, 455.8631682395935, 482.4776334762573, 499.64359974861145, 521.2474830150604, 541.5356132984161, 551.2135767936707, 572.0565338134766, 593.7680957317352, 603.8132920265198, 613.7161395549774, 630.010504245758, 640.1449403762817, 661.0655992031097, 671.1515102386475, 681.3992922306061, 691.6119344234467, 707.1701304912567, 722.7064578533173, 732.0151765346527, 746.2733945846558, 755.7864348888397, 770.9874002933502, 785.7672553062439, 795.2378659248352, 810.4162800312042, 825.2742168903351, 845.1549100875854, 854.3256390094757, 863.7470095157623, 873.0977251529694, 883.2731261253357, 902.5666341781616, 912.3732388019562, 926.4996991157532, 942.2867541313171, 951.918698310852, 963.0769345760345, 978.2677180767059, 987.519496679306, 1001.7758409976959, 1011.531661272049, 1020.7791719436646, 1031.4522445201874, 1051.0571901798248, 1060.4262344837189, 1085.6151707172394, 1105.4287939071655, 1119.7750024795532, 1134.0981152057648, 1153.9062569141388, 1173.7089166641235, 1182.9757499694824, 1203.8665108680725, 1213.380880355835, 1232.1923968791962, 1248.0485389232635, 1257.2314183712006, 1272.0781207084656, 1287.244106054306, 1296.3094129562378, 1307.731421470642, 1323.2668492794037, 1337.2739787101746, 1352.4687523841858, 1366.734356880188, 1375.7927944660187, 1384.632136106491, 1393.9649560451508, 1412.906100988388, 1422.0703256130219, 1437.3786370754242, 1451.7694675922394, 1462.4894449710846, 1478.0391490459442, 1492.3852097988129, 1507.0325951576233, 1516.1594231128693, 1536.0054154396057, 1550.6835823059082, 1565.0040745735168, 1584.7490856647491, 1598.7371349334717, 1608.5314066410065, 1623.2987840175629, 1641.9354333877563, 1651.141033411026, 1666.3059532642365, 1675.2382531166077, 1684.4355702400208, 1700.8839795589447, 1709.964379787445, 1719.302247285843, 1735.763355731964, 1745.1847660541534, 1759.9376759529114, 1776.705100774765]"
total minutes,"[0, 0.3807942787806193, 0.7142963171005249, 1.1625096797943115, 1.699203872680664, 1.9899029413859048, 2.3079981287320455, 2.49820526043574, 2.6713045676549276, 2.8584434032440185, 3.1858635266621906, 3.4910605510075885, 3.9058871269226074, 4.07542173465093, 4.456358965237936, 5.007106733322144, 5.181628958384196, 5.475147648652395, 5.636718781789144, 5.808702512582143, 6.192845749855041, 6.358437887827555, 6.614243602752685, 6.8519262909889225, 7.020557395617167, 7.4312741676966345, 7.597719470659892, 8.041293891270955, 8.327393329143524, 8.687458050251006, 9.025593554973602, 9.186892946561178, 9.534275563557943, 9.896134928862255, 10.063554867108662, 10.22860232591629, 10.500175070762634, 10.669082339604696, 11.017759986718495, 11.185858503977459, 11.356654870510102, 11.52686557372411, 11.786168841520945, 12.045107630888621, 12.200252942244212, 12.437889909744262, 12.596440581480662, 12.84979000488917, 13.096120921770732, 13.253964432080586, 13.506938000520071, 13.754570281505584, 14.085915168126425, 14.238760650157928, 14.395783491929372, 14.551628752549489, 14.721218768755595, 15.042777236302694, 15.20622064669927, 15.44166165192922, 15.704779235521952, 15.865311638514202, 16.051282242933908, 16.304461967945098, 16.458658277988434, 16.696264016628266, 16.858861021200816, 17.012986199061075, 17.190870742003124, 17.517619836330415, 17.673770574728646, 18.093586178620658, 18.42381323178609, 18.662916707992554, 18.90163525342941, 19.23177094856898, 19.56181527773539, 19.716262499491375, 20.06444184780121, 20.223014672597248, 20.536539947986604, 20.80080898205439, 20.95385697285334, 21.20130201180776, 21.454068434238433, 21.605156882603964, 21.79552369117737, 22.05444748799006, 22.287899645169578, 22.541145873069762, 22.778905948003132, 22.929879907766978, 23.077202268441518, 23.23274926741918, 23.548435016473135, 23.701172093550365, 23.956310617923737, 24.19615779320399, 24.37482408285141, 24.633985817432404, 24.873086829980213, 25.11720991929372, 25.26932371854782, 25.600090257326762, 25.844726371765137, 26.08340124289195, 26.412484761079153, 26.64561891555786, 26.80885677735011, 27.05497973362605, 27.365590556462607, 27.5190172235171, 27.771765887737274, 27.92063755194346, 28.07392617066701, 28.348066325982412, 28.49940632979075, 28.65503745476405, 28.9293892621994, 29.086412767569225, 29.33229459921519, 29.611751679579417]"
cummulative feedback,"[0, 76, 135, 203, 274, 309, 354, 374, 384, 403, 420, 440, 475, 484, 517, 553, 566, 586, 594, 605, 637, 644, 660, 668, 675, 690, 698, 721, 738, 748, 755, 761, 766, 775, 782, 786, 797, 802, 810, 812, 815, 821, 830, 835, 839, 841, 843, 851, 857, 858, 863, 866, 870, 870, 872, 874, 874, 875, 878, 881, 883, 884, 884, 888, 889, 889, 890, 890, 893, 896, 897, 901, 902, 902, 904, 906, 907, 907, 908, 909, 911, 911, 911, 911, 911, 911, 911, 912, 913, 914, 914, 914, 914, 914, 914, 915, 916, 916, 916, 917, 918, 919, 920, 920, 920, 920, 922, 922, 922, 922, 922, 922, 922, 922, 922, 922, 922, 923, 923, 923, 923, 923]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
