,0
Accumulated time steps,"[0, 571, 762, 1216, 1471, 1644, 2112, 2271, 2619, 2997, 3251, 3427, 3789, 4156, 4421, 4575, 4733, 5198, 5576, 5737, 6010, 6169, 6612, 6786, 6946, 7205, 7462, 7751, 8090, 8367, 8716, 8981, 9147, 9495, 9755, 10334, 10713, 10970, 11137, 11403, 11663, 11822, 12182, 12443, 12807, 12967, 13119, 13388, 13668, 13952, 14107, 14380, 14538, 14695, 14988, 15149, 15619, 15772, 16026, 16275, 16440, 16596, 16752, 17018, 17275, 17427, 17584, 17738, 18011, 18274, 18427, 18603, 18773, 19038, 19190, 19456, 19613, 19770, 20147, 20308, 20575, 20862, 21147, 21303, 21463, 21627, 21791, 21949, 22117, 22286, 22447, 22629, 22792, 23056, 23320, 23486, 23646, 23816, 24232, 24538, 24701, 24982, 25543, 25701, 25871, 26150, 26307, 26591, 26752, 27030, 27182, 27340, 27497, 27764, 27924, 28088, 28486, 28757, 29032, 29221, 29488, 29885]"
Episode reward,"[0, 60.05698143004624, 88.26724458260999, 70.93370989799354, 85.90521887431895, 89.60614983288, 73.14562349614152, 91.56442510900489, 80.51984188106827, 77.97133093249316, 85.46222480619292, 90.3759275613433, 80.21934682779121, 79.56875594175028, 85.9212902495935, 91.81598629116968, 91.3199618049761, 74.24823975513752, 77.4769826035604, 90.6493292194568, 84.18089717486792, 91.06179465768253, 75.7230266355732, 89.50748664173692, 90.8011586618339, 84.73282218433334, 86.47865612368275, 82.99476229246, 82.0249830528, 86.49419025862927, 82.17997967440724, 85.96357555310188, 90.56405741124482, 79.90264393026516, 86.60078736813158, 69.67440993376984, 80.43209915485794, 87.28022252997138, 90.76181292259007, 88.23441342160523, 86.55291897821584, 91.36054865323277, 81.481241941579, 84.50849851410793, 79.75230085059277, 90.7910064370635, 90.92177243981966, 85.6595413101966, 85.89026308138975, 85.80318901499618, 91.75410216785382, 85.24181370700575, 90.13490957020485, 90.41259037623603, 82.98062340114518, 90.77486218279937, 72.78294485738765, 91.11288588403914, 84.54064188933243, 84.03448503764025, 90.65679948206025, 91.14862910500878, 91.06235507945121, 84.32232694401564, 83.44676689092847, 90.30795972329041, 90.5354915238183, 90.42957908790613, 82.90554206608512, 83.75069480972003, 91.638313218751, 90.99500094087225, 90.04105930444027, 85.65781106186668, 91.18896297361515, 86.34150472859216, 90.93940594124456, 90.36578324653695, 77.9057007378626, 89.94149613900314, 84.29207858192164, 83.72188726538289, 83.52619873120977, 90.1186526471416, 90.82020840095637, 90.13647571627077, 90.32112106044855, 90.90126364167277, 90.37017090282137, 90.65306261187514, 90.73212753465276, 88.36557993715054, 90.28740359309111, 84.03351975945341, 83.47290859998778, 89.79677816228501, 91.39649089515964, 89.40554594829058, 72.85303229525854, 81.78045875595143, 90.25197921121966, 83.29688198457234, 65.36395682545636, 90.22309093754336, 90.67232202383094, 83.46353044581753, 90.2995547004191, 86.35584031050615, 90.21249865550986, 85.06784279896297, 90.65448395048227, 90.52397558533117, 90.36616886248865, 83.81513637272882, 90.65277889780171, 90.27605640688107, 75.99897780830777, 84.6017084051689, 83.36578261974485, 88.73430521815163, 84.74648241349196, 79.01982186712509]"
Episode feedback,"[0.8, 0.27768014010952524, 0.28947368268698065, 0.22737306793074377, 0.19291338506727013, 0.11627906909140076, 0.14989293329787381, 0.12025316379586605, 0.10374639739554352, 0.07957559660590027, 0.07905138308675343, 0.09142857090612246, 0.08310249284459144, 0.0683060107423333, 0.06439393915002296, 0.0588235290272972, 0.05732484039920484, 0.056034482637856715, 0.050397877850403505, 0.037499999765625, 0.047794117471345154, 0.0253164555359718, 0.0294117646393399, 0.011560693574793678, 0.05031446509236186, 0.03100775181779941, 0.0, 0.031249999891493057, 0.0295857987290361, 0.028985507141356857, 0.025862068891200952, 0.03409090896177686, 0.0, 0.011527377488393725, 0.023166023076579063, 0.017301038032351144, 0.007936507915511884, 0.015624999938964844, 0.012048192698504864, 0.007547169782840869, 0.011583011538289532, 0.0, 0.005571030625150333, 0.0, 0.00275482092905008, 0.0, 0.0, 0.0111940298089775, 0.0035842293778343033, 0.0, 0.006493506451340867, 0.0036764705747188583, 0.0, 0.0, 0.003424657522518296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006410256369165024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006134969287515526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 43.39741539955139, 59.03177499771118, 92.12620854377747, 110.53466439247131, 121.84031105041504, 152.75103163719177, 163.7292079925537, 185.47376585006714, 208.48663139343262, 223.9403166770935, 235.2095181941986, 257.2794842720032, 279.0233271121979, 294.9356927871704, 304.539870262146, 314.3061728477478, 341.22410440444946, 362.7984371185303, 372.6015486717224, 388.3432857990265, 397.7023916244507, 421.88327145576477, 431.7590665817261, 441.3033137321472, 455.7896032333374, 469.51834297180176, 485.6331624984741, 504.3310692310333, 519.8030955791473, 538.8840808868408, 553.8651785850525, 563.1428689956665, 581.8188025951385, 596.1944317817688, 626.500848531723, 646.3770592212677, 660.3584969043732, 669.7117388248444, 683.9443655014038, 698.0672614574432, 707.099196434021, 726.0336921215057, 739.8154671192169, 758.8436825275421, 767.7157437801361, 776.2327728271484, 790.5720114707947, 805.5419301986694, 820.6014153957367, 829.283392906189, 843.4821059703827, 852.2975342273712, 861.01096367836, 876.4488749504089, 885.3112277984619, 909.2178332805634, 917.7872922420502, 931.3241336345673, 944.4530999660492, 953.4453430175781, 962.0639193058014, 970.8242695331573, 984.8921084403992, 998.3914704322815, 1006.7784326076508, 1015.4279391765594, 1023.9095435142517, 1038.3141798973083, 1052.0610330104828, 1060.5190811157227, 1070.0840828418732, 1079.280927658081, 1093.2607164382935, 1101.65527677536, 1115.689900636673, 1124.484492301941, 1133.3783662319183, 1152.7355439662933, 1161.485673904419, 1175.464716911316, 1190.3378365039825, 1205.1292247772217, 1213.6931643486023, 1222.4641091823578, 1231.3935086727142, 1240.480476617813, 1249.1681461334229, 1258.243343114853, 1267.398274898529, 1276.194256067276, 1286.003988981247, 1294.9675250053406, 1308.7621810436249, 1322.579417705536, 1331.7708027362823, 1340.484102487564, 1349.762390613556, 1370.9669954776764, 1386.775405883789, 1395.6451330184937, 1410.3229658603668, 1438.5483634471893, 1447.3637337684631, 1456.6841969490051, 1471.4849140644073, 1480.1856055259705, 1495.1096458435059, 1503.979642868042, 1518.6006746292114, 1527.134729385376, 1535.8786261081696, 1544.554393529892, 1558.80712723732, 1567.602026939392, 1576.5920894145966, 1597.1576380729675, 1611.4799399375916, 1626.0039212703705, 1636.2192213535309, 1650.2780845165253, 1670.756488084793]"
total minutes,"[0, 0.7232902566591899, 0.9838629166285197, 1.5354368090629578, 1.8422444065411885, 2.0306718508402506, 2.5458505272865297, 2.7288201332092283, 3.0912294308344523, 3.4747771898905437, 3.732338611284892, 3.920158636569977, 4.287991404533386, 4.650388785203298, 4.915594879786173, 5.0756645043691, 5.23843621412913, 5.687068406740824, 6.046640618642171, 6.210025811195374, 6.472388096650442, 6.6283731937408445, 7.031387857596079, 7.195984443028768, 7.35505522886912, 7.59649338722229, 7.825305716196696, 8.093886041641236, 8.405517820517222, 8.663384926319122, 8.981401348114014, 9.231086309750875, 9.385714483261108, 9.696980043252308, 9.93657386302948, 10.441680808862051, 10.772950987021128, 11.00597494840622, 11.161862313747406, 11.39907275835673, 11.634454357624055, 11.784986607233684, 12.100561535358429, 12.330257785320281, 12.647394708792369, 12.795262396335602, 12.937212880452474, 13.17620019117991, 13.425698836644491, 13.676690256595611, 13.821389881769816, 14.058035099506379, 14.204958903789521, 14.350182727972667, 14.607481249173482, 14.755187129974365, 15.153630554676056, 15.296454870700837, 15.522068893909454, 15.740884999434153, 15.890755716959635, 16.03439865509669, 16.18040449221929, 16.414868474006653, 16.639857840538024, 16.779640543460847, 16.92379898627599, 17.065159058570863, 17.305236331621806, 17.534350550174715, 17.675318018595377, 17.83473471403122, 17.98801546096802, 18.221011940638224, 18.360921279589334, 18.594831677277885, 18.74140820503235, 18.88963943719864, 19.212259066104888, 19.35809456507365, 19.5910786151886, 19.83896394173304, 20.08548707962036, 20.228219405810037, 20.374401819705962, 20.523225144545236, 20.674674610296886, 20.819469102223714, 20.970722385247548, 21.123304581642152, 21.269904267787933, 21.433399816354115, 21.582792083422344, 21.812703017393748, 22.042990295092263, 22.196180045604706, 22.341401708126067, 22.496039843559267, 22.84944992462794, 23.112923431396485, 23.260752216974893, 23.505382764339448, 23.975806057453156, 24.12272889614105, 24.278069949150087, 24.524748567740122, 24.66976009209951, 24.918494097391765, 25.066327381134034, 25.310011243820192, 25.452245489756265, 25.597977101802826, 25.742573225498198, 25.980118787288667, 26.12670044898987, 26.276534823576608, 26.619293967882793, 26.85799899895986, 27.100065354506174, 27.27032035589218, 27.504634741942088, 27.845941468079886]"
cummulative feedback,"[0, 158, 213, 316, 365, 385, 455, 474, 510, 540, 560, 576, 606, 631, 648, 657, 666, 692, 711, 717, 730, 734, 747, 749, 757, 765, 765, 774, 784, 792, 801, 810, 810, 814, 820, 830, 833, 837, 839, 841, 844, 844, 846, 846, 847, 847, 847, 850, 851, 851, 852, 853, 853, 853, 854, 854, 854, 854, 854, 854, 854, 854, 855, 855, 855, 855, 855, 855, 855, 855, 855, 855, 855, 855, 855, 855, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857, 857]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
