,0
Accumulated time steps,"[0, 736, 1127, 1496, 1780, 2148, 2411, 2665, 2942, 3229, 3825, 4090, 4367, 4519, 4672, 4942, 5184, 5448, 5827, 5978, 6249, 6416, 6574, 6834, 6986, 7154, 7303, 7612, 7764, 8140, 8404, 8671, 8826, 8978, 9156, 9310, 9602, 9765, 9923, 10082, 10237, 10498, 10764, 10920, 11175, 11338, 11595, 11779, 12045, 12205, 12368, 12527, 12682, 12960, 13629, 13897, 14181, 14342, 14600, 14869, 15042, 15418, 15594, 15753, 16022, 16288, 16551, 16724, 17076, 17226, 17407, 17569, 17734, 17911, 18177, 18347, 18622, 18778, 18961, 19236, 19401, 19670, 19833, 20110, 20269, 20425, 20578, 20846, 21002, 21203, 21367, 21636, 21792, 21954, 22143, 22296, 22454, 22625, 22922, 23180, 23376, 23661, 23820, 23982, 24143, 24301, 24578, 24742, 24905, 25183, 25452, 25723, 26010, 26288, 26680, 26967, 27245, 27403, 27670, 27828, 28098, 28253, 28410, 28597, 28859, 29047, 29312, 29573, 29834]"
Episode reward,"[0, 48.39736020136232, 79.18194010608437, 80.40373609454176, 82.79037414100672, 79.84032090742821, 85.09473746262377, 86.42747814066921, 83.6063621695443, 83.71914540839933, 69.0863621933626, 85.18730798216436, 84.56171223069445, 91.6278923212757, 91.46730467094332, 84.57638285451321, 87.37809541439238, 85.83988843949716, 76.27802715086659, 90.79290530451136, 83.47426572826605, 90.60604200270151, 91.1404415741593, 87.5682733663543, 90.90605149667059, 91.6883613313586, 92.56390896720818, 84.55902420511444, 91.94239659366255, 79.11984180881953, 85.91781294073105, 86.59237019751907, 91.07284856259248, 91.28465122578844, 88.15262203662527, 91.6027688515171, 81.9255315378348, 91.53083976266335, 91.26686880122907, 90.94512383347019, 91.82256273198962, 86.05934623190238, 84.94626281871307, 91.45793931157003, 85.61481018775359, 91.10423966134839, 86.02886014259501, 88.2879772758027, 88.12143404445, 91.1241937264726, 90.99482362734885, 90.74269308197373, 91.32094667638329, 83.53769420197355, 62.36477558761378, 86.19990481531215, 83.65522758799291, 90.71538313178621, 83.70507403862186, 86.08929107088906, 90.11388566288028, 78.5029759552823, 90.26215239070035, 90.31707095246914, 85.1319099527943, 84.10657417308916, 84.19205388205927, 90.22452699521318, 78.08540908381602, 91.35878593233416, 89.36546505912368, 90.26926521550895, 90.35951401382286, 89.43742852615588, 86.53304645757444, 90.6004032881411, 86.29301976868177, 90.61833554024766, 89.23025066106656, 84.86335796263799, 89.81597200352189, 85.45979507429624, 90.42199242901985, 85.19956501892413, 90.20807183692445, 91.12654827460842, 90.57211621912408, 85.03446518681167, 91.01641361661387, 87.04237518049086, 90.08171574503962, 85.59328414982036, 90.4003059242547, 89.8491831822709, 88.30427320943481, 90.93927588062036, 90.60706116330962, 89.81819245219295, 81.42790863021102, 85.20842066559634, 85.66887177774184, 84.1295452651869, 90.50860121042946, 90.6098456316286, 90.15160066295992, 90.24564358543846, 82.23871778400621, 89.59807233771416, 90.3250990615962, 83.72985097706938, 85.05687017093658, 84.2421631790973, 81.99672363000113, 84.26894268767612, 74.5936072955788, 82.22169635214082, 84.13784961979839, 90.13022642401596, 83.68078494110311, 90.87015599491866, 84.43907038898482, 90.74760471076613, 90.5130686406402, 90.14393603623364, 84.38960440056645, 87.9190245517191, 83.43123295421255, 84.63914863186783, 83.17511594244853]"
Episode feedback,"[0.8, 0.3133514982106928, 0.22820512761998685, 0.18478260819352552, 0.1519434623606238, 0.11989100784770843, 0.1106870224782938, 0.11462450547579248, 0.08333333303140097, 0.08391608362267104, 0.07058823517548196, 0.05681818160296143, 0.047101449104704894, 0.06622516512433665, 0.019736841975415514, 0.044609665261674106, 0.037344398185292955, 0.034220532189275545, 0.01851851846952773, 0.059999999600000006, 0.018518518449931413, 0.006024096349252432, 0.02547770684409104, 0.023166023076579063, 0.013245033024867332, 0.0, 0.01351351342220599, 0.0064935064724236805, 0.006622516512433666, 0.007999999978666667, 0.011406844063091847, 0.0037593984821075246, 0.012987012902681734, 0.013245033024867332, 0.01694915244661496, 0.0, 0.0034364261050294637, 0.0, 0.00636942671102276, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006289308136545232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005555555524691358, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 60.34889841079712, 90.58694553375244, 117.35235142707825, 136.95729994773865, 160.8481035232544, 178.13104891777039, 194.7085988521576, 212.27174043655396, 230.27602887153625, 265.9769163131714, 282.28622031211853, 298.8201470375061, 308.62540555000305, 318.08120012283325, 334.26391792297363, 348.63899636268616, 364.18834233283997, 385.1870696544647, 394.958370923996, 410.870365858078, 420.42126202583313, 429.841956615448, 444.80773425102234, 453.9428720474243, 463.581743478775, 472.44403743743896, 489.5671331882477, 498.4360318183899, 518.8138620853424, 533.7840960025787, 548.7410316467285, 558.1200318336487, 567.1438345909119, 577.8711545467377, 586.8456523418427, 603.2799546718597, 612.8629088401794, 622.3207459449768, 631.6759016513824, 640.8829591274261, 655.9069285392761, 670.8164370059967, 679.8561997413635, 694.3386971950531, 703.9087748527527, 718.443295955658, 728.7731211185455, 743.7745382785797, 753.114396572113, 762.67378282547, 771.7472450733185, 781.1169500350952, 796.9913210868835, 832.5795905590057, 847.4037680625916, 863.0702254772186, 872.3627536296844, 886.4887275695801, 901.261225938797, 911.3399000167847, 931.4629228115082, 941.6654462814331, 950.7683444023132, 965.6029207706451, 980.1767628192902, 994.626056432724, 1004.5211877822876, 1023.5873432159424, 1032.183261871338, 1042.5538487434387, 1051.8446969985962, 1061.2863450050354, 1071.3344235420227, 1085.837923526764, 1095.5213401317596, 1110.7146167755127, 1119.7405495643616, 1130.2766766548157, 1145.6682155132294, 1155.2406315803528, 1170.292415857315, 1179.984026670456, 1195.3637278079987, 1204.5902333259583, 1213.763020515442, 1222.7491919994354, 1237.6611604690552, 1246.9259369373322, 1258.740684747696, 1268.236654996872, 1283.2816326618195, 1292.305415391922, 1301.6645214557648, 1312.4459936618805, 1321.3241457939148, 1330.5892825126648, 1340.2643022537231, 1356.6529097557068, 1370.7829630374908, 1382.2548520565033, 1398.3443810939789, 1407.6863996982574, 1417.3379685878754, 1426.935208082199, 1436.370761871338, 1452.0424387454987, 1461.6677753925323, 1471.3351097106934, 1487.0145971775055, 1502.231879234314, 1517.6171855926514, 1533.837943315506, 1549.3031430244446, 1570.7476065158844, 1586.5723657608032, 1602.2292578220367, 1611.3833637237549, 1626.1784837245941, 1635.8265058994293, 1651.0853953361511, 1660.6662423610687, 1669.8454313278198, 1680.5511848926544, 1695.0923962593079, 1706.0958535671234, 1721.0502579212189, 1735.4033114910126, 1750.1054799556732]"
total minutes,"[0, 1.0058149735132853, 1.5097824255625407, 1.9558725237846375, 2.282621665795644, 2.6808017253875733, 2.968850815296173, 3.2451433142026267, 3.5378623406092324, 3.8379338145256043, 4.432948605219523, 4.704770338535309, 4.980335783958435, 5.143756759166718, 5.301353335380554, 5.571065298716227, 5.810649939378103, 6.069805705547333, 6.419784494241079, 6.582639515399933, 6.847839430967967, 7.007021033763886, 7.1640326102574665, 7.413462237517039, 7.565714534123739, 7.726362391312917, 7.874067290623983, 8.159452219804129, 8.307267196973164, 8.646897701422374, 8.89640160004298, 9.145683860778808, 9.30200053056081, 9.452397243181865, 9.631185909112295, 9.780760872364045, 10.054665911197663, 10.21438181400299, 10.37201243241628, 10.527931694189707, 10.68138265212377, 10.93178214232127, 11.180273950099945, 11.33093666235606, 11.572311619917551, 11.731812914212545, 11.9740549325943, 12.146218685309092, 12.396242304642994, 12.551906609535218, 12.711229713757833, 12.862454084555308, 13.018615833918254, 13.283188684781392, 13.876326509316762, 14.123396134376526, 14.384503757953643, 14.539379227161408, 14.774812126159668, 15.021020432313284, 15.188998333613078, 15.52438204685847, 15.694424104690551, 15.846139073371887, 16.093382012844085, 16.336279380321503, 16.5771009405454, 16.74201979637146, 17.05978905359904, 17.2030543645223, 17.37589747905731, 17.530744949976604, 17.688105750083924, 17.855573725700378, 18.097298725446066, 18.258689002195993, 18.511910279591877, 18.66234249273936, 18.837944610913596, 19.094470258553823, 19.25401052633921, 19.504873597621916, 19.666400444507598, 19.922728796799976, 20.07650388876597, 20.229383675257363, 20.37915319999059, 20.627686007817587, 20.782098948955536, 20.9790114124616, 21.1372775832812, 21.388027211030323, 21.538423589865367, 21.694408690929414, 21.874099894364676, 22.022069096565247, 22.176488041877747, 22.337738370895387, 22.61088182926178, 22.846382717291515, 23.037580867608387, 23.30573968489965, 23.461439994970956, 23.62229947646459, 23.78225346803665, 23.93951269785563, 24.200707312424978, 24.36112958987554, 24.522251828511557, 24.78357661962509, 25.037197987238567, 25.293619759877522, 25.5639657219251, 25.82171905040741, 26.17912677526474, 26.442872762680054, 26.70382096370061, 26.856389395395915, 27.102974728743234, 27.263775098323823, 27.518089922269187, 27.677770706017814, 27.830757188796998, 28.009186414877572, 28.25153993765513, 28.434930892785392, 28.684170965353648, 28.92338852485021, 29.168424665927887]"
cummulative feedback,"[0, 230, 319, 387, 430, 474, 503, 532, 555, 579, 621, 636, 649, 659, 662, 674, 683, 692, 699, 708, 713, 714, 718, 724, 726, 726, 728, 730, 731, 734, 737, 738, 740, 742, 745, 745, 746, 746, 747, 747, 748, 748, 748, 748, 748, 748, 748, 748, 748, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 749, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750, 750]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
