,0
Accumulated time steps,"[0, 1000, 1372, 1858, 2253, 2534, 2807, 3080, 3439, 3614, 3881, 4243, 4612, 4777, 5221, 5499, 5655, 5810, 6257, 6414, 6565, 6822, 6980, 7136, 7290, 7442, 7791, 8139, 8398, 8551, 8799, 8949, 9099, 9253, 9507, 9754, 10213, 10478, 10634, 10786, 10939, 11204, 11375, 11534, 11785, 12038, 12378, 12730, 13106, 13257, 13412, 13565, 13716, 13969, 14331, 14485, 14640, 14793, 14947, 15118, 15306, 15565, 15715, 15972, 16229, 16490, 16754, 16913, 17169, 17323, 17592, 17746, 17899, 18159, 18540, 18701, 18888, 19048, 19201, 19455, 19606, 19759, 19909, 20084, 20251, 20511, 20670, 21115, 21273, 21533, 21709, 21962, 22116, 22462, 22620, 22871, 23032, 23283, 23437, 23586, 23740, 24003, 24258, 24516, 24663, 24923, 25195, 25477, 25657, 25909, 26168, 26318, 26573, 26728, 26992, 27268, 27520, 27769, 28118, 28393, 28548, 28704, 28860, 29016, 29280, 29786, 29941]"
Episode reward,"[0, -57.54312460668651, 80.71173176970034, 67.43612246650775, 76.42293375718322, 84.8625497827424, 83.9115017433845, 87.11865819174902, 81.24651687514378, 89.60327881027673, 85.58960642145821, 80.54118356526155, 79.52589385243988, 90.75332719350925, 76.00978537271092, 83.48984293157947, 91.47963356396926, 91.39564871498945, 75.096296375056, 91.18287554743979, 91.60995754948591, 85.54700034297251, 90.89150460097251, 91.00721738139808, 91.93557241718604, 91.534814131979, 81.32764701661793, 81.56035136059717, 84.1547468116899, 91.1347996366301, 85.42951206318818, 91.69880405018083, 91.42479967617138, 91.02263847775681, 85.79072198699632, 85.77841639339219, 73.78071628394032, 84.57625673898923, 91.16581508931199, 91.46377959177076, 91.06240762676117, 83.5381908670148, 89.82488085786805, 90.9688950038296, 85.48679719864015, 86.02540524523174, 80.1009838263545, 80.46622722133071, 77.26487559739367, 91.49025925204388, 91.33834559715308, 90.99743233323191, 91.68854536536911, 86.18862505768266, 79.66890834740556, 90.3819711063531, 91.29560000237369, 90.78821430419895, 91.16276183260166, 90.30213019478754, 87.9216857348966, 85.39855845897723, 91.74384145289005, 84.71818950282855, 85.36236739889196, 84.45460061032617, 84.41162200156236, 90.25670772142988, 84.88835740403661, 90.91550551373774, 84.16794579488278, 90.74357763278007, 90.70493149279054, 83.66078671628091, 76.43998067056228, 89.93026071675811, 87.08538391693772, 89.60446737743823, 91.3597344682289, 85.20734941860708, 91.20172325369778, 90.51990301339171, 91.13869995828296, 88.83959800515646, 89.79648139297711, 84.35305964433299, 90.30534917861831, 71.83532110612992, 90.90964192534695, 85.71986187326868, 88.53810040368853, 85.60026395753295, 90.96005672139073, 78.65473778239897, 91.10261076562323, 85.59808636059026, 90.66810175057182, 85.67659263127354, 90.5940228136271, 90.40200465285507, 90.9241754924441, 84.40969774292192, 85.30838351153251, 84.23261285066054, 91.2960872593565, 85.59340126765568, 84.28560810446257, 82.88568360008047, 88.98686072697438, 85.12231363813504, 84.42071988156815, 90.91100860477546, 86.03498839660489, 90.93517442023924, 84.07533091296136, 83.12349367390183, 84.75762186043144, 84.29562873455211, 79.25889935890771, 85.07177699299777, 91.06579274688167, 90.35264482792824, 90.16337558456684, 90.61446180532315, 83.87343684202601, 68.9108991389038, 90.35581283047806]"
Episode feedback,"[0.8, 0.21943887753563238, 0.2048517514694023, 0.09278350496333299, 0.13705583721559433, 0.14999999946428572, 0.17279411701178635, 0.15073529356347318, 0.11452513934490184, 0.06321839044127361, 0.06766917267793544, 0.06648199427567314, 0.06793478242409026, 0.06097560938429507, 0.03611738140831291, 0.03610108290216216, 0.03225806430801249, 0.04545454515938607, 0.04484304922680931, 0.025641025476660095, 0.019999999866666666, 0.04687499981689453, 0.07006369382125036, 0.019354838584807493, 0.032679738348498445, 0.08609271466163765, 0.040229884941868146, 0.03458213246518117, 0.03100775181779941, 0.03289473662569252, 0.016194331918241572, 0.033557046754650696, 0.026845637403720556, 0.019607843009099065, 0.03557312238903904, 0.016260162535527794, 0.019650654978928702, 0.03409090896177686, 0.03870967716961499, 0.019867549537300997, 0.006578947325138505, 0.015151515094123049, 0.029411764532871972, 0.0253164555359718, 0.011999999952, 0.023809523715041574, 0.005899704997346003, 0.011396011363544126, 0.013333333297777777, 0.019999999866666666, 0.006493506451340867, 0.0, 0.013333333244444445, 0.015873015810027716, 0.019390581663738003, 0.032679738348498445, 0.006493506451340867, 0.006578947325138505, 0.013071895339399377, 0.01176470581314879, 0.0, 0.01162790693167478, 0.013422818701860278, 0.003906249984741211, 0.007812499969482422, 0.003846153831360947, 0.011406844063091847, 0.00632911388399295, 0.011764705836216839, 0.013071895339399377, 0.0111940298089775, 0.0, 0.006578947325138505, 0.00386100384609651, 0.002631578940443213, 0.006249999960937501, 0.0053763440571164296, 0.0, 0.006578947325138505, 0.007905138308675343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00632911388399295, 0.0067567567415388365, 0.0, 0.0, 0.0, 0.003968253952506929, 0.0, 0.002898550716236085, 0.00636942671102276, 0.0, 0.0, 0.011999999952, 0.0, 0.0, 0.0, 0.0038167938785618554, 0.0, 0.0, 0.0068493150215800346, 0.0, 0.0036900368867526317, 0.0, 0.005586592147560938, 0.003984063729147156, 0.0038759689772249264, 0.0, 0.003937007858515717, 0.0, 0.0038022813543639494, 0.003636363623140496, 0.0, 0.004032258048257024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 74.24135398864746, 102.19527387619019, 132.93858861923218, 159.36377358436584, 179.09078097343445, 198.52884554862976, 217.73140692710876, 240.95447492599487, 252.3086576461792, 269.1239364147186, 291.26990580558777, 313.54730582237244, 324.084032535553, 349.8385798931122, 366.0458822250366, 375.6565086841583, 385.15441393852234, 411.2468059062958, 420.7584707736969, 430.1326584815979, 445.6845200061798, 455.9121034145355, 465.1776514053345, 474.5748691558838, 484.90899443626404, 505.1642200946808, 525.3944797515869, 540.6227543354034, 549.9769370555878, 563.8948245048523, 572.9314320087433, 582.2536008358002, 591.6353089809418, 606.8579754829407, 621.1306118965149, 647.2208721637726, 662.6559660434723, 672.3611245155334, 681.4252614974976, 690.2240064144135, 705.5472421646118, 715.9928929805756, 725.4202332496643, 739.6684556007385, 754.4742455482483, 773.1513667106628, 792.9217410087585, 814.3070561885834, 823.5015389919281, 833.0099120140076, 841.9899303913116, 851.1444053649902, 865.9298884868622, 886.6524829864502, 896.1672763824463, 905.4082126617432, 914.5079550743103, 923.7718451023102, 933.9746429920197, 945.1198201179504, 960.0461142063141, 969.0406103134155, 983.7026028633118, 998.250818490982, 1012.9170668125153, 1028.1559681892395, 1037.603171825409, 1052.1926007270813, 1061.3929908275604, 1076.4518325328827, 1085.4340989589691, 1094.650037765503, 1109.694595336914, 1130.7702312469482, 1140.656043291092, 1151.3967413902283, 1160.6129894256592, 1169.7535383701324, 1183.9746634960175, 1192.6652414798737, 1201.6025893688202, 1210.3039293289185, 1220.5219633579254, 1230.1126267910004, 1244.501755475998, 1253.902191877365, 1278.6357929706573, 1287.8714475631714, 1302.380319595337, 1312.5883600711823, 1327.0294833183289, 1336.120638370514, 1355.6629526615143, 1365.4906930923462, 1380.0416345596313, 1389.515872478485, 1403.7849762439728, 1412.9601564407349, 1421.7010180950165, 1430.7966966629028, 1445.429777622223, 1460.285811662674, 1475.5602886676788, 1484.7115695476532, 1499.166708946228, 1514.4997608661652, 1530.314221382141, 1541.060049533844, 1555.49542927742, 1570.3124487400055, 1579.1869518756866, 1593.5011105537415, 1602.4675238132477, 1617.431428194046, 1633.05699467659, 1647.1157221794128, 1661.0885906219482, 1680.4924223423004, 1695.79687833786, 1704.6619453430176, 1713.9016282558441, 1723.0406377315521, 1732.0867958068848, 1747.0399043560028, 1775.3243532180786, 1784.351599931717]"
total minutes,"[0, 1.237355899810791, 1.7032545646031698, 2.2156431436538697, 2.656062893072764, 2.9848463495572406, 3.3088140924771627, 3.6288567821184796, 4.015907915433248, 4.205144294102987, 4.48539894024531, 4.8544984300931295, 5.225788430372874, 5.401400542259216, 5.830642998218536, 6.1007647037506105, 6.260941811402639, 6.419240232308706, 6.854113431771596, 7.012641179561615, 7.168877641359965, 7.42807533343633, 7.598535056908926, 7.752960856755575, 7.909581152598063, 8.081816573937735, 8.41940366824468, 8.756574662526448, 9.01037923892339, 9.166282284259797, 9.39824707508087, 9.548857200145722, 9.704226680596669, 9.860588483015697, 10.114299591382345, 10.352176864941915, 10.787014536062877, 11.044266100724538, 11.206018741925558, 11.35708769162496, 11.503733440240223, 11.75912070274353, 11.933214883009592, 12.090337220827738, 12.327807593345643, 12.57457075913747, 12.885856111844381, 13.215362350145975, 13.571784269809722, 13.725025649865469, 13.883498533566792, 14.033165506521861, 14.185740089416504, 14.43216480811437, 14.777541383107502, 14.936121273040772, 15.09013687769572, 15.241799251238506, 15.396197418371836, 15.566244049866993, 15.75199700196584, 16.000768570105233, 16.150676838556926, 16.395043381055196, 16.637513641516367, 16.88195111354192, 17.13593280315399, 17.29338619709015, 17.536543345451356, 17.68988318045934, 17.940863875548043, 18.090568315982818, 18.244167296091714, 18.494909922281902, 18.846170520782472, 19.010934054851532, 19.18994568983714, 19.343549823760988, 19.495892306168873, 19.732911058266957, 19.87775402466456, 20.026709822813668, 20.171732155481973, 20.34203272263209, 20.50187711318334, 20.741695924599966, 20.89836986462275, 21.310596549510954, 21.464524126052858, 21.70633865992228, 21.876472667853037, 22.11715805530548, 22.26867730617523, 22.59438254435857, 22.75817821820577, 23.00069390932719, 23.15859787464142, 23.396416270732878, 23.549335940678915, 23.695016968250275, 23.84661161104838, 24.090496293703715, 24.338096861044566, 24.592671477794646, 24.74519282579422, 24.986111815770467, 25.241662681102753, 25.505237023035686, 25.6843341588974, 25.924923821290335, 26.17187414566676, 26.319782531261446, 26.558351842562356, 26.707792063554127, 26.957190469900766, 27.217616577943165, 27.451928702990212, 27.68480984369914, 28.00820703903834, 28.263281305631, 28.411032422383627, 28.5650271375974, 28.717343962192537, 28.86811326344808, 29.117331739266714, 29.58873922030131, 29.73919333219528]"
cummulative feedback,"[0, 219, 295, 340, 394, 436, 483, 524, 565, 576, 594, 618, 643, 653, 669, 679, 684, 691, 711, 715, 718, 730, 741, 744, 749, 762, 776, 788, 796, 801, 805, 810, 814, 817, 826, 830, 839, 848, 854, 857, 858, 862, 867, 871, 874, 880, 882, 886, 891, 894, 895, 895, 897, 901, 908, 913, 914, 915, 917, 919, 919, 922, 924, 925, 927, 928, 931, 932, 935, 937, 940, 940, 941, 942, 943, 944, 945, 945, 946, 948, 948, 948, 948, 948, 948, 948, 949, 952, 952, 952, 952, 953, 953, 954, 955, 955, 955, 958, 958, 958, 958, 959, 959, 959, 960, 960, 961, 961, 962, 963, 964, 964, 965, 965, 966, 967, 967, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
