,0
Accumulated time steps,"[0, 389, 860, 1423, 1807, 2086, 2245, 2510, 3054, 3403, 3661, 3817, 3975, 4225, 4719, 4871, 5129, 5283, 5561, 5720, 6073, 6336, 6589, 6748, 6901, 7059, 7319, 7475, 7632, 7802, 8068, 8224, 8503, 8679, 8831, 8984, 9142, 9400, 9555, 9817, 9977, 10243, 10602, 10868, 11027, 11290, 11444, 11699, 11862, 12132, 12301, 12487, 12646, 12905, 13065, 13222, 13375, 13533, 13688, 13960, 14114, 14269, 14538, 14692, 14847, 15010, 15265, 15523, 15903, 16161, 16314, 16596, 16747, 16899, 17053, 17301, 17671, 17826, 18095, 18363, 18629, 18894, 19152, 19406, 19664, 19920, 20100, 20459, 20821, 21111, 21374, 21552, 21809, 21966, 22131, 22393, 22551, 22724, 22997, 23244, 23399, 23588, 23842, 24089, 24343, 24496, 24693, 24853, 25106, 25260, 25444, 25599, 25854, 26127, 26388, 26647, 26804, 27067, 27226, 27389, 27556, 27809, 27962, 28137, 28397, 28662, 28923, 29211, 29371, 29532, 29713, 29871]"
Episode reward,"[0, 81.53701701500079, 74.81387606497348, 69.52010251101194, 78.98233750681847, 84.8836149188698, 91.73169735262233, 85.41906429696063, 69.53876508739067, 80.99563359680646, 86.02746660424818, 91.6819988780692, 91.29847700841566, 86.80002226677775, 71.02919106227012, 91.99006094679837, 85.88717264814451, 91.31660363568146, 83.08802717492358, 90.99573663498923, 80.00881336288813, 85.40101850900864, 85.21981846752318, 90.89429559665375, 90.5895930679905, 90.77981626759957, 84.17994974421629, 90.75184427923189, 90.7193742669838, 89.69189400766662, 84.88784078979585, 90.5582199472193, 83.82134773937399, 88.88285300026998, 90.67393396533063, 90.83154173276168, 90.48972927399018, 83.9448367001368, 91.27331432816797, 84.79599845014042, 90.20589134436682, 84.3914956355543, 79.12421013902949, 84.62135431226308, 90.99127852684619, 83.92153033279763, 91.0203575538647, 84.7686226909332, 89.87329821169065, 84.50926581681225, 89.08451904982573, 87.56747318787806, 90.43266738177851, 84.7134471861286, 90.82097376017211, 90.47139362380126, 90.9233674342055, 90.42409078630408, 91.46006158712963, 83.41257840149764, 90.55389337116289, 90.7582550272396, 84.99083838084535, 90.33170079551668, 90.5329929721359, 90.01630577013184, 83.86383603851473, 84.15521568936671, 76.6221157274964, 85.39521909335672, 91.07249487359229, 82.86886431698925, 90.65165384381565, 90.74698634537714, 91.0750107489001, 84.42052904178672, 79.13642316838656, 90.82616254950838, 85.55573120163156, 84.58144779830158, 84.0756933450707, 83.18070695128822, 83.99301156665481, 84.54144028258007, 84.17982022689438, 83.91059439399385, 87.62616949470844, 77.66426910536842, 77.08830502885601, 80.90156159749895, 84.61611023245642, 89.18336364251857, 84.55667509526926, 90.51156575419918, 89.70395711908856, 85.49652790966299, 90.71101523324441, 90.37108327758993, 85.04885157328764, 84.01237679024135, 90.28962395628415, 88.18717859788106, 84.76170056593449, 83.92457631412542, 84.85276866678902, 91.27739249609259, 86.67792618699373, 90.50914483704722, 84.16375588752605, 90.66185842705879, 87.79669728617506, 90.68082636461821, 85.04681521875413, 83.73979954125531, 84.72284459899127, 84.59550402111134, 90.65422769791576, 84.61552726916344, 90.7907383579951, 89.90928031748477, 90.00913280767725, 83.97453558828427, 90.3096289857289, 88.41276225517262, 84.06501611167174, 83.26924308167574, 84.63166057519776, 82.02156956023885, 90.21453142971448, 90.77949136502103, 88.9936560772595, 91.04510242107436]"
Episode feedback,"[0.8, 0.32816537382903005, 0.24893616968311452, 0.2028469747280303, 0.14621409883495012, 0.11151079096578852, 0.12025316379586605, 0.12878787830004593, 0.07734806615589675, 0.06034482741280222, 0.08171206193886357, 0.09032258006243497, 0.0636942671102276, 0.08433734905888615, 0.040567951236170484, 0.06622516512433665, 0.04669260682220776, 0.06535947669699689, 0.028880866321729724, 0.0632911388399295, 0.028409090828383266, 0.05725190817842783, 0.043650793477576215, 0.044303797187950654, 0.03289473662569252, 0.03821656026613656, 0.04633204615315813, 0.03870967716961499, 0.025641025476660095, 0.029585798641504152, 0.03396226402278391, 0.012903225723204995, 0.03597122289218985, 0.022857142726530614, 0.026490066049734664, 0.01315789465027701, 0.04458598697715932, 0.019455252842586566, 0.03246753225670434, 0.026819923268889184, 0.006289308136545232, 0.02641509423994304, 0.01675977648949783, 0.015094339565681738, 0.00632911388399295, 0.011450381635685566, 0.019607843009099065, 0.007874015717031434, 0.03086419734034446, 0.011152416315418526, 0.0, 0.005405405376186998, 0.0126582277679859, 0.007751937954449853, 0.006289308136545232, 0.01923076910749507, 0.019736841975415514, 0.00636942671102276, 0.012987012902681734, 0.011070110660257895, 0.006535947669699688, 0.0, 0.014925373078636667, 0.0, 0.012987012902681734, 0.018518518404206676, 0.003937007858515717, 0.01167315170555194, 0.007915567261436498, 0.01167315170555194, 0.006578947325138505, 0.0035587188485454845, 0.0, 0.006622516512433666, 0.0, 0.004048582979560393, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0037735848914204344, 0.007575757547061524, 0.003891050568517313, 0.0039525691543376715, 0.007782101137034626, 0.00784313722414456, 0.0, 0.005586592163165944, 0.0, 0.0, 0.0038167938785618554, 0.0, 0.0, 0.006410256369165024, 0.0, 0.0076628352196826234, 0.0, 0.0, 0.0036764705747188583, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003968253952506929, 0.0, 0.0, 0.006493506451340867, 0.003937007858515717, 0.0, 0.0, 0.0, 0.0, 0.0038167938785618554, 0.00632911388399295, 0.0, 0.0, 0.0, 0.006578947325138505, 0.0, 0.00386100384609651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 32.94600462913513, 70.03639626502991, 112.01316833496094, 138.85201859474182, 157.39175510406494, 168.73154973983765, 186.90466833114624, 220.95747709274292, 242.5200514793396, 258.9023299217224, 269.35287618637085, 279.3070502281189, 295.4571077823639, 323.9052257537842, 333.9213421344757, 349.363995552063, 359.3450708389282, 375.55206537246704, 385.6787095069885, 406.4142816066742, 422.50708055496216, 438.23327684402466, 448.2959942817688, 457.7179412841797, 467.440123796463, 483.3377592563629, 493.2831654548645, 502.850625038147, 513.1632015705109, 528.7526848316193, 537.7739634513855, 554.2278003692627, 564.6173205375671, 573.8912847042084, 582.9608647823334, 592.9658372402191, 607.7968170642853, 617.4984822273254, 632.6510336399078, 642.027138710022, 657.3422346115112, 677.4000577926636, 692.9123570919037, 702.1584157943726, 717.1242740154266, 726.3343291282654, 740.7326717376709, 750.5754232406616, 765.7858347892761, 775.4818105697632, 786.5852138996124, 796.2128939628601, 810.5512964725494, 820.1056153774261, 829.600531578064, 838.600061416626, 847.8492231369019, 857.282110452652, 872.7999820709229, 881.7880318164825, 890.5993838310242, 905.6057877540588, 914.4293949604034, 923.4095799922943, 932.9419305324554, 946.9194543361664, 961.1282255649567, 981.8729000091553, 996.2593767642975, 1005.0486485958099, 1020.4417309761047, 1029.2828900814056, 1038.0870244503021, 1046.8916625976562, 1060.9051327705383, 1080.733491897583, 1089.8356924057007, 1104.3519258499146, 1118.9334700107574, 1133.484608888626, 1148.0357413291931, 1162.2550721168518, 1176.1929943561554, 1190.6898856163025, 1204.8064658641815, 1215.0848968029022, 1234.8797969818115, 1254.4055337905884, 1270.4734942913055, 1284.8786392211914, 1294.9348731040955, 1308.9252264499664, 1318.0176529884338, 1327.3810367584229, 1341.6719176769257, 1350.8266308307648, 1360.732426404953, 1375.6689794063568, 1389.2194850444794, 1398.0400450229645, 1408.5713186264038, 1422.764368057251, 1436.42715382576, 1450.3210604190826, 1458.9851672649384, 1469.7561769485474, 1478.9716491699219, 1492.7120938301086, 1501.3781464099884, 1511.559374332428, 1520.3679089546204, 1534.1919465065002, 1548.770091533661, 1562.7317039966583, 1576.6215023994446, 1585.4685781002045, 1599.75807929039, 1608.9207792282104, 1618.0526504516602, 1627.448180437088, 1641.1614339351654, 1649.8151769638062, 1659.418296098709, 1673.4639916419983, 1687.5540056228638, 1701.4965825080872, 1716.6091601848602, 1725.5691175460815, 1734.4884629249573, 1744.4813632965088, 1753.4225001335144]"
total minutes,"[0, 0.5491000771522522, 1.1672732710838318, 1.8668861389160156, 2.314200309912364, 2.6231959184010822, 2.8121924956639606, 3.115077805519104, 3.682624618212382, 4.0420008579889934, 4.315038832028707, 4.489214603106181, 4.655117503801981, 4.924285129706065, 5.398420429229736, 5.565355702241262, 5.8227332592010494, 5.989084513982137, 6.259201089541118, 6.427978491783142, 6.773571360111236, 7.041784675916036, 7.303887947400411, 7.471599904696147, 7.628632354736328, 7.79066872994105, 8.055629320939381, 8.22138609091441, 8.380843750635783, 8.552720026175182, 8.812544747193654, 8.962899390856425, 9.237130006154379, 9.410288675626118, 9.56485474507014, 9.71601441303889, 9.882763954003652, 10.129946951071421, 10.291641370455425, 10.544183893998463, 10.700452311833699, 10.955703910191854, 11.29000096321106, 11.548539284865061, 11.702640263239543, 11.952071233590443, 12.105572152137757, 12.345544528961181, 12.50959038734436, 12.763097246487936, 12.924696842829386, 13.109753564993541, 13.270214899381001, 13.50918827454249, 13.668426922957103, 13.826675526301067, 13.9766676902771, 14.130820385615031, 14.288035174210867, 14.546666367848713, 14.696467196941375, 14.843323063850402, 15.093429795900981, 15.240489916006725, 15.390159666538239, 15.549032175540924, 15.781990905602774, 16.018803759415945, 16.36454833348592, 16.604322946071626, 16.750810809930165, 17.00736218293508, 17.154714834690093, 17.301450407505037, 17.448194376627605, 17.681752212842305, 18.012224864959716, 18.16392820676168, 18.40586543083191, 18.648891166845956, 18.89141014814377, 19.133929022153218, 19.370917868614196, 19.60321657260259, 19.844831426938374, 20.080107764403024, 20.251414946715038, 20.58132994969686, 20.906758896509807, 21.174558238188425, 21.414643987019858, 21.58224788506826, 21.815420440832774, 21.966960883140565, 22.123017279307046, 22.36119862794876, 22.513777180512747, 22.678873773415884, 22.92781632343928, 23.153658084074657, 23.300667417049407, 23.476188643773398, 23.71273946762085, 23.940452563762666, 24.17201767365138, 24.31641945441564, 24.49593628247579, 24.649527486165365, 24.87853489716848, 25.02296910683314, 25.1926562388738, 25.339465149243672, 25.569865775108337, 25.812834858894348, 26.045528399944306, 26.277025039990743, 26.424476301670076, 26.662634654839835, 26.815346320470173, 26.967544174194337, 27.124136340618133, 27.35269056558609, 27.496919616063437, 27.65697160164515, 27.89106652736664, 28.125900093714396, 28.358276375134785, 28.61015266974767, 28.759485292434693, 28.90814104874929, 29.074689388275146, 29.223708335558573]"
cummulative feedback,"[0, 127, 244, 358, 414, 445, 464, 498, 540, 561, 582, 596, 606, 627, 647, 657, 669, 679, 687, 697, 707, 722, 733, 740, 745, 751, 763, 769, 773, 778, 787, 789, 799, 803, 807, 809, 816, 821, 826, 833, 834, 841, 847, 851, 852, 855, 858, 860, 865, 868, 868, 869, 871, 873, 874, 877, 880, 881, 883, 886, 887, 887, 891, 891, 893, 896, 897, 900, 903, 906, 907, 908, 908, 909, 909, 910, 910, 911, 911, 911, 912, 914, 915, 916, 918, 920, 920, 922, 922, 922, 923, 923, 923, 924, 924, 926, 926, 926, 927, 927, 928, 928, 928, 928, 928, 928, 928, 928, 929, 929, 929, 930, 931, 931, 931, 931, 931, 932, 933, 933, 933, 933, 934, 934, 935, 935, 935, 935, 935, 935, 935, 935]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
