,0
Accumulated time steps,"[0, 1000, 1999, 2495, 3056, 3617, 4077, 4523, 4873, 5163, 5428, 5586, 5744, 6001, 6452, 6611, 7094, 7346, 7687, 7838, 8001, 8291, 8555, 8803, 9055, 9218, 9486, 9753, 10022, 10296, 10553, 10705, 10892, 11239, 11583, 11930, 12189, 12356, 12509, 12665, 12915, 13163, 13311, 13574, 13835, 14085, 14337, 14679, 14928, 15086, 15344, 15713, 15865, 16022, 16301, 16561, 16822, 17180, 17341, 17607, 17760, 18204, 18882, 19163, 19415, 19784, 20039, 20302, 20459, 20712, 21053, 21305, 21569, 21831, 22099, 22250, 22508, 22665, 22824, 23078, 23318, 23474, 23732, 23980, 24131, 24428, 24680, 24931, 25213, 25580, 25931, 26141, 26297, 26476, 26752, 26901, 27149, 27408, 27561, 27857, 28243, 28401, 28570, 28815, 29080, 29446, 29602, 29857]"
Episode reward,"[0, -83.70102183883783, -74.02211869858758, 75.62333204565019, 73.10006969880494, 72.58491777995522, 76.36048571190278, 75.25651030677173, 81.15856046370178, 83.11308238604107, 85.21404609404483, 90.41527299206281, 91.05753872345127, 86.01848367247953, 74.96680692582703, 91.06693634357576, 71.56888802307695, 86.15546016479323, 81.06227600860524, 91.84767756838674, 89.87795961808949, 81.23534064497876, 85.9917110384484, 86.55825535396534, 86.19814203372847, 89.95630687529679, 85.73162312120334, 84.32304166871745, 84.69683491480366, 81.8775614553402, 85.53981014724994, 91.43028808822773, 87.49896815825008, 80.17498086894417, 81.15004277389389, 81.74201672446452, 85.7598541367836, 90.43693817555442, 91.17733053316461, 91.23759990304833, 86.33283243088802, 85.76528174836865, 91.29099217194762, 84.7510606775853, 85.5488858752395, 86.30886340104529, 86.07700530958668, 82.32296172722576, 86.41435900106893, 90.74398646774318, 86.17457418312006, 78.49334223577173, 91.81945359735056, 90.79859306818697, 83.73424087297553, 85.67194736715372, 85.60611749509684, 80.21025992173819, 90.16692296708621, 85.13993833736761, 90.9651835967106, 75.84561558212911, 58.87756076920931, 82.05360345890386, 86.17734700398422, 79.25505502848168, 85.73251021286254, 84.62089859423622, 90.7338084556334, 85.74382460617677, 80.82692745055977, 86.5034047101359, 85.28801551333359, 85.06591955067535, 83.72949131816007, 90.6155884428334, 85.01834136262059, 90.25901747670497, 89.74541754681572, 85.24037026011683, 87.62357987114876, 91.14963560763472, 87.34031598347043, 85.92721238188867, 91.20010437547796, 81.17858021195086, 86.0472652871158, 85.34484953174979, 82.40089192999095, 76.89342549211787, 78.91863270015133, 84.9640508221228, 91.1297397518017, 88.90809179520663, 85.41537059901273, 91.42867018979095, 85.72186818150834, 85.26103616279845, 91.77844409284232, 81.53996413001484, 76.63651187179144, 90.5567559896059, 89.66725908496718, 86.35216307630698, 85.13500853212395, 79.14208018958134, 90.81693718431683, 84.89538833237002]"
Episode feedback,"[0.8, 0.20541082143746411, 0.11823647282741837, 0.17575757540250994, 0.21249999962053573, 0.17678571397002552, 0.18954248324718415, 0.15056179741446787, 0.14326647523419347, 0.11072664321547875, 0.09848484811179982, 0.0636942671102276, 0.10828025408738692, 0.0703124997253418, 0.06888888873580247, 0.0759493666079154, 0.07468879652554192, 0.04382470102061872, 0.06764705862456748, 0.0866666660888889, 0.03703703680841335, 0.05536332160773937, 0.04182509489800344, 0.06072874469340589, 0.09960159322867891, 0.0740740736168267, 0.02621722836622761, 0.04135338330318277, 0.05223880577522834, 0.04029304014544674, 0.04687499981689453, 0.026490066049734664, 0.021505376228465718, 0.043352601030772826, 0.02915451886543872, 0.017341040412309133, 0.02325581386334956, 0.006024096349252432, 0.02631578930055402, 0.03225806430801249, 0.020080321204496702, 0.020242914897801965, 0.02040816312647508, 0.02290076327137113, 0.015384615325443787, 0.00401606424089934, 0.027888446104030094, 0.01759530786628942, 0.02016129024128512, 0.00636942671102276, 0.019455252842586566, 0.005434782593927222, 0.013245033024867332, 0.012820512738330047, 0.010791366867656953, 0.011583011538289532, 0.01153846149408284, 0.005602240880665992, 0.006249999960937501, 0.0, 0.006578947325138505, 0.0022573363380195568, 0.0014771048722642469, 0.007142857117346939, 0.0, 0.005434782593927222, 0.007874015717031434, 0.007633587757123711, 0.006410256369165024, 0.0, 0.0, 0.007968127458294312, 0.0, 0.0038314176098413117, 0.0, 0.0066666666222222224, 0.003891050568517313, 0.0, 0.0, 0.0039525691543376715, 0.0, 0.0, 0.003891050568517313, 0.0, 0.0, 0.003378378366964938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01351351342220599, 0.0, 0.007751937954449853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 72.14691972732544, 137.52688074111938, 173.33473443984985, 215.2864646911621, 255.5273380279541, 289.35927653312683, 320.5991017818451, 344.78818106651306, 363.79794788360596, 381.13133788108826, 391.38647747039795, 402.3008065223694, 418.1628613471985, 445.4570827484131, 455.6708176136017, 485.38895082473755, 500.3772292137146, 521.3311786651611, 531.5082902908325, 541.8175721168518, 559.3603005409241, 575.1852986812592, 590.6814241409302, 607.3606734275818, 617.9838812351227, 633.4123947620392, 649.3621373176575, 666.0297770500183, 682.0490515232086, 697.5262265205383, 706.7010979652405, 717.6793847084045, 738.40159034729, 758.4739682674408, 778.3354814052582, 793.6005427837372, 803.2480912208557, 812.7381727695465, 822.2675199508667, 836.979686498642, 851.4489040374756, 860.5616285800934, 875.8411071300507, 890.8470389842987, 904.7835493087769, 919.4618411064148, 938.7971782684326, 953.5023488998413, 962.8917105197906, 977.8345243930817, 998.2750957012177, 1007.3044335842133, 1016.5596218109131, 1032.4756183624268, 1047.1623706817627, 1062.1821734905243, 1081.9212963581085, 1091.302990436554, 1106.1078271865845, 1114.9725680351257, 1139.0159177780151, 1175.0639209747314, 1190.3913564682007, 1204.3462069034576, 1224.8221728801727, 1239.1631107330322, 1253.9153463840485, 1262.909077167511, 1277.2565891742706, 1295.9176921844482, 1309.9565379619598, 1324.6119096279144, 1339.3164629936218, 1354.1993703842163, 1363.0839285850525, 1377.4716188907623, 1386.8028223514557, 1396.1483645439148, 1410.2179954051971, 1423.5411088466644, 1432.550702571869, 1447.0878694057465, 1460.8264503479004, 1469.90283036232, 1486.5964949131012, 1501.1421113014221, 1515.1292567253113, 1530.9515233039856, 1550.9597759246826, 1570.590690612793, 1582.8786871433258, 1591.9552631378174, 1602.2212142944336, 1618.0411338806152, 1627.3843834400177, 1641.993806362152, 1656.8432071208954, 1666.156168937683, 1682.7812852859497, 1703.8799107074738, 1713.4147453308105, 1723.369924545288, 1737.2418315410614, 1752.0001499652863, 1772.3510296344757, 1781.5965375900269, 1795.677353143692]"
total minutes,"[0, 1.2024486621220907, 2.2921146790186566, 2.888912240664164, 3.5881077448527017, 4.258788967132569, 4.822654608885447, 5.343318363030751, 5.746469684441885, 6.063299131393433, 6.352188964684804, 6.523107957839966, 6.70501344203949, 6.969381022453308, 7.424284712473551, 7.594513626893361, 8.08981584707896, 8.339620486895244, 8.688852977752685, 8.85847150484721, 9.030292868614197, 9.322671675682068, 9.586421644687652, 9.844690402348837, 10.122677890459697, 10.29973135391871, 10.556873246033986, 10.822702288627625, 11.100496284166972, 11.367484192053476, 11.625437108675639, 11.778351632754008, 11.96132307847341, 12.306693172454834, 12.641232804457347, 12.97225802342097, 13.226675713062287, 13.387468187014262, 13.545636212825775, 13.704458665847778, 13.949661441644032, 14.19081506729126, 14.342693809668223, 14.597351785500845, 14.847450649738311, 15.079725821812948, 15.324364018440246, 15.64661963780721, 15.891705814997355, 16.048195175329845, 16.297242073218026, 16.63791826168696, 16.788407226403553, 16.94266036351522, 17.207926972707114, 17.452706178029377, 17.703036224842073, 18.032021605968474, 18.188383173942565, 18.435130453109743, 18.582876133918763, 18.983598629633587, 19.58439868291219, 19.83985594113668, 20.072436781724296, 20.413702881336214, 20.652718512217202, 20.89858910640081, 21.048484619458517, 21.287609819571177, 21.59862820307414, 21.832608966032662, 22.07686516046524, 22.3219410498937, 22.569989506403605, 22.718065476417543, 22.957860314846037, 23.11338037252426, 23.269139409065247, 23.503633256753286, 23.725685147444405, 23.87584504286448, 24.11813115676244, 24.34710750579834, 24.498380506038664, 24.776608248551685, 25.019035188357034, 25.25215427875519, 25.515858721733093, 25.84932959874471, 26.176511510213217, 26.381311452388765, 26.532587718963622, 26.703686904907226, 26.967352231343586, 27.123073057333627, 27.3665634393692, 27.61405345201492, 27.769269482294717, 28.04635475476583, 28.39799851179123, 28.556912422180176, 28.722832075754802, 28.954030525684356, 29.200002499421437, 29.539183827241263, 29.693275626500448, 29.9279558857282]"
cummulative feedback,"[0, 205, 323, 410, 529, 628, 715, 782, 832, 864, 890, 900, 917, 935, 966, 978, 1014, 1025, 1048, 1061, 1067, 1083, 1094, 1109, 1134, 1146, 1153, 1164, 1178, 1189, 1201, 1205, 1209, 1224, 1234, 1240, 1246, 1247, 1251, 1256, 1261, 1266, 1269, 1275, 1279, 1280, 1287, 1293, 1298, 1299, 1304, 1306, 1308, 1310, 1313, 1316, 1319, 1321, 1322, 1322, 1323, 1324, 1325, 1327, 1327, 1329, 1331, 1333, 1334, 1334, 1334, 1336, 1336, 1337, 1337, 1338, 1339, 1339, 1339, 1340, 1340, 1340, 1341, 1341, 1341, 1342, 1342, 1342, 1342, 1342, 1342, 1342, 1342, 1342, 1342, 1344, 1344, 1346, 1346, 1346, 1346, 1346, 1346, 1346, 1346, 1346, 1346, 1346]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
