,0
Accumulated time steps,"[0, 419, 776, 1057, 1431, 1797, 2158, 2528, 2784, 3137, 3588, 3737, 3997, 4149, 4409, 4652, 4928, 5196, 5596, 5858, 6058, 6215, 6474, 6628, 6784, 7043, 7306, 7652, 7816, 8087, 8378, 8527, 8936, 9282, 9451, 9810, 10060, 10214, 10471, 10838, 10989, 11150, 11309, 11581, 11865, 12025, 12396, 12562, 12832, 12997, 13269, 13531, 13887, 14039, 14196, 14468, 14851, 15103, 15357, 15510, 15724, 15978, 16250, 16402, 16557, 16710, 16865, 17153, 17411, 17659, 17919, 18283, 18531, 18689, 18876, 19139, 19414, 19632, 19901, 20052, 20216, 20370, 20638, 20807, 21069, 21217, 21373, 21640, 21904, 22274, 22431, 22588, 22842, 22995, 23149, 23396, 23758, 23923, 24076, 24335, 24722, 24884, 25037, 25188, 25452, 25705, 25966, 26223, 26476, 26729, 26888, 27164, 27326, 27483, 27636, 27796, 27973, 28236, 28506, 28660, 28930, 29299, 29552, 29804]"
Episode reward,"[0, 84.37475068327434, 82.29922000819556, 85.56883842037487, 80.73244485638043, 80.34138645309892, 80.39401906999792, 78.59432498660107, 85.13113851869295, 80.38472397500136, 74.7531091650589, 91.751329057654, 84.88661035610063, 91.20276017436188, 85.44778091857752, 85.2417607187421, 83.11882843134286, 84.04003397932625, 73.74248302460799, 84.19083316483358, 87.32267048620373, 90.79111714673459, 85.70534387610404, 91.09505545821405, 91.01519835010531, 84.60997215647599, 84.95427091044654, 79.04176478795182, 89.74956494568863, 82.73129278116612, 81.12316789582988, 90.5694320963979, 74.08512681394106, 78.85813813360353, 90.25561423480191, 79.06441508453536, 85.52276984432784, 90.71886359493975, 84.07128442483926, 78.31672687399248, 90.49986284222554, 90.32800349299634, 90.05821817925519, 84.03396076897162, 83.73937545188717, 90.43296598259764, 78.70115608435823, 90.02789013634974, 83.44100809839769, 90.0629647963571, 83.7737843353652, 83.18129142538658, 77.87964700622372, 90.80887691681781, 91.27227682851354, 83.5541683811081, 75.51323708956043, 85.78451808590694, 84.66829989014012, 90.96467103251699, 84.75612054903281, 85.04956585385165, 82.85481250698649, 90.90150402126164, 90.50430355352488, 90.51661047468129, 90.5687123656749, 81.70592876184358, 84.81592500149064, 84.62314309840025, 85.5004219718024, 78.17607339775813, 85.14900915436674, 90.22073491338685, 88.69952610864675, 85.08019766953961, 82.90383147905239, 84.66520105621866, 83.36262399526024, 90.4071758065301, 90.48492570075965, 90.77611967709865, 83.64792823878332, 89.69978340376665, 85.19168631485333, 91.36307111548122, 90.81178332945419, 84.94657688870527, 83.93548975049485, 76.2232267512903, 90.44857713074609, 90.10327961003927, 83.74097004268631, 90.86273572946716, 90.50521207475748, 84.73139851253505, 76.96198745081519, 89.07186840227422, 90.8266196476931, 84.79525529805812, 76.87990279382682, 90.44217384555486, 90.39488781216838, 90.39174963512824, 84.94307425680701, 84.79630910551542, 83.5325062594359, 83.26913738302662, 84.41394156611788, 84.48737751903833, 90.22343273311077, 82.82799059011766, 90.21381210884678, 89.92891289734204, 90.42843309498451, 89.99433402124126, 88.84821521781386, 82.53795586241601, 83.07618122681653, 90.46504263362442, 83.91569226549923, 75.17876124845709, 84.07018060404735, 84.17497569555336]"
Episode feedback,"[0.8, 0.4820143873332988, 0.28651685312776165, 0.20714285640306124, 0.16085790841593053, 0.12328767089510227, 0.14444444404320989, 0.10569105662414348, 0.05098039195693964, 0.07954545431947314, 0.07333333317037037, 0.06081081039992696, 0.0733590730758337, 0.04635761558703566, 0.06177606153754416, 0.04545454526671676, 0.047272727100826445, 0.04119850171835767, 0.040100250526064536, 0.049808428927937055, 0.04522613042599934, 0.05128205095332019, 0.027131782840574485, 0.03921568601819813, 0.012903225723204995, 0.015503875908899706, 0.02671755714993299, 0.01159420286494434, 0.049079754300124206, 0.011111111069958848, 0.024137930951248516, 0.006756756711102995, 0.017156862703046904, 0.00579710143247217, 0.005952380916950114, 0.01396648040791486, 0.01606425696359736, 0.0, 0.003906249984741211, 0.010928961718773328, 0.013333333244444445, 0.006249999960937501, 0.00632911388399295, 0.0, 0.010600706676322591, 0.0, 0.002702702695398101, 0.006060606023875115, 0.018587360525697545, 0.0, 0.0036900368867526317, 0.0076628352196826234, 0.0, 0.0, 0.0, 0.007380073773505263, 0.005235602080535073, 0.0, 0.0, 0.0, 0.0, 0.0039525691543376715, 0.0, 0.013245033024867332, 0.0, 0.0, 0.006493506451340867, 0.0, 0.003891050568517313, 0.0, 0.0, 0.00275482092905008, 0.0, 0.0, 0.0, 0.0038167938785618554, 0.0, 0.0, 0.0037313432696591668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 42.22671389579773, 71.76581263542175, 93.03477573394775, 119.07021474838257, 143.21770596504211, 167.80188822746277, 191.41303753852844, 206.82873702049255, 228.9424867630005, 256.3320553302765, 265.7760605812073, 281.9522080421448, 291.24621081352234, 307.34580063819885, 321.8543441295624, 338.30715107917786, 354.22392082214355, 376.9340236186981, 392.67693853378296, 404.7247269153595, 414.8108711242676, 429.7944414615631, 439.21694016456604, 448.4508943557739, 463.32381939888, 478.565372467041, 497.8640866279602, 508.00996112823486, 523.0350041389465, 539.4927532672882, 548.4230508804321, 571.3989703655243, 590.7005922794342, 600.5849378108978, 620.5231311321259, 634.9387621879578, 644.0571622848511, 658.8940143585205, 679.4899523258209, 688.5827186107635, 698.0260772705078, 707.2657992839813, 722.553010225296, 738.4776210784912, 747.7538549900055, 768.0825300216675, 778.0754194259644, 794.0709698200226, 803.7555215358734, 819.317141532898, 834.1770417690277, 854.0594208240509, 862.9218006134033, 872.3280408382416, 887.6664886474609, 909.0824587345123, 923.3346257209778, 938.2377092838287, 947.2247741222382, 959.5596051216125, 973.6681158542633, 988.7607617378235, 998.1596803665161, 1007.3348429203033, 1016.1668131351471, 1025.36696434021, 1041.3225479125977, 1055.9066569805145, 1069.863345861435, 1084.4848811626434, 1104.3718311786652, 1118.4340534210205, 1127.3904860019684, 1138.085244178772, 1153.1665706634521, 1168.5269107818604, 1180.8504536151886, 1196.0899107456207, 1204.9034519195557, 1214.4665496349335, 1223.4870002269745, 1238.4209959506989, 1248.1035370826721, 1262.771740913391, 1271.2951564788818, 1280.464123725891, 1295.4136571884155, 1310.067400932312, 1330.3120934963226, 1339.4214675426483, 1348.476743221283, 1362.5578501224518, 1371.4048104286194, 1380.366306066513, 1394.1722161769867, 1414.138198375702, 1423.6362037658691, 1432.331220149994, 1446.7764801979065, 1467.7218828201294, 1477.0616462230682, 1485.9625115394592, 1494.8651401996613, 1509.9464585781097, 1523.8589951992035, 1538.5671088695526, 1552.775157213211, 1566.9959514141083, 1580.9172110557556, 1590.2639079093933, 1605.274367570877, 1614.5690653324127, 1623.8543076515198, 1632.70161819458, 1641.8790562152863, 1652.0017008781433, 1666.0588314533234, 1680.5812351703644, 1689.5601241588593, 1704.3074834346771, 1724.1740996837616, 1738.058231830597, 1752.062022447586]"
total minutes,"[0, 0.7037785649299622, 1.1960968772570293, 1.550579595565796, 1.9845035791397094, 2.386961766084035, 2.7966981371243795, 3.1902172923088075, 3.4471456170082093, 3.815708112716675, 4.272200922171275, 4.429601009686788, 4.699203467369079, 4.854103513558706, 5.122430010636648, 5.3642390688260395, 5.638452517986297, 5.903732013702393, 6.282233726978302, 6.544615642229716, 6.745412115255991, 6.913514518737793, 7.1632406910260515, 7.320282336076101, 7.474181572596232, 7.722063656648, 7.97608954111735, 8.29773477713267, 8.466832685470582, 8.717250068982443, 8.991545887788137, 9.140384181340535, 9.523316172758738, 9.845009871323903, 10.009748963514964, 10.342052185535431, 10.58231270313263, 10.734286038080851, 10.981566905975342, 11.324832538763681, 11.476378643512726, 11.633767954508464, 11.787763321399689, 12.0425501704216, 12.307960351308187, 12.462564249833425, 12.801375500361125, 12.967923657099407, 13.234516163667044, 13.395925358931224, 13.655285692214965, 13.902950696150462, 14.234323680400848, 14.382030010223389, 14.53880068063736, 14.794441477457683, 15.151374312241872, 15.388910428682964, 15.637295154730479, 15.78707956870397, 15.992660085360209, 16.227801930904388, 16.479346028963725, 16.63599467277527, 16.78891404867172, 16.93611355225245, 17.089449405670166, 17.355375798543296, 17.598444283008575, 17.83105576435725, 18.07474801937739, 18.406197186311086, 18.640567557017008, 18.78984143336614, 18.96808740297953, 19.21944284439087, 19.475448513031004, 19.680840893586478, 19.934831845760346, 20.081724198659263, 20.241109160582223, 20.391450003782907, 20.640349932511647, 20.801725618044536, 21.046195681889852, 21.188252607981365, 21.341068728764853, 21.590227619806925, 21.8344566822052, 22.17186822493871, 22.323691125710805, 22.474612387021384, 22.70929750204086, 22.85674684047699, 23.006105101108552, 23.23620360294978, 23.568969972928365, 23.727270062764486, 23.8721870024999, 24.112941336631774, 24.46203138033549, 24.617694103717803, 24.766041858990988, 24.914419003327687, 25.16577430963516, 25.397649919986726, 25.642785147825876, 25.87958595355352, 26.11659919023514, 26.348620184262593, 26.504398465156555, 26.754572792847952, 26.90948442220688, 27.064238460858665, 27.211693636576335, 27.36465093692144, 27.533361681302388, 27.767647190888724, 28.009687252839406, 28.159335402647653, 28.405124723911285, 28.73623499472936, 28.967637197176614, 29.201033707459768]"
cummulative feedback,"[0, 201, 303, 361, 421, 466, 518, 557, 570, 598, 631, 640, 659, 666, 682, 693, 706, 717, 733, 746, 755, 763, 770, 776, 778, 782, 789, 793, 801, 804, 811, 812, 819, 821, 822, 827, 831, 831, 832, 836, 838, 839, 840, 840, 843, 843, 844, 845, 850, 850, 851, 853, 853, 853, 853, 855, 857, 857, 857, 857, 857, 858, 858, 860, 860, 860, 861, 861, 862, 862, 862, 863, 863, 863, 863, 864, 864, 864, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865, 865]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
