,0
Accumulated time steps,"[0, 1000, 1999, 2583, 3042, 3496, 3953, 4113, 4381, 4558, 4906, 5252, 5411, 5741, 6001, 6259, 6498, 6763, 7237, 7495, 7648, 7787, 8110, 8367, 8618, 8781, 9024, 9177, 9317, 9473, 9735, 9903, 10200, 10351, 10625, 11143, 11292, 11547, 11737, 11979, 12130, 12388, 12748, 13023, 13367, 13614, 13868, 14018, 14167, 14599, 14950, 15202, 15352, 15509, 15663, 15825, 15979, 16242, 16601, 16752, 16911, 17189, 17585, 17753, 17909, 18260, 18503, 18657, 19053, 19492, 19856, 20122, 20471, 20737, 20895, 21056, 21323, 21577, 21730, 22063, 22234, 22385, 22747, 22905, 23059, 23212, 23758, 23921, 24071, 24530, 24812, 24966, 25220, 25497, 25643, 26086, 26349, 26519, 26686, 27024, 27179, 27436, 27713, 27977, 28234, 28389, 28749, 29092, 29470, 29626, 29915]"
Episode reward,"[0, -83.00079072007928, -60.12268023853777, 66.07353417126109, 74.5226511334333, 76.91495049336213, 74.03293162580385, 90.4879303085098, 84.21811779968684, 88.53128163236407, 82.65402441713118, 81.11515107230163, 89.98571292576968, 82.9270396628899, 86.43133687435125, 85.65576637532021, 84.89637390330746, 87.24996817270073, 72.86982665574985, 83.95991553517781, 92.40855616725297, 92.60924340251579, 82.51189533103681, 85.82444719977678, 84.13758302725915, 90.0700075780524, 86.70876931605804, 90.58068905637248, 91.83738119421164, 90.51169297894585, 85.0094709503107, 89.45529931327947, 79.65115882843597, 90.92355266567768, 81.14653968865494, 66.93954707663752, 92.16532466650388, 86.65809906860103, 87.89946884355487, 85.88691353492203, 92.0854708561591, 83.9806512224755, 81.22813639221268, 84.22263837244611, 78.45087540543778, 85.57443356245831, 84.36612148063737, 91.10200748346722, 91.43086602020236, 74.90682523175278, 76.68837726089066, 86.46209077450813, 91.21397557829528, 90.4960986438205, 90.65235483984516, 90.63721179577028, 90.51688156871074, 85.29483380390936, 76.91248067850627, 91.17168903751565, 91.86725123451089, 83.58200922097649, 77.49474944411375, 90.56904103837822, 91.12713850129308, 80.67872432630399, 86.56899889089439, 91.08046084038286, 81.4774628775748, 76.88099634842789, 76.94272810467328, 85.2762056469212, 83.27934861905658, 85.50849121780243, 90.48704558189328, 91.08138719485889, 83.31199812011114, 84.45841376227023, 91.16038271045501, 82.9051856750786, 89.11426318232066, 90.625713402974, 77.2119268053545, 90.97957346013101, 91.76536466721768, 91.14257413572497, 70.89053867878732, 90.30537259971717, 91.17167473287653, 72.53869912830075, 82.68476291088095, 90.30407610124087, 86.15935383405724, 84.47302059187776, 92.42773035599491, 75.12763395496737, 85.58017824675831, 90.5834556142258, 90.75667516629149, 81.72225285060505, 91.48043532186811, 85.61980648483845, 84.99359137382362, 82.83656961415068, 84.89362678104365, 90.67613098523687, 77.74992024410497, 82.13649156994627, 80.73231611346962, 91.17746648099155, 81.68663855897121]"
Episode feedback,"[0.8, 0.08717434861004575, 0.11322645279235827, 0.06861063453068501, 0.05458515271924639, 0.026490066166688597, 0.013157894707987073, 0.02515723254618093, 0.011235955014097547, 0.017045454448605373, 0.02017291060468902, 0.017391304297416508, 0.0, 0.00911854100571872, 0.00386100384609651, 0.0, 0.008403361309229574, 0.003787878773530762, 0.006342494701178658, 0.0, 0.0, 0.0, 0.006211180104934223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0038314176098413117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 59.44217658042908, 121.92229533195496, 156.88664960861206, 184.60108542442322, 210.27727937698364, 235.82557654380798, 245.59545397758484, 261.29952454566956, 271.9966011047363, 293.2618374824524, 312.7619113922119, 321.96800565719604, 340.54728174209595, 355.2638237476349, 369.6649408340454, 383.27258682250977, 398.59509539604187, 424.6209044456482, 439.19275069236755, 448.4475419521332, 456.70758533477783, 474.7889244556427, 489.3005564212799, 503.27666878700256, 513.0691556930542, 526.7713665962219, 535.7762360572815, 544.36337018013, 553.6348395347595, 568.7517096996307, 578.5423150062561, 595.0503311157227, 604.1150329113007, 619.4744334220886, 648.0294368267059, 656.8085148334503, 671.1223330497742, 681.9328038692474, 695.6209836006165, 704.3501329421997, 718.4976687431335, 738.1364004611969, 753.679313659668, 772.678141117096, 786.8066024780273, 801.6273543834686, 810.6444909572601, 819.3410515785217, 843.0124487876892, 862.104195356369, 876.1542570590973, 885.2711606025696, 894.3421123027802, 903.3140416145325, 912.6567633152008, 921.4972159862518, 936.1465890407562, 956.1396384239197, 964.9318959712982, 974.280100107193, 989.6483237743378, 1011.0805108547211, 1021.5358011722565, 1030.4452719688416, 1049.5828459262848, 1063.4060339927673, 1072.6814246177673, 1094.2436945438385, 1118.1045126914978, 1137.8150668144226, 1152.5869917869568, 1171.582061290741, 1186.2598736286163, 1195.4666516780853, 1204.7413747310638, 1219.7640352249146, 1234.0226736068726, 1243.0957553386688, 1260.984808921814, 1270.7511200904846, 1279.600233078003, 1298.8791115283966, 1308.0686049461365, 1317.1317138671875, 1326.0584616661072, 1354.8781480789185, 1364.3443505764008, 1372.9977355003357, 1397.500872373581, 1412.8675956726074, 1421.7186374664307, 1435.8002395629883, 1450.946670293808, 1459.585611820221, 1483.4218909740448, 1498.1267652511597, 1507.8995287418365, 1517.3854649066925, 1535.8287844657898, 1544.8367874622345, 1559.1302309036255, 1574.3180165290833, 1588.825447320938, 1602.9951882362366, 1611.9461591243744, 1631.4927365779877, 1650.236142873764, 1670.5780410766602, 1679.597251176834, 1695.4164073467255]"
total minutes,"[0, 0.9907029430071513, 2.0320382555325827, 2.6147774934768675, 3.0766847570737204, 3.504621322949727, 3.930426275730133, 4.09325756629308, 4.354992075761159, 4.533276685078939, 4.887697291374207, 5.212698523203532, 5.366133427619934, 5.6757880290349325, 5.9210637291272485, 6.16108234723409, 6.38787644704183, 6.643251589934031, 7.077015074094136, 7.319879178206126, 7.47412569920222, 7.611793088912964, 7.913148740927379, 8.155009273687998, 8.387944479783377, 8.551152594884236, 8.779522776603699, 8.929603934288025, 9.0727228363355, 9.227247325579325, 9.479195161660511, 9.642371916770935, 9.917505518595378, 10.06858388185501, 10.324573890368145, 10.800490613778432, 10.946808580557505, 11.185372217496235, 11.365546731154124, 11.593683060010274, 11.739168882369995, 11.974961145718892, 12.302273341019948, 12.561321894327799, 12.877969018618266, 13.113443374633789, 13.360455906391143, 13.510741515954335, 13.655684192975363, 14.05020747979482, 14.368403255939484, 14.602570950984955, 14.75451934337616, 14.905701871713003, 15.055234026908874, 15.210946055253347, 15.358286933104198, 15.602443150679271, 15.93566064039866, 16.082198266188303, 16.238001668453215, 16.494138729572295, 16.851341847578684, 17.025596686204274, 17.17408786614736, 17.493047432104746, 17.723433899879456, 17.878023743629456, 18.237394909063976, 18.635075211524963, 18.963584446907042, 19.20978319644928, 19.526367688179015, 19.77099789381027, 19.924444194634756, 20.079022912184396, 20.32940058708191, 20.567044560114542, 20.718262588977815, 21.016413482030234, 21.17918533484141, 21.326670551300047, 21.647985192139945, 21.80114341576894, 21.95219523111979, 22.100974361101787, 22.581302467981974, 22.73907250960668, 22.883295591672262, 23.29168120622635, 23.547793261210124, 23.695310624440513, 23.930003992716472, 24.1824445048968, 24.32642686367035, 24.723698182900748, 24.968779420852663, 25.13165881236394, 25.289757748444874, 25.597146407763162, 25.74727979103724, 25.98550384839376, 26.238633608818056, 26.480424122015634, 26.716586470603943, 26.865769318739574, 27.191545609633128, 27.503935714562733, 27.842967351277668, 27.9932875196139, 28.256940122445425]"
cummulative feedback,"[0, 87, 200, 240, 265, 277, 283, 287, 290, 293, 300, 306, 306, 309, 310, 310, 312, 313, 316, 316, 316, 316, 318, 318, 318, 318, 318, 318, 318, 318, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
