,0
Accumulated time steps,"[0, 1000, 1999, 2672, 3107, 3483, 3739, 3990, 4398, 4753, 4951, 5116, 5378, 5545, 5706, 5967, 6126, 6292, 6454, 6704, 6867, 7138, 7385, 7846, 8211, 8468, 8738, 9009, 9175, 9332, 9539, 9692, 10060, 10214, 10391, 10550, 10707, 10969, 11225, 11397, 11552, 11902, 12055, 12391, 12637, 13020, 13174, 13433, 13696, 13959, 14297, 14639, 15077, 15237, 15395, 15551, 15708, 15964, 16206, 16376, 16732, 16981, 17247, 17590, 17857, 18150, 18434, 18601, 18890, 19172, 19528, 19683, 19851, 20116, 20364, 20618, 20780, 21040, 21299, 21674, 21831, 22082, 22260, 22426, 22782, 22946, 23397, 23550, 23897, 24165, 24433, 24782, 25038, 25191, 25350, 25507, 25677, 25923, 26192, 26348, 26602, 26781, 27029, 27272, 27422, 27580, 27733, 27922, 28082, 28237, 28398, 28553, 28955, 29226, 29377, 29540, 29698, 29853]"
Episode reward,"[0, -61.49061294215653, -61.71055234095121, 58.69154943870652, 73.7614654151526, 77.24971161832525, 85.02628650379484, 85.09724205826296, 73.113020231565, 78.72303986201413, 86.63024919689569, 89.65570381953675, 85.1829693710834, 89.33720398651936, 90.68095883492244, 85.65998506335188, 90.55753658840051, 89.72076198201748, 89.99651097132801, 85.24948149897693, 90.38361627333578, 82.60347991400188, 84.86813294848812, 70.43135625737776, 78.51696055528286, 85.1937057432835, 83.99857949066677, 83.0157751414941, 90.23741654125236, 91.30766041845392, 86.03945723964999, 90.75570005484037, 75.6211547156033, 90.3891588244432, 87.8498835956514, 90.70001106212044, 90.87436735854223, 83.96190072409732, 84.8586320746628, 90.49583274615466, 90.61861410945293, 78.07182371716813, 91.25942527046276, 80.88019241306148, 86.76338942412745, 75.92222503057548, 91.1245755099227, 85.10207480957209, 83.26247523926345, 84.54149632071889, 79.50861191017736, 80.02829912153712, 73.52206410128422, 89.70499326144125, 90.03801164382143, 90.44575193150885, 90.44402301618906, 86.06638742971602, 86.64103741876013, 89.51286636855835, 77.34399660505673, 83.56151979560144, 83.0721559194646, 80.01134309444211, 83.8861753312389, 80.68138780326024, 81.42638445855604, 89.66333171827232, 81.88251188711523, 82.19371413298282, 77.0051378786913, 90.59532270872027, 89.65431947657993, 82.42454503006425, 85.45988851136426, 85.233398846073, 90.0658743530757, 85.89661692072096, 84.82188539681937, 75.87990785394963, 90.40471204803566, 86.04138174391271, 88.49836380489492, 88.99813454221425, 78.15390969275299, 89.05118021248538, 74.51727670898612, 90.93083490238332, 79.29406819190868, 83.72715187527943, 82.56774515829815, 77.36985871586383, 84.86818926459333, 90.91165201691305, 90.54479704345239, 90.72210713628344, 89.57839286887267, 85.61774270988101, 83.69933343248837, 90.45057556040099, 85.20512906462689, 88.33747313745387, 86.31762102060573, 85.19907887131428, 91.36605194509109, 90.79733508141794, 91.15617657219155, 86.9824877550135, 89.88266716438832, 90.66648218746286, 90.09392866037705, 91.01642836396613, 73.90727468281624, 84.83947396794895, 90.99518569018721, 89.47755807512088, 90.59821905768072, 89.56542087624764]"
Episode feedback,"[0.8, 0.0951903806661419, 0.25250500976702905, 0.10565476174753756, 0.0622119814234747, 0.07466666646755556, 0.0392156861207228, 0.05999999976, 0.031941031862552746, 0.01694915249449392, 0.025380710531062382, 0.006097560938429507, 0.026819923268889184, 0.018072289047757296, 0.012499999921875001, 0.003846153831360947, 0.01898734165197885, 0.006060606023875115, 0.01242236017128969, 0.00401606424089934, 0.0, 0.0037037036899862825, 0.012195121901645846, 0.0065217391162570885, 0.0, 0.007812499969482422, 0.007434944210279018, 0.0037037036899862825, 0.006060606023875115, 0.0, 0.0, 0.006578947325138505, 0.0027247956329024643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00392156861207228, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0029850746179550013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002288329514214349, 0.0, 0.00636942671102276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 61.12670183181763, 139.23593473434448, 182.46280932426453, 208.86857628822327, 232.1009283065796, 247.67194533348083, 263.21314215660095, 286.57529044151306, 306.6346311569214, 318.52796816825867, 328.19931626319885, 344.0543966293335, 354.0280923843384, 363.8166902065277, 378.7760705947876, 388.2601616382599, 398.095831155777, 407.68190336227417, 421.77416801452637, 431.55959367752075, 447.10890316963196, 461.65017104148865, 487.15965604782104, 507.0573983192444, 522.0888104438782, 537.4510169029236, 552.6511244773865, 562.66583776474, 571.9357635974884, 583.8587050437927, 593.0513696670532, 613.339682340622, 622.6397454738617, 632.8377747535706, 642.1428554058075, 651.4290864467621, 666.0543949604034, 680.5838153362274, 690.4712181091309, 699.6461365222931, 718.6454367637634, 727.5748097896576, 746.3100636005402, 760.193904876709, 781.0450801849365, 790.4222724437714, 805.1369955539703, 820.0050179958344, 835.2087514400482, 853.8840909004211, 872.990959405899, 896.6489827632904, 905.8063509464264, 915.0837290287018, 924.196524143219, 933.3580858707428, 947.4338173866272, 960.86101603508, 970.9595949649811, 990.5696716308594, 1004.2267079353333, 1019.4097375869751, 1038.6187982559204, 1053.447856426239, 1069.5205526351929, 1084.938301563263, 1094.7895593643188, 1111.215747833252, 1127.024219751358, 1146.7685544490814, 1155.746831893921, 1165.71853017807, 1180.2603118419647, 1194.295833826065, 1208.4741654396057, 1217.9647333621979, 1232.422436952591, 1247.0339918136597, 1268.0360918045044, 1277.429770231247, 1291.4328792095184, 1301.6117923259735, 1311.3573949337006, 1330.6922903060913, 1340.43430519104, 1364.7785630226135, 1373.5955052375793, 1392.6617078781128, 1408.0547490119934, 1422.99405169487, 1442.1843438148499, 1456.3343727588654, 1465.3978769779205, 1474.7166948318481, 1483.8731479644775, 1493.9070217609406, 1507.823531627655, 1522.6297647953033, 1531.7781624794006, 1545.9149968624115, 1556.1572937965393, 1569.9840824604034, 1583.646232843399, 1592.5646023750305, 1602.1545610427856, 1611.0737886428833, 1621.9877045154572, 1631.1180837154388, 1640.1252546310425, 1649.4931869506836, 1658.558364391327, 1680.128825187683, 1695.0967922210693, 1703.8577201366425, 1713.3152599334717, 1722.5200209617615, 1731.6725327968597]"
total minutes,"[0, 1.0187783638636272, 2.320598912239075, 3.0410468220710754, 3.4811429381370544, 3.86834880510966, 4.127865755558014, 4.386885702610016, 4.776254840691885, 5.1105771859486895, 5.308799469470978, 5.469988604386647, 5.734239943822225, 5.900468206405639, 6.063611503442129, 6.312934509913126, 6.471002693970998, 6.63493051926295, 6.794698389371236, 7.0295694669087725, 7.192659894625346, 7.451815052827199, 7.694169517358144, 8.119327600797018, 8.450956638654073, 8.701480174064637, 8.95751694838206, 9.210852074623109, 9.377763962745666, 9.532262726624806, 9.730978417396546, 9.884189494450887, 10.222328039010366, 10.377329091231028, 10.547296245892843, 10.702380923430125, 10.857151440779369, 11.10090658267339, 11.343063588937124, 11.50785363515218, 11.660768942038219, 11.977423946062723, 12.126246829827627, 12.438501060009003, 12.669898414611817, 13.017418003082275, 13.173704540729522, 13.418949925899506, 13.666750299930573, 13.920145857334138, 14.231401515007018, 14.549849323431651, 14.944149712721506, 15.096772515773774, 15.251395483811697, 15.403275402386983, 15.555968097845714, 15.790563623110453, 16.014350267251334, 16.18265991608302, 16.50949452718099, 16.73711179892222, 16.990162293116253, 17.31031330426534, 17.557464273770652, 17.82534254391988, 18.08230502605438, 18.246492656071982, 18.520262463887533, 18.783736995855968, 19.112809240818024, 19.262447198232014, 19.4286421696345, 19.671005197366078, 19.904930563767753, 20.141236090660094, 20.2994122227033, 20.540373949209847, 20.783899863560993, 21.133934863408406, 21.290496170520782, 21.52388132015864, 21.693529872099557, 21.85595658222834, 22.178204838434855, 22.340571753184, 22.746309383710226, 22.89325842062632, 23.211028464635213, 23.46757915019989, 23.716567528247833, 24.0364057302475, 24.27223954598109, 24.42329794963201, 24.5786115805308, 24.73121913274129, 24.898450362682343, 25.13039219379425, 25.37716274658839, 25.529636041323343, 25.76524994770686, 25.935954896608987, 26.166401374340058, 26.394103880723318, 26.542743372917176, 26.702576017379762, 26.85122981071472, 27.03312840859095, 27.185301395257316, 27.335420910517374, 27.491553115844727, 27.642639406522115, 28.002147086461385, 28.25161320368449, 28.39762866894404, 28.55525433222453, 28.70866701602936, 28.86120887994766]"
cummulative feedback,"[0, 95, 347, 418, 445, 473, 483, 498, 511, 517, 522, 523, 530, 533, 535, 536, 539, 540, 542, 543, 543, 544, 547, 550, 550, 552, 554, 555, 556, 556, 556, 557, 558, 558, 558, 558, 558, 558, 559, 559, 560, 560, 560, 561, 561, 561, 561, 561, 561, 561, 561, 561, 562, 562, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563, 563]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
