,0
Accumulated time steps,"[0, 1000, 1999, 2581, 3540, 3798, 4536, 4987, 5452, 5806, 6168, 6474, 6841, 7021, 7385, 7539, 7813, 8175, 8433, 8903, 9159, 9540, 9782, 9937, 10194, 10668, 10923, 11373, 11543, 11887, 12148, 12301, 12546, 12702, 12945, 13100, 13373, 13532, 13704, 13854, 14107, 14381, 14535, 14807, 15054, 15208, 15458, 15614, 15770, 15929, 16396, 16649, 16917, 17079, 17238, 17392, 17691, 17944, 18189, 18351, 18504, 18668, 18826, 19071, 19522, 19774, 19922, 20182, 20437, 20787, 21039, 21289, 21651, 21813, 22078, 22234, 22391, 22657, 23149, 23341, 23598, 23870, 24038, 24305, 24552, 24704, 24962, 25149, 25307, 25662, 26019, 26370, 26725, 26987, 27144, 27315, 27468, 27631, 27794, 27944, 28098, 28356, 28622, 28781, 28981, 29137, 29392, 29655, 29934]"
Episode reward,"[0, -60.13331992728391, -61.753549733706386, 66.34409430463394, 49.559653762296094, 86.68911320943393, 59.32840014062227, 75.77005111136789, 72.94903956437344, 79.96712683819102, 80.03081136927186, 80.72175764673622, 80.16756252555913, 88.00100630038946, 77.92904224874425, 91.7107230741907, 82.1601418781461, 78.2479085861975, 85.46488264575972, 71.87538108553052, 86.20223780979552, 77.4593039436712, 85.36542230098162, 90.52809968712444, 84.12723059153593, 69.39770713703507, 85.36951017122598, 73.69204160357214, 89.49783376201351, 80.07911614077614, 85.15689430511608, 91.08772117483136, 85.09915970739466, 90.80672123177527, 87.1695845698995, 91.55488681785263, 83.18732595921051, 90.2074342430212, 89.38520321082758, 91.69683348440604, 85.22540974322015, 83.62965900260994, 90.99456884802669, 84.1704551972745, 86.82430919117648, 90.78409051438642, 85.34834888752701, 90.93572020505798, 91.11667997983783, 90.73783872285453, 71.78377847985757, 86.11845684500513, 83.86673066662358, 90.47521997588832, 90.75299772101847, 91.34317281340233, 80.88664289388532, 85.38906031285858, 85.73066061163743, 90.36799919188053, 91.14576056431179, 90.08829236694872, 90.67299068732922, 85.94251068078208, 74.11151447596097, 84.60891140922944, 91.38335435950238, 84.96131797391294, 85.7153064888419, 79.66447960979542, 85.48616748404899, 85.4689952339692, 81.83268207277972, 90.84583204538654, 84.1890459926986, 90.00093116139176, 90.76714035817035, 84.346650638745, 70.84795502648701, 87.00403740989141, 85.900495491178, 85.16774635648436, 89.89201195046525, 83.69683180430411, 84.8105933733238, 90.80263398161053, 84.59282217001231, 88.02786289835592, 91.17419275504035, 80.85368118681093, 78.68504821240177, 79.81023419028662, 77.79989346149333, 84.58176561126417, 90.49364141300659, 89.19189722120797, 90.64355297367419, 90.23744311735237, 90.68409583551282, 91.28890308697567, 90.57545242313219, 84.27334048945659, 83.3773130087132, 90.14963697716753, 87.39680026427578, 90.78925577075218, 85.34719812156119, 84.47264823708144, 83.01164567340753]"
Episode feedback,"[0.8, 0.16432865714997127, 0.2665330658651973, 0.18244406164811694, 0.13883089755863162, 0.18677042728883103, 0.1099050202036567, 0.09777777756049383, 0.09698275841167509, 0.08215297427152132, 0.052631578801574576, 0.042622950679924755, 0.09289617460957329, 0.06703910577073126, 0.01101928371620032, 0.04575163368789782, 0.03663003649586067, 0.04155124642229572, 0.035019455116655815, 0.023454157732507128, 0.0392156861207228, 0.049999999868421054, 0.029045643033005632, 0.03246753225670434, 0.02734374989318848, 0.035940803306679064, 0.04330708644367289, 0.02895322933417989, 0.01183431945660166, 0.01749271131926323, 0.04230769214497042, 0.01315789465027701, 0.020491803194705723, 0.0064516128616024975, 0.020661156939416708, 0.0194805193540226, 0.0073529411494377165, 0.00632911388399295, 0.005847953182175712, 0.033557046754650696, 0.019841269762534645, 0.01465201459834427, 0.006535947669699688, 0.01845018443376316, 0.0040650406338819485, 0.013071895339399377, 0.02409638544539604, 0.0064516128616024975, 0.0064516128616024975, 0.01898734165197885, 0.006437768226528394, 0.003968253952506929, 0.0037453183380325157, 0.006211180085644845, 0.0126582277679859, 0.0, 0.003355704686725823, 0.011904761857520787, 0.012295081916823434, 0.006211180085644845, 0.006578947325138505, 0.0, 0.01273885342204552, 0.0, 0.004444444434567901, 0.0, 0.0, 0.00386100384609651, 0.003937007858515717, 0.0028653295046838696, 0.0, 0.00401606424089934, 0.0027700830948197146, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.007547169782840869, 0.0061099796209572715, 0.0, 0.003906249984741211, 0.0, 0.0, 0.0037593984821075246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002808988756154526, 0.002857142848979592, 0.0, 0.0, 0.012820512738330047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00632911388399295, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 67.67537426948547, 145.87040376663208, 187.46132802963257, 252.51885867118835, 271.7310094833374, 318.76419258117676, 347.58418345451355, 377.5286774635315, 400.02345514297485, 421.395042181015, 439.48315382003784, 463.1967763900757, 474.717337846756, 494.8517949581146, 504.82292914390564, 521.0511181354523, 542.4408786296844, 558.0741708278656, 584.4475653171539, 599.7334394454956, 622.2373540401459, 636.7627201080322, 646.1715879440308, 661.1107492446899, 688.367883682251, 703.5018968582153, 729.2464501857758, 739.3240404129028, 759.0075297355652, 774.6128046512604, 783.9573583602905, 798.4373641014099, 807.5654797554016, 822.0793297290802, 831.392703294754, 847.0633969306946, 856.2589452266693, 866.4251914024353, 875.8756618499756, 890.6004226207733, 906.2620143890381, 915.2243492603302, 930.7056906223297, 944.7603099346161, 953.8684701919556, 968.722932100296, 977.9185638427734, 986.9610683917999, 996.2585685253143, 1021.7769291400909, 1036.257774591446, 1051.5814378261566, 1061.2299373149872, 1070.8442842960358, 1080.2724401950836, 1097.215002298355, 1111.9652428627014, 1126.1051366329193, 1135.6597356796265, 1144.8254384994507, 1154.168770313263, 1163.6890947818756, 1177.5504939556122, 1202.2880573272705, 1216.2112183570862, 1225.0624287128448, 1239.678288936615, 1253.9632513523102, 1273.346364736557, 1287.4576935768127, 1301.925580739975, 1321.7891669273376, 1331.1053791046143, 1345.9468410015106, 1355.0983805656433, 1364.178427696228, 1379.088945865631, 1406.0032048225403, 1417.0444812774658, 1431.4706017971039, 1446.8709299564362, 1456.6133360862732, 1471.7386419773102, 1485.686393737793, 1495.0251922607422, 1509.3478038311005, 1519.9434525966644, 1529.4330427646637, 1548.8100261688232, 1568.2469770908356, 1586.9211449623108, 1606.918461561203, 1621.7418489456177, 1631.1780643463135, 1641.1485862731934, 1650.1101937294006, 1659.8820688724518, 1669.3177015781403, 1678.0377135276794, 1686.8652408123016, 1701.0491251945496, 1715.7780113220215, 1725.5665743350983, 1736.9850883483887, 1746.06112408638, 1760.3692677021027, 1775.5459699630737, 1791.0151464939117]"
total minutes,"[0, 1.1279229044914245, 2.431173396110535, 3.1243554671605427, 4.2086476445198056, 4.528850158055623, 5.3127365430196125, 5.793069724241892, 6.292144624392192, 6.667057585716248, 7.023250703016917, 7.324719230333964, 7.7199462731679285, 7.911955630779266, 8.247529915968578, 8.41371548573176, 8.684185302257537, 9.04068131049474, 9.301236180464427, 9.740792755285899, 9.995557324091594, 10.370622567335765, 10.612712001800537, 10.769526465733845, 11.018512487411499, 11.472798061370849, 11.725031614303589, 12.154107503096263, 12.322067340215048, 12.650125495592754, 12.91021341085434, 13.065955972671508, 13.307289401690165, 13.459424662590028, 13.701322162151337, 13.856545054912567, 14.117723282178243, 14.270982420444488, 14.440419856707255, 14.597927697499593, 14.843340377012888, 15.104366906483968, 15.253739154338836, 15.511761510372162, 15.746005165576936, 15.897807836532593, 16.1453822016716, 16.298642730712892, 16.44935113986333, 16.604309475421907, 17.02961548566818, 17.27096290985743, 17.52635729710261, 17.687165621916453, 17.84740473826726, 18.00454066991806, 18.286916704972587, 18.53275404771169, 18.76841894388199, 18.927662261327107, 19.080423974990843, 19.236146171887714, 19.394818246364594, 19.62584156592687, 20.03813428878784, 20.270186972618102, 20.41770714521408, 20.66130481561025, 20.899387522538504, 21.22243941227595, 21.457628226280214, 21.698759678999583, 22.02981944878896, 22.18508965174357, 22.43244735002518, 22.58497300942739, 22.736307128270468, 22.984815764427186, 23.433386747042338, 23.617408021291098, 23.857843363285063, 24.114515499273935, 24.27688893477122, 24.528977366288505, 24.761439895629884, 24.917086537679037, 25.15579673051834, 25.332390876611075, 25.490550712744394, 25.813500436147056, 26.137449618180593, 26.448685749371847, 26.781974359353384, 27.029030815760294, 27.186301072438557, 27.352476437886555, 27.501836562156676, 27.664701147874197, 27.821961692969005, 27.967295225461324, 28.114420680205026, 28.350818753242493, 28.596300188700358, 28.759442905584972, 28.949751472473146, 29.101018734773, 29.339487795035044, 29.592432832717897, 29.850252441565196]"
cummulative feedback,"[0, 164, 430, 536, 669, 717, 798, 842, 887, 916, 935, 948, 982, 994, 998, 1005, 1015, 1030, 1039, 1050, 1060, 1079, 1086, 1091, 1098, 1115, 1126, 1139, 1141, 1147, 1158, 1160, 1165, 1166, 1171, 1174, 1176, 1177, 1178, 1183, 1188, 1192, 1193, 1198, 1199, 1201, 1207, 1208, 1209, 1212, 1215, 1216, 1217, 1218, 1220, 1220, 1221, 1224, 1227, 1228, 1229, 1229, 1231, 1231, 1233, 1233, 1233, 1234, 1235, 1236, 1236, 1237, 1238, 1238, 1238, 1239, 1239, 1241, 1244, 1244, 1245, 1245, 1245, 1246, 1246, 1246, 1246, 1246, 1246, 1246, 1247, 1248, 1248, 1248, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1250, 1251, 1251, 1251, 1251, 1251, 1251]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
