,0
Accumulated time steps,"[0, 1000, 1273, 1559, 1948, 2526, 2982, 3624, 3893, 4150, 4419, 4770, 5227, 5482, 5830, 6091, 6245, 6498, 6846, 7010, 7270, 7710, 8084, 8237, 8700, 8956, 9201, 9545, 9806, 9955, 10122, 10273, 10427, 10791, 11044, 11213, 11655, 11829, 12000, 12158, 12418, 12686, 12838, 13102, 13360, 13707, 13960, 14130, 14285, 14535, 14695, 14957, 15216, 15371, 15522, 15771, 16026, 16198, 16494, 16756, 17021, 17374, 17651, 17815, 18077, 18444, 18913, 19067, 19235, 19407, 19757, 20203, 20362, 20628, 20797, 21081, 21338, 21593, 21749, 22022, 23012, 23277, 23529, 23681, 23836, 24030, 24284, 24536, 24704, 24974, 25134, 25411, 25573, 25866, 26039, 26304, 26470, 26629, 26782, 26937, 27092, 27244, 27399, 27776, 27931, 28307, 28691, 29052, 29319, 29476, 29643, 29803]"
Episode reward,"[0, -68.89851355980711, 83.30899559586872, 83.01450341201866, 77.87232567170906, 68.21483512233817, 74.44819340559877, 65.23240586122436, 85.1928415894237, 85.87683340718155, 84.66137504524772, 80.97725743700614, 75.12577230227402, 86.80414188415875, 80.75357072343834, 85.4519833908835, 91.44108536686296, 85.97812465671392, 82.92631067447077, 90.52717326195202, 84.81289679441069, 76.2557395848879, 77.86931128450956, 91.55831445008721, 73.64988612136037, 85.9438539405818, 86.13856193824313, 81.15735853753279, 85.50596102102362, 92.14699657424207, 90.4277963453756, 91.36369206223834, 91.3810817181463, 80.10947664899518, 85.5998084850359, 91.33466063871865, 74.77353757324973, 89.57901700013528, 89.56133772858428, 90.50737617925826, 86.1466860303058, 84.75999735732711, 91.18720961254358, 85.49084004260354, 85.24382423922333, 80.1913902655125, 85.41062853822058, 90.20279127202484, 91.24330150311954, 85.70221008855539, 90.40612896452265, 84.87872663199208, 85.96525403935341, 91.23814005014728, 91.95551580265749, 86.04552089910355, 85.08508799048104, 89.23683055399049, 83.10678966884717, 85.00088323057119, 84.94947645330767, 79.66637703978246, 83.39802774407494, 89.53057714615773, 83.2358467353248, 78.45904701784197, 71.02506522606056, 90.62874295086162, 89.56758722836209, 89.39773185153774, 78.24677580589574, 72.64057085608982, 90.74538012397655, 85.01584170518264, 89.80444065203943, 82.68826006649729, 85.30804679960535, 85.45044986869316, 91.40669301513637, 83.21894630409344, 35.83295175597314, 84.30121134058184, 84.11348167683876, 90.36528692780523, 90.83301325507264, 88.14950096532868, 85.09545242160155, 85.04780107376861, 89.74850516091965, 84.38171593989512, 90.23237409609328, 83.50299991251364, 89.941108694677, 81.85780517546608, 89.42627779956847, 83.73989839780873, 89.10651821640167, 90.54723604199015, 91.10495904788397, 90.60440587081987, 90.36658098202437, 90.29333590994355, 90.36389469840823, 75.92927421414213, 90.26915252520288, 75.34440380457087, 75.5746229886648, 77.20925143420602, 84.0763061272999, 90.28395071343772, 90.10160853343221, 90.26954577483069]"
Episode feedback,"[0.8, 0.11222444878534625, 0.16544117586234863, 0.19298245546321946, 0.14690721611621851, 0.1681109182528407, 0.12087912061345248, 0.08424336960336448, 0.10820895482011585, 0.11328124955749512, 0.08208955193250167, 0.04857142843265306, 0.09649122785857187, 0.08661417288734578, 0.08933717553505137, 0.06538461513313609, 0.04575163368789782, 0.06349206324011086, 0.0749279536745592, 0.049079754300124206, 0.050193049999254634, 0.0273348518739525, 0.03485254682345162, 0.04605263127596953, 0.047619047515976086, 0.0392156861207228, 0.020491803194705723, 0.03206997075198259, 0.04999999980769231, 0.06081081039992696, 0.04819277079401946, 0.05333333297777778, 0.026143790678798753, 0.030303030219550883, 0.007936507905013858, 0.04761904733560091, 0.02494331060103558, 0.01734104036219052, 0.005882352906574395, 0.0318471335551138, 0.03474903461486859, 0.007490636676065031, 0.013245033024867332, 0.030418250834911596, 0.027237353979621192, 0.01445086701025761, 0.019841269762534645, 0.029585798641504152, 0.0194805193540226, 0.01204819272269802, 0.0, 0.011494252829523936, 0.03100775181779941, 0.006493506451340867, 0.013333333244444445, 0.008064516096514047, 0.003937007858515717, 0.005847953182175712, 0.013559321987934502, 0.015325670439365247, 0.007575757547061524, 0.0028409090828383264, 0.018115941963348037, 0.006134969287515526, 0.0038314176098413117, 0.002732240429693332, 0.004273504264372854, 0.0, 0.005988023916239378, 0.0, 0.0, 0.0022471910061860876, 0.0, 0.0, 0.0, 0.0035335688921075306, 0.0, 0.003937007858515717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003623188392669607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006578947325138505, 0.0, 0.0, 0.0, 0.0, 0.00265957446101177, 0.006493506451340867, 0.0, 0.0, 0.0, 0.0037593984821075246, 0.0, 0.0, 0.0]"
total seconds,"[0, 61.91222381591797, 81.30908465385437, 101.75997757911682, 127.84508323669434, 167.65199518203735, 197.03518533706665, 237.18792366981506, 255.97773599624634, 274.60368824005127, 293.65685844421387, 316.3628273010254, 345.6189036369324, 362.88260102272034, 385.19810938835144, 401.69694805145264, 411.56612181663513, 428.30839920043945, 450.6211767196655, 461.17154574394226, 476.87457728385925, 502.2421407699585, 523.7833669185638, 533.2299375534058, 562.3775532245636, 579.2892501354218, 595.7733330726624, 617.4098906517029, 634.3008296489716, 644.3052656650543, 655.4245157241821, 665.3040461540222, 675.1697018146515, 697.5111975669861, 712.5318458080292, 723.1632511615753, 748.2312924861908, 758.6857225894928, 768.8115539550781, 778.7058699131012, 794.0259292125702, 809.0226545333862, 818.2034757137299, 833.5393118858337, 848.4628145694733, 868.2001841068268, 882.7375419139862, 892.7825591564178, 902.1207008361816, 916.215904712677, 925.5010461807251, 940.0636248588562, 955.1532952785492, 964.4082663059235, 973.3351585865021, 987.3352489471436, 1001.3175041675568, 1011.2865014076233, 1027.8773617744446, 1042.6624042987823, 1057.4055416584015, 1076.5433239936829, 1092.1410155296326, 1101.7228271961212, 1116.3569009304047, 1136.1921365261078, 1161.6818959712982, 1170.357402086258, 1180.2099704742432, 1190.0303356647491, 1208.9721038341522, 1233.400046825409, 1242.6015598773956, 1257.138381242752, 1266.8249156475067, 1282.7694969177246, 1296.9479956626892, 1311.2989432811737, 1320.2813680171967, 1335.5999767780304, 1387.0537993907928, 1401.4909620285034, 1415.5190861225128, 1424.369777917862, 1433.261656999588, 1444.2869021892548, 1458.4823608398438, 1472.4897723197937, 1482.2980644702911, 1497.4501473903656, 1506.5892193317413, 1521.5602316856384, 1530.8865265846252, 1546.6959335803986, 1556.528885126114, 1571.0159130096436, 1580.5488913059235, 1589.6549711227417, 1598.8579244613647, 1607.9542326927185, 1616.9401063919067, 1625.8694071769714, 1634.7069737911224, 1655.3536489009857, 1664.4133167266846, 1684.642876625061, 1705.254402399063, 1724.3776535987854, 1739.1717159748077, 1748.2105906009674, 1757.9588282108307, 1767.1063451766968]"
total minutes,"[0, 1.0318703969319662, 1.3551514108975729, 1.6959996263186137, 2.130751387278239, 2.7941999197006226, 3.2839197556177777, 3.9531320611635845, 4.266295599937439, 4.576728137334188, 4.894280974070231, 5.272713788350424, 5.7603150606155396, 6.048043350378673, 6.419968489805857, 6.694949134190877, 6.859435363610586, 7.138473320007324, 7.510352945327758, 7.686192429065704, 7.947909621397654, 8.370702346165976, 8.729722781976063, 8.887165625890097, 9.372959220409394, 9.654820835590362, 9.92955555121104, 10.290164844195049, 10.571680494149525, 10.738421094417571, 10.92374192873637, 11.088400769233704, 11.252828363577525, 11.625186626116434, 11.875530763467152, 12.052720852692921, 12.470521541436513, 12.644762043158213, 12.813525899251301, 12.978431165218353, 13.23376548687617, 13.48371090888977, 13.63672459522883, 13.892321864763895, 14.141046909491221, 14.470003068447113, 14.712292365233104, 14.879709319273632, 15.035345013936361, 15.270265078544616, 15.425017436345419, 15.667727080980937, 15.91922158797582, 16.073471105098726, 16.22225264310837, 16.455587482452394, 16.68862506945928, 16.854775023460387, 17.13128936290741, 17.37770673831304, 17.623425694306693, 17.942388733228047, 18.20235025882721, 18.362047119935355, 18.605948348840077, 18.936535608768462, 19.361364932854972, 19.505956701437633, 19.67016617457072, 19.83383892774582, 20.149535063902537, 20.55666744709015, 20.710025997956595, 20.952306354045866, 21.113748594125113, 21.37949161529541, 21.615799927711485, 21.85498238801956, 22.004689466953277, 22.259999612967174, 23.11756332317988, 23.35818270047506, 23.591984768708546, 23.739496298631032, 23.887694283326468, 24.071448369820914, 24.30803934733073, 24.541496205329896, 24.70496774117152, 24.957502456506095, 25.109820322195688, 25.35933719476064, 25.514775443077088, 25.778265559673308, 25.94214808543523, 26.183598550160728, 26.34248152176539, 26.494249518712362, 26.64763207435608, 26.799237211545307, 26.949001773198447, 27.097823452949523, 27.24511622985204, 27.589227481683096, 27.74022194544474, 28.07738127708435, 28.420906706651053, 28.739627559979755, 28.986195266246796, 29.136843176682792, 29.299313803513844, 29.45177241961161]"
cummulative feedback,"[0, 112, 157, 212, 269, 366, 421, 475, 504, 533, 555, 572, 616, 638, 669, 686, 693, 709, 735, 743, 756, 768, 781, 788, 810, 820, 825, 836, 849, 858, 866, 874, 878, 889, 891, 899, 910, 913, 914, 919, 928, 930, 932, 940, 947, 952, 957, 962, 965, 968, 968, 971, 979, 980, 982, 984, 985, 986, 990, 994, 996, 997, 1002, 1003, 1004, 1005, 1007, 1007, 1008, 1008, 1008, 1009, 1009, 1009, 1009, 1010, 1010, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1014, 1014, 1014, 1014, 1014, 1015, 1016, 1016, 1016, 1016, 1017, 1017, 1017, 1017]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
