,0
Accumulated time steps,"[0, 1000, 1561, 2326, 2891, 3153, 3425, 3689, 3880, 4238, 4513, 4866, 5050, 5342, 5495, 5760, 5917, 6195, 6455, 6613, 6771, 7026, 7181, 7457, 7804, 8057, 8240, 8598, 8854, 9112, 9266, 9418, 9666, 9823, 9975, 10132, 10293, 10451, 10616, 10777, 11050, 11226, 11525, 11784, 12036, 12191, 12542, 12890, 13149, 13431, 13806, 14064, 14420, 14574, 14737, 14884, 15240, 15490, 15643, 15797, 16156, 16306, 16465, 16722, 16983, 17257, 17408, 17565, 17839, 17998, 18260, 18529, 18687, 18948, 19295, 19452, 19811, 19975, 20132, 20288, 20540, 20693, 20879, 21130, 21286, 21470, 21754, 22027, 22320, 22473, 22931, 23185, 23460, 23617, 23776, 24081, 24239, 24514, 24776, 24931, 25293, 25689, 25843, 26103, 26262, 26514, 26669, 26921, 27075, 27438, 27732, 28010, 28267, 28515, 28775, 28926, 29078, 29231, 29493, 29648, 29804, 29958]"
Episode reward,"[0, -64.57359304009962, 73.09824686075723, 54.768396189800264, 70.48664910321655, 86.22007997830887, 84.34279103612843, 85.02617324875435, 88.09499350845246, 79.67356666959945, 83.44679783931284, 80.71370303148518, 88.21684511388708, 81.87005169015943, 91.48442911656282, 85.05917386081227, 91.26377969350722, 83.97421162070069, 85.43715208475406, 90.90332833985215, 90.79750654006975, 85.51158337212989, 91.30495839442835, 82.9544628090303, 79.92882424364007, 85.39469174664896, 88.44132909316525, 79.52879925912349, 85.96401604847918, 87.05270157872758, 91.39735100962726, 90.72204392176937, 84.88984023154072, 90.44875824988303, 90.91004757675367, 90.19703981569593, 90.33659367781846, 90.79687267492992, 89.74263293700074, 89.81868772022392, 84.03160721352094, 88.73252093183739, 81.32882415857082, 84.41281430522832, 85.03280062623223, 91.01426001086317, 78.97659973885786, 78.93742411670445, 85.5568996270493, 83.16946995747733, 78.18956351864006, 84.91082256773312, 80.07222857116273, 91.69597367532299, 90.23234291270745, 91.29511237491998, 79.0952889108662, 84.67341187138261, 91.2175723247294, 90.02243016871226, 77.68602510098887, 91.27839212268444, 90.22785161593698, 85.06967191418089, 84.25025970947043, 83.67205592378397, 91.044133257373, 90.61129469959148, 84.62000643318581, 90.59223723249852, 84.74975595802964, 83.21116591672634, 90.40093956441697, 85.29436486905884, 79.20241193029835, 90.9134738938943, 79.82797313205353, 90.31628956863221, 91.0895849859061, 91.05999071558557, 85.2984431403215, 90.85939663925703, 87.71868650504882, 85.30991241097111, 91.12507638634693, 87.68287993314577, 84.08695148742558, 85.23741544296912, 82.36167780046915, 91.1042433025994, 71.1062849311313, 85.9387537361571, 83.64790917437624, 90.84186881232134, 90.5726046674488, 80.56680755657379, 90.98333155609376, 84.14393865500182, 85.03713640169096, 90.69787868980133, 78.45236730636529, 74.59685862885706, 90.74343479512552, 84.79521998901521, 90.05871155613129, 84.97857266881132, 90.54253719239631, 85.72337241941828, 90.84443475443969, 78.31979587909137, 83.19700378079682, 83.44785717025661, 84.73186271981507, 85.12545952797649, 84.18210759838124, 91.186812912913, 91.19441681119359, 90.07871337215836, 84.71237547996337, 91.00803330541297, 91.10039840853973, 91.14124196414252]"
Episode feedback,"[0.8, 0.2254509015777045, 0.2267857138807398, 0.13612565427208684, 0.1932624110048539, 0.1302681987346046, 0.1623616230171158, 0.1558935355289219, 0.11052631520775624, 0.10924369717298685, 0.08759124055623635, 0.10511363606501808, 0.07650273182238944, 0.09278350483579552, 0.06578947325138504, 0.07954545424414601, 0.13461538375246548, 0.08303249067497295, 0.057915057691447655, 0.07006369382125036, 0.04458598697715932, 0.07874015717031434, 0.04545454515938607, 0.03999999985454546, 0.03468208082461827, 0.03968253952506929, 0.021978021857263618, 0.04201680660499494, 0.0392156861207228, 0.03891050568517313, 0.03921568601819813, 0.013245033024867332, 0.020242914897801965, 0.012820512738330047, 0.04635761558703566, 0.012820512738330047, 0.024999999843750002, 0.0318471335551138, 0.012195121876859014, 0.012499999921875001, 0.011029411724156574, 0.03428571408979592, 0.036912751553984054, 0.007751937954449853, 0.02390438237488294, 0.03246753225670434, 0.01428571424489796, 0.011527377488393725, 0.015503875908899706, 0.021352313091272907, 0.018716577490062627, 0.01167315170555194, 0.008450704201547312, 0.0, 0.03086419734034446, 0.013698630043160069, 0.008450704201547312, 0.00401606424089934, 0.01315789465027701, 0.013071895339399377, 0.01396648040791486, 0.006711409350930139, 0.0126582277679859, 0.007812499969482422, 0.015384615325443787, 0.0036630036495860674, 0.013333333244444445, 0.0, 0.0036630036495860674, 0.00632911388399295, 0.0038314176098413117, 0.0037313432696591668, 0.00636942671102276, 0.007692307662721894, 0.011560693608206088, 0.0, 0.002793296081582972, 0.0, 0.0, 0.0064516128616024975, 0.0, 0.0, 0.0, 0.003999999984, 0.0, 0.0, 0.0035335688921075306, 0.0, 0.003424657522518296, 0.006578947325138505, 0.004376367605303353, 0.0, 0.0036496350231765146, 0.0, 0.0126582277679859, 0.009868421020169669, 0.0, 0.007299270046353029, 0.0, 0.0, 0.005540166189639429, 0.0, 0.006535947669699688, 0.011583011538289532, 0.00632911388399295, 0.0, 0.0, 0.0, 0.006535947669699688, 0.0, 0.0, 0.0, 0.003906249984741211, 0.0, 0.0, 0.0, 0.0, 0.006578947325138505, 0.0, 0.0, 0.0064516128616024975, 0.0]"
total seconds,"[0, 84.1091058254242, 128.07583332061768, 180.2230682373047, 221.67216897010803, 239.49786520004272, 258.77738332748413, 277.24057602882385, 290.1569139957428, 313.6388876438141, 331.29195976257324, 354.15123319625854, 366.14161705970764, 385.01726627349854, 394.77205872535706, 411.722279548645, 422.7187376022339, 440.45190238952637, 456.3801739215851, 466.85654163360596, 476.4250202178955, 492.16653776168823, 501.89877343177795, 518.272953748703, 538.3662619590759, 553.3480610847473, 563.983211517334, 584.6987121105194, 599.8041253089905, 614.8058092594147, 624.278669834137, 633.3647465705872, 647.8675487041473, 657.5845041275024, 666.9733581542969, 676.1704797744751, 685.8151576519012, 695.4234359264374, 705.1052873134613, 714.5326795578003, 729.7312579154968, 740.2760090827942, 757.8639528751373, 772.7611734867096, 787.394820690155, 796.8411939144135, 816.4489324092865, 835.688726902008, 849.9874544143677, 866.3235380649567, 887.3155636787415, 901.8231818675995, 921.1369278430939, 930.1387314796448, 940.066570520401, 948.8734686374664, 968.7809240818024, 983.4422149658203, 992.4931156635284, 1001.2851164340973, 1021.0163748264313, 1029.9371643066406, 1039.1199445724487, 1053.7793481349945, 1068.45383477211, 1083.6156804561615, 1092.3904423713684, 1101.4268817901611, 1116.4143273830414, 1125.7746984958649, 1140.1863234043121, 1154.942270040512, 1164.2729160785675, 1179.3017008304596, 1198.7164514064789, 1207.7432389259338, 1227.164708852768, 1236.655571937561, 1246.1015310287476, 1255.363384962082, 1269.2174682617188, 1278.1504867076874, 1288.6868681907654, 1302.505014181137, 1311.5834765434265, 1322.1342611312866, 1337.9527852535248, 1353.0468797683716, 1369.7219667434692, 1378.8977391719818, 1404.948091506958, 1420.260221004486, 1436.8971738815308, 1446.5736947059631, 1456.4717910289764, 1474.428215265274, 1483.6962096691132, 1499.7115170955658, 1514.665689945221, 1523.9188559055328, 1544.1600713729858, 1565.9945480823517, 1575.2447636127472, 1590.396207332611, 1599.8681213855743, 1613.9935908317566, 1622.877452135086, 1637.0261931419373, 1646.1988570690155, 1666.0612881183624, 1682.7464945316315, 1698.2963979244232, 1713.1417582035065, 1727.336510181427, 1742.302222251892, 1751.5674488544464, 1761.2700045108795, 1770.728140592575, 1786.1539406776428, 1795.5701348781586, 1805.4738297462463, 1814.9323284626007]"
total minutes,"[0, 1.4018184304237367, 2.1345972220102944, 3.003717803955078, 3.6945361495018005, 3.9916310866673785, 4.312956388791402, 4.620676267147064, 4.835948566595714, 5.2273147940635685, 5.5215326627095545, 5.902520553270976, 6.10236028432846, 6.4169544378916425, 6.579534312089284, 6.862037992477417, 7.045312293370565, 7.34086503982544, 7.606336232026418, 7.7809423605601, 7.940417003631592, 8.20277562936147, 8.3649795571963, 8.637882562478383, 8.972771032651265, 9.222467684745789, 9.399720191955566, 9.744978535175324, 9.996735421816508, 10.246763487656912, 10.404644497235616, 10.556079109509787, 10.797792478402455, 10.959741735458374, 11.116222635904949, 11.269507996241252, 11.430252627531688, 11.590390598773956, 11.751754788557689, 11.908877992630005, 12.162187631924947, 12.337933484713236, 12.631065881252288, 12.87935289144516, 13.123247011502583, 13.280686565240224, 13.607482206821441, 13.9281454483668, 14.166457573572794, 14.438725634415944, 14.788592727979024, 15.030386364459991, 15.352282130718232, 15.502312191327412, 15.667776175340016, 15.814557810624441, 16.146348734696705, 16.39070358276367, 16.541551927725475, 16.68808527390162, 17.01693958044052, 17.16561940511068, 17.318665742874146, 17.56298913558324, 17.8075639128685, 18.060261340936027, 18.20650737285614, 18.357114696502684, 18.606905456384023, 18.762911641597746, 19.00310539007187, 19.249037834008536, 19.404548601309457, 19.655028347174326, 19.978607523441315, 20.1290539820989, 20.452745147546132, 20.61092619895935, 20.768358850479125, 20.922723082701363, 21.153624471028646, 21.30250811179479, 21.47811446984609, 21.70841690301895, 21.859724609057107, 22.035571018854778, 22.299213087558748, 22.55078132947286, 22.82869944572449, 22.9816289861997, 23.415801525115967, 23.671003683408102, 23.948286231358846, 24.109561578432718, 24.274529850482942, 24.57380358775457, 24.728270161151887, 24.995191951592762, 25.244428165753682, 25.398647598425548, 25.736001189549764, 26.09990913470586, 26.254079393545787, 26.50660345554352, 26.664468689759573, 26.899893180529276, 27.047957535584768, 27.283769885698955, 27.436647617816924, 27.76768813530604, 28.045774908860526, 28.304939965407055, 28.552362636725107, 28.788941836357118, 29.038370370864868, 29.192790814240773, 29.354500075181324, 29.51213567654292, 29.76923234462738, 29.926168914635976, 30.091230495770773, 30.248872141043346]"
cummulative feedback,"[0, 225, 352, 456, 565, 599, 643, 684, 705, 744, 768, 805, 819, 846, 856, 877, 898, 921, 936, 947, 954, 974, 981, 992, 1004, 1014, 1018, 1033, 1043, 1053, 1059, 1061, 1066, 1068, 1075, 1077, 1081, 1086, 1088, 1090, 1093, 1099, 1110, 1112, 1118, 1123, 1128, 1132, 1136, 1142, 1149, 1152, 1155, 1155, 1160, 1162, 1165, 1166, 1168, 1170, 1175, 1176, 1178, 1180, 1184, 1185, 1187, 1187, 1188, 1189, 1190, 1191, 1192, 1194, 1198, 1198, 1199, 1199, 1199, 1200, 1200, 1200, 1200, 1201, 1201, 1201, 1202, 1202, 1203, 1204, 1206, 1206, 1207, 1207, 1209, 1212, 1212, 1214, 1214, 1214, 1216, 1216, 1217, 1220, 1221, 1221, 1221, 1221, 1222, 1222, 1222, 1222, 1223, 1223, 1223, 1223, 1223, 1224, 1224, 1224, 1225, 1225]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0002]
