,0
Accumulated time steps,"[0, 957, 1126, 1423, 1683, 2143, 2509, 2670, 3016, 3171, 3344, 3499, 3744, 4017, 4368, 4617, 4773, 4925, 5193, 5350, 5606, 5758, 5911, 6068, 6250, 6521, 6784, 6948, 7112, 7367, 7638, 7888, 8135, 8490, 8648, 8904, 9155, 9456, 9799, 10157, 10399, 10648, 10806, 11164, 11333, 11604, 11863, 12122, 12376, 12660, 12930, 13087, 13243, 13511, 13771, 13928, 14078, 14236, 14584, 14836, 15108, 15369, 15629, 15894, 16056, 16417, 16585, 16826, 17192, 17345, 17500, 17655, 18002, 18258, 18511, 18657, 18921, 19075, 19233, 19391, 19584, 19843, 20261, 20412, 20560, 20714, 20867, 21118, 21279, 21542, 21700, 21974, 22230, 22503, 22661, 22929, 23096, 23539, 23912, 24072, 24225, 24502, 24666, 24938, 25084, 25247, 25427, 25581, 25741, 25899, 26054, 26520, 26683, 26979, 27140, 27304, 27460, 27704, 27865, 28145, 28315, 28474, 28632, 29058, 29216, 29388, 29546, 29703, 29857]"
Episode reward,"[0, 49.9522195515464, 89.50934499220854, 82.70010888190485, 86.06814652479287, 74.58214008824902, 79.94821719501398, 91.60219493270729, 81.46817297060961, 91.42403940120192, 89.30238402694678, 90.46268447453787, 85.18486011580876, 85.11493039948463, 79.24879025201392, 86.4939287146731, 91.40996705129642, 91.10559795924691, 84.37206431554154, 90.97229177490561, 85.02744045555924, 91.1427533007631, 91.13639923454869, 91.07934897087472, 88.5950544231719, 83.80166952622257, 86.11543778032772, 90.83332378480378, 90.96482189389712, 85.98760254786993, 83.79359178578389, 85.85525529878183, 85.98976654014182, 80.40118942497136, 90.84554867254626, 84.312243239319, 84.59646084887608, 81.92754388257912, 80.80913220205832, 78.86205649580862, 86.78004066080015, 85.17542137077739, 91.07830565055654, 80.21352785067303, 90.63598607807697, 84.95047903058455, 85.46405969230716, 85.84963644317199, 85.33897625802918, 84.94597379513601, 84.61491242818461, 90.44494992780912, 91.91777912932372, 86.95371174011622, 86.36125004545269, 91.05268461206666, 91.1423462559198, 90.19911928178124, 78.6724794508198, 84.76852624905081, 85.90205858539352, 87.2862586608263, 86.6426016277729, 84.62648246384828, 90.62144994960784, 77.94968113306429, 90.04438156272883, 86.19718761705275, 79.40031208842518, 92.3193222726505, 90.64220907194522, 90.18321711445806, 79.14359186864266, 84.8671280978386, 85.77982470227906, 91.1916888145497, 83.74015810973756, 90.51481398847586, 90.68120998070427, 90.80075465582166, 88.1213709899732, 85.52420289030711, 72.43802493191252, 90.76896945876618, 90.7643579112659, 91.45502480698603, 91.0889370995595, 84.19110181278845, 90.64395208753145, 86.00684552525152, 91.24863432301451, 84.9966510152112, 84.10042308669334, 84.40318335105951, 90.48841426266932, 84.3932284643848, 89.38386357592579, 69.97732367709801, 75.68721899780182, 90.02971035109339, 91.2300371055483, 86.59769676292117, 90.27355898231055, 82.79269725110363, 91.45448970130758, 91.29596600397181, 89.3843377642273, 90.60269571639675, 90.797178012821, 91.01290259135632, 90.61860234768221, 69.8071531810904, 90.83151076822486, 80.67875300973557, 90.30054737894511, 89.48602726632618, 89.75849786192323, 84.08057216216912, 90.64351609767971, 83.47100650404975, 89.3821320769053, 90.19908700850738, 90.08406765943325, 71.1651850797138, 90.20972263478798, 88.99901016843404, 90.44954121070526, 89.87340079468372, 90.90506567023382]"
Episode feedback,"[0.8, 0.2596858636024232, 0.18452380842545352, 0.13851351304556245, 0.14285714230557087, 0.08714596930905018, 0.11506849283542879, 0.062499999609375, 0.08985507220331863, 0.05844155806206781, 0.05813953454570038, 0.05844155806206781, 0.03278688511152916, 0.055147058620782875, 0.042857142734693876, 0.08064516096514047, 0.03225806430801249, 0.019867549537300997, 0.03370786504229264, 0.04487179458415516, 0.05098039195693964, 0.013245033024867332, 0.019736841975415514, 0.012820512738330047, 0.011049723695857881, 0.018518518449931413, 0.011450381635685566, 0.03067484643757763, 0.006134969287515526, 0.0, 0.011111111069958848, 0.0, 0.008130081267763897, 0.00564971749816464, 0.00636942671102276, 0.00784313722414456, 0.003999999984, 0.01333333328888889, 0.005847953199274991, 0.0, 0.0, 0.0, 0.0, 0.008403361320998988, 0.005952380916950114, 0.0, 0.0038759689772249264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006578947325138505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 85.73985648155212, 101.35182356834412, 125.74382209777832, 146.36314988136292, 178.01974630355835, 204.51452231407166, 215.18025183677673, 238.89605069160461, 251.06209802627563, 264.6949689388275, 277.6145603656769, 293.8064031600952, 310.5124316215515, 332.89200091362, 350.1621377468109, 361.2063949108124, 371.1683747768402, 387.3477966785431, 397.1769416332245, 413.4203932285309, 423.0522105693817, 433.6852397918701, 443.94796562194824, 455.879590511322, 475.2506048679352, 492.8570611476898, 503.7368412017822, 513.8100063800812, 529.7466673851013, 547.7504472732544, 564.057820558548, 579.7677562236786, 602.0339493751526, 613.8899209499359, 630.3405475616455, 645.4535753726959, 665.2524478435516, 686.0744333267212, 705.5130033493042, 719.0202069282532, 734.7122437953949, 745.2360439300537, 767.3524894714355, 777.0532984733582, 792.1231582164764, 807.3883411884308, 824.1411683559418, 839.0661735534668, 854.7976543903351, 869.3600037097931, 878.4918565750122, 887.6854629516602, 903.6878817081451, 920.4435124397278, 930.8117141723633, 939.5813939571381, 949.151992559433, 970.5613596439362, 985.4399642944336, 1001.6839871406555, 1017.5130889415741, 1031.655441045761, 1046.3185405731201, 1055.7256410121918, 1075.073855638504, 1084.7392110824585, 1098.0745224952698, 1117.9064514636993, 1126.8254764080048, 1135.676076412201, 1144.6725509166718, 1163.9570953845978, 1177.9494009017944, 1192.6116962432861, 1200.8704645633698, 1215.5295176506042, 1224.2874655723572, 1233.3029487133026, 1242.309385061264, 1252.8951494693756, 1267.0313951969147, 1289.6190552711487, 1298.359914302826, 1306.892940044403, 1316.1259150505066, 1325.4694142341614, 1339.5479431152344, 1348.9585535526276, 1363.943209886551, 1373.2198390960693, 1388.4737515449524, 1402.4619555473328, 1417.4263844490051, 1426.3700799942017, 1441.0799384117126, 1450.7571964263916, 1474.6227657794952, 1494.6101715564728, 1503.9209365844727, 1512.8807458877563, 1528.5970871448517, 1538.3919010162354, 1553.906357049942, 1562.7949612140656, 1572.7087941169739, 1584.1562747955322, 1593.6428668498993, 1603.6592390537262, 1613.7149047851562, 1622.9158554077148, 1648.4348819255829, 1658.2422680854797, 1675.091062784195, 1684.606064081192, 1694.189100265503, 1703.4148488044739, 1717.7341051101685, 1727.7352170944214, 1744.2441635131836, 1754.433942079544, 1763.8829276561737, 1773.228073835373, 1796.1390264034271, 1805.626458644867, 1815.4247572422028, 1824.5938160419464, 1833.629017829895, 1842.7117743492126]"
total minutes,"[0, 1.4289976080258688, 1.689197059472402, 2.0957303682963055, 2.4393858313560486, 2.9669957717259723, 3.408575371901194, 3.5863375306129455, 3.981600844860077, 4.184368300437927, 4.411582815647125, 4.626909339427948, 4.896773386001587, 5.1752071936925255, 5.548200015227, 5.836035629113515, 6.020106581846873, 6.186139579614004, 6.455796611309052, 6.6196156938870745, 6.890339887142181, 7.050870176156362, 7.228087329864502, 7.399132760365804, 7.597993175188701, 7.920843414465586, 8.214284352461497, 8.395614020029704, 8.563500106334686, 8.829111123085022, 9.129174121220906, 9.400963675975799, 9.66279593706131, 10.033899156252543, 10.231498682498932, 10.505675792694092, 10.757559589544933, 11.087540797392528, 11.434573888778687, 11.758550055821736, 11.983670115470886, 12.245204063256582, 12.420600732167562, 12.789208157857258, 12.950888307889302, 13.202052636941273, 13.456472353140514, 13.735686139265697, 13.984436225891113, 14.246627573172251, 14.489333395163218, 14.64153094291687, 14.794757715861003, 15.061464695135752, 15.340725207328797, 15.513528569539387, 15.659689899285635, 15.81919987599055, 16.17602266073227, 16.423999404907228, 16.694733119010927, 16.958551482359567, 17.194257350762687, 17.438642342885334, 17.595427350203195, 17.917897593975066, 18.078986851374307, 18.30124204158783, 18.631774191061655, 18.78042460680008, 18.927934606870014, 19.077875848611196, 19.399284923076628, 19.63249001502991, 19.87686160405477, 20.01450774272283, 20.258825294176738, 20.40479109287262, 20.55504914522171, 20.705156417687736, 20.881585824489594, 21.11718991994858, 21.49365092118581, 21.639331905047097, 21.78154900074005, 21.935431917508442, 22.09115690390269, 22.325799051920573, 22.482642559210458, 22.732386831442515, 22.886997318267824, 23.141229192415874, 23.37436592578888, 23.623773074150087, 23.772834666570027, 24.017998973528545, 24.179286607106526, 24.57704609632492, 24.910169525941214, 25.065348943074543, 25.214679098129274, 25.47661811908086, 25.639865016937257, 25.8984392841657, 26.046582686901093, 26.211813235282897, 26.402604579925537, 26.56071444749832, 26.72765398422877, 26.895248413085938, 27.04859759012858, 27.473914698759714, 27.637371134757995, 27.918184379736584, 28.076767734686534, 28.23648500442505, 28.390247480074564, 28.628901751836143, 28.79558695157369, 29.07073605855306, 29.240565701325735, 29.398048794269563, 29.55380123058955, 29.93565044005712, 30.093774310747783, 30.257079287370047, 30.40989693403244, 30.56048363049825, 30.71186290582021]"
cummulative feedback,"[0, 248, 279, 320, 357, 397, 439, 449, 480, 489, 499, 508, 516, 531, 546, 566, 571, 574, 583, 590, 603, 605, 608, 610, 612, 617, 620, 625, 626, 626, 629, 629, 631, 633, 634, 636, 637, 641, 643, 643, 643, 643, 643, 646, 647, 647, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 648, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649, 649]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
