,0
Accumulated time steps,"[0, 1000, 1999, 2849, 3126, 3662, 4120, 4378, 4658, 4830, 5261, 5517, 5673, 5924, 6181, 6336, 6489, 6641, 6795, 7058, 7535, 7701, 8050, 8199, 8351, 8535, 8793, 8951, 9197, 9453, 9730, 9885, 10036, 10295, 10562, 10719, 10879, 11035, 11305, 11463, 11627, 11796, 11956, 12323, 12670, 12929, 13293, 13557, 13839, 13998, 14151, 14400, 14674, 14830, 15081, 15238, 15395, 15549, 15804, 15957, 16111, 16273, 16429, 16587, 16763, 16920, 17172, 17443, 17702, 17964, 18238, 18414, 18773, 19122, 19298, 19671, 19825, 19983, 20172, 20437, 20705, 20960, 21113, 21264, 21522, 21704, 21964, 22220, 22376, 22649, 22904, 23065, 23222, 23377, 23531, 23687, 23838, 24092, 24242, 24507, 24663, 24815, 25072, 25334, 25493, 25743, 25997, 26148, 26490, 26841, 27199, 27351, 27750, 27905, 28169, 28525, 28884, 29148, 29300, 29571, 29741]"
Episode reward,"[0, -57.939373501691165, -59.78345102526977, 55.852134766008874, 86.50533288378612, 69.60662512984682, 73.22596868030166, 85.13544884104053, 84.58040599998596, 90.99343915461253, 76.5791996751788, 85.78857200417748, 91.15486530185994, 87.17150343661986, 84.5250394257344, 90.60376031244867, 91.13409525945487, 90.86076658002337, 90.98373812678896, 84.25983077005425, 70.04114340276558, 90.28672433862022, 79.8454706878888, 91.22574976789545, 90.91771310612194, 88.39852971086535, 85.59888142140667, 90.94519739646195, 85.83812338590373, 85.25959604552901, 82.48350004868726, 91.60124621597214, 90.89480381177208, 84.06628096654363, 83.21756074219998, 90.73014286917763, 91.05967175064875, 90.73438169676903, 84.08417315729241, 90.61381016178353, 90.432220791719, 89.41075482774826, 89.46352531724314, 78.99556569469058, 79.92345708546704, 85.22882559899787, 79.04219930837807, 83.98092036658056, 83.01928727514141, 90.65929663520173, 90.40701851369167, 84.2408219150333, 83.62890676485556, 90.6748015933641, 84.37957917109436, 90.6591807119115, 90.76897364488266, 90.77572586675734, 84.64259931644361, 90.48523087800089, 90.94241997787294, 89.16584560135261, 90.5488408729891, 90.13314955891275, 89.03264261719478, 90.71575242775066, 84.99334265468929, 83.28181040034073, 84.41359613037804, 84.61387406327579, 82.5373061234148, 89.04333097535357, 76.79946073581124, 77.99979446008089, 88.57044924537745, 76.10320926846545, 90.12954192040658, 89.69834494332252, 87.13101138389293, 84.55971122058764, 83.80500329991574, 84.71287139619896, 91.07500772203285, 91.24762493959857, 85.29142459120771, 88.8248836150277, 85.35038575771812, 84.09741641079324, 91.11801218473892, 82.50423685402987, 84.9423638218303, 89.72573704632859, 90.39841312311503, 91.01167230020715, 90.95050189626745, 90.70015062977876, 90.86151034806585, 83.495686129183, 91.13371656983239, 83.59136085721005, 90.9044463935306, 90.95945997471904, 84.11636906332222, 85.01313761379073, 91.01771099217746, 85.98734563248722, 84.68641592976293, 90.99881480290392, 78.62102171961004, 78.34268140384178, 79.43470109098678, 90.94637367593853, 74.32519203901273, 89.7003679696546, 84.76577321693166, 79.10457472824942, 77.69646784039568, 83.11738142869312, 90.78682331807418, 80.37089117385547, 89.528296332216]"
Episode feedback,"[0.8, 0.21242484948654825, 0.12124248484845443, 0.17314487612114857, 0.10144927499474901, 0.061682242875360296, 0.03938730844773018, 0.054474707959242384, 0.06093189942318316, 0.035087719093054276, 0.04186046501892915, 0.06274509779315648, 0.019354838584807493, 0.035999999856, 0.0351562498626709, 0.051948051610726936, 0.02631578930055402, 0.039735099074601994, 0.032679738348498445, 0.038167938785618555, 0.02941176464409293, 0.018181818071625347, 0.017241379260800636, 0.01351351342220599, 0.006622516512433666, 0.021857923377825557, 0.007782101137034626, 0.00636942671102276, 0.0122448979092045, 0.0196078430603614, 0.007246376785339214, 0.0, 0.013333333244444445, 0.01162790693167478, 0.018796992410537623, 0.006410256369165024, 0.006289308136545232, 0.0, 0.007434944210279018, 0.01273885342204552, 0.018404907862546577, 0.0, 0.006289308136545232, 0.005464480859386664, 0.005780346804103044, 0.0038759689772249264, 0.00550964185810016, 0.0038022813543639494, 0.0035587188485454845, 0.0, 0.0, 0.0, 0.0036630036495860674, 0.0, 0.003999999984, 0.0, 0.0, 0.006535947669699688, 0.007874015717031434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002793296081582972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006535947669699688, 0.0, 0.0066666666222222224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 77.11685848236084, 143.5830397605896, 204.39564418792725, 222.51573038101196, 254.5027210712433, 280.8897864818573, 296.64538502693176, 314.5076177120209, 325.19724774360657, 350.7376871109009, 366.44587230682373, 375.7236659526825, 390.5015859603882, 406.1385293006897, 416.1825284957886, 425.599360704422, 435.6009476184845, 445.07510924339294, 460.84787607192993, 488.2878007888794, 498.06951212882996, 517.6892144680023, 526.8853676319122, 536.1846435070038, 547.5536193847656, 562.0407309532166, 571.5176849365234, 585.7719798088074, 601.0662653446198, 616.833904504776, 625.7286665439606, 634.8777070045471, 650.1740789413452, 666.1261868476868, 675.4328966140747, 685.1393978595734, 694.4427626132965, 709.8604912757874, 719.3266854286194, 729.329074382782, 739.1940093040466, 748.7956910133362, 769.0445055961609, 788.4624791145325, 803.0079009532928, 823.0346999168396, 837.8886184692383, 853.66792345047, 863.1118850708008, 871.9525995254517, 885.9168903827667, 901.109406709671, 910.3808336257935, 924.737729549408, 933.8383219242096, 942.8669352531433, 951.8728160858154, 966.306804895401, 975.1383101940155, 984.2258734703064, 993.4319570064545, 1002.3000183105469, 1011.4875338077545, 1021.5877022743225, 1030.5379934310913, 1044.5215363502502, 1059.6296515464783, 1073.8658576011658, 1088.2655317783356, 1103.6877136230469, 1113.7191462516785, 1133.4454956054688, 1152.2922356128693, 1162.5386710166931, 1182.8203961849213, 1191.7476751804352, 1201.0643384456635, 1211.7357659339905, 1226.1051020622253, 1241.033353805542, 1255.2535467147827, 1264.211056470871, 1273.0829062461853, 1287.5454647541046, 1297.7536435127258, 1312.1740055084229, 1326.3948271274567, 1335.3694183826447, 1350.444581747055, 1364.5946357250214, 1373.865156173706, 1383.0277535915375, 1391.9532685279846, 1401.046509027481, 1409.9376928806305, 1418.6869523525238, 1432.649172782898, 1441.5477635860443, 1455.9940481185913, 1465.0749282836914, 1473.9422147274017, 1488.0540573596954, 1502.8344841003418, 1512.0303647518158, 1525.9048228263855, 1540.0028688907623, 1548.827688217163, 1567.5893847942352, 1586.7504892349243, 1605.9743268489838, 1614.873374223709, 1636.308396100998, 1645.1872384548187, 1659.8685674667358, 1679.4011015892029, 1698.623569726944, 1713.0370919704437, 1721.8538196086884, 1736.8547744750977, 1746.4533185958862]"
total minutes,"[0, 1.285280974706014, 2.3930506626764934, 3.4065940697987873, 3.7085955063501994, 4.241712017854055, 4.681496441364288, 4.944089750448863, 5.2417936285336815, 5.41995412906011, 5.845628118515014, 6.107431205113729, 6.262061099211375, 6.508359766006469, 6.768975488344828, 6.936375474929809, 7.093322678407033, 7.260015793641409, 7.4179184873898825, 7.6807979345321655, 8.13813001314799, 8.3011585354805, 8.628153574466705, 8.781422793865204, 8.93641072511673, 9.12589365641276, 9.367345515886942, 9.525294748942057, 9.762866330146789, 10.017771089076996, 10.2805650750796, 10.42881110906601, 10.581295116742451, 10.83623464902242, 11.102103114128113, 11.257214943567911, 11.418989964326222, 11.574046043554942, 11.83100818792979, 11.98877809047699, 12.155484573046367, 12.319900155067444, 12.479928183555604, 12.81740842660268, 13.14104131857554, 13.383465015888214, 13.717244998613994, 13.964810307820638, 14.2277987241745, 14.385198084513346, 14.532543325424195, 14.765281506379445, 15.01849011182785, 15.173013893763224, 15.412295492490133, 15.56397203207016, 15.714448920885722, 15.86454693476359, 16.10511341492335, 16.252305169900257, 16.40376455783844, 16.55719928344091, 16.70500030517578, 16.858125563462576, 17.026461704572043, 17.175633223851523, 17.408692272504172, 17.660494192441305, 17.89776429335276, 18.13775886297226, 18.394795227050782, 18.56198577086131, 18.890758260091147, 19.20487059354782, 19.375644516944885, 19.71367326974869, 19.862461253007254, 20.017738974094392, 20.19559609889984, 20.435085034370424, 20.683889230092365, 20.920892445246377, 21.070184274514517, 21.218048437436423, 21.459091079235076, 21.629227391878764, 21.869566758473713, 22.106580452124277, 22.256156973044078, 22.50740969578425, 22.743243928750356, 22.8977526028951, 23.050462559858957, 23.199221142133077, 23.350775150458016, 23.49896154801051, 23.64478253920873, 23.8774862130483, 24.025796059767405, 24.26656746864319, 24.417915471394856, 24.56570357879003, 24.800900955994923, 25.047241401672363, 25.20050607919693, 25.431747047106423, 25.666714481512706, 25.813794803619384, 26.126489746570588, 26.44584148724874, 26.766238780816398, 26.91455623706182, 27.2718066016833, 27.41978730758031, 27.664476124445596, 27.99001835982005, 28.3103928287824, 28.550618199507394, 28.697563660144805, 28.94757957458496, 29.10755530993144]"
cummulative feedback,"[0, 212, 333, 480, 508, 541, 559, 573, 590, 596, 614, 630, 633, 642, 651, 659, 663, 669, 674, 684, 698, 701, 707, 709, 710, 714, 716, 717, 720, 725, 727, 727, 729, 732, 737, 738, 739, 739, 741, 743, 746, 746, 747, 749, 751, 752, 754, 755, 756, 756, 756, 756, 757, 757, 758, 758, 758, 759, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 761, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 762, 763, 763, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764, 764]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0003]
