,0
Accumulated time steps,"[0, 1000, 1999, 2441, 2716, 3012, 3269, 3522, 3767, 3931, 4089, 4241, 4392, 4644, 4953, 5195, 5353, 5604, 5852, 6118, 6265, 6666, 6828, 7172, 7319, 7464, 7881, 8235, 8478, 8629, 8900, 9373, 9518, 9768, 9919, 10070, 10219, 10366, 10734, 11016, 11259, 11516, 11669, 11816, 12079, 12306, 12634, 12878, 13126, 13470, 13624, 13879, 14022, 14273, 14547, 14711, 14867, 15109, 15260, 15422, 15768, 16016, 16362, 16607, 16854, 17003, 17159, 17489, 17641, 17800, 18069, 18219, 18397, 18658, 18911, 19070, 19339, 19584, 20032, 20279, 20435, 20580, 20737, 20988, 21251, 21441, 21702, 21949, 22298, 22451, 22817, 23060, 23219, 23508, 23661, 23814, 24070, 24422, 24687, 24870, 25028, 25471, 25620, 25896, 26046, 26199, 26453, 26812, 26981, 27134, 27380, 27624, 27978, 28135, 28535, 28806, 29073, 29238, 29391, 29659, 29923]"
Episode reward,"[0, -77.96164615525275, 44.18100288119908, 76.75528196449825, 84.84430288271137, 83.48804129642961, 86.0126878718169, 86.82484509192135, 86.0977635787462, 90.28707938082852, 90.9120786704862, 91.16917459236588, 91.97709223778966, 85.793616142979, 83.97696846504103, 86.45325754505075, 90.69318228626236, 85.9928035476172, 86.70947834099906, 83.98276182659023, 90.48514866134818, 77.3969356252485, 91.19910116435506, 81.15138295734712, 91.6551414232816, 91.51488024368122, 77.66552378474461, 79.49644215856416, 85.9122851336945, 91.7396845216895, 85.54452434651351, 73.52198744016023, 90.14436566335252, 85.88805528939902, 91.60515742911089, 91.53224860532309, 92.01585327443273, 92.02310298752062, 80.29368597477728, 85.00026629090392, 86.20572437196182, 84.13140317842416, 91.03869184328579, 91.28652340395128, 83.585524381696, 87.56815403178992, 83.71760916949717, 86.71692531016221, 86.6008318411984, 78.06194096992446, 90.6025386146818, 84.79263719711273, 91.43225333781658, 84.84251706289828, 82.5203396364975, 91.07175954496304, 91.75707779105181, 87.72184601260129, 91.61444321984958, 90.24974179775273, 81.11455898728329, 86.69310171527874, 81.17156924199209, 86.95382955746994, 85.43755757935813, 91.87615463994156, 90.75472625843703, 79.65609626665706, 91.13533428976541, 91.81953879761967, 84.62327910176086, 91.65071563110857, 87.84105717855587, 83.71871250764974, 86.14523144523513, 90.55018788508973, 87.35764668847041, 86.05793011634188, 72.82591319584311, 86.2432654560053, 90.57292570261538, 91.25066281232944, 90.61249476183416, 85.0518612726189, 85.29249644585124, 88.36526334005833, 85.54131980809655, 86.12997551043192, 78.84024966284261, 90.23123659645132, 76.69653851813172, 85.03474980357599, 90.57750203096674, 82.57814250924355, 90.66910239718932, 91.38409812004474, 86.94246323236158, 79.72350877841617, 84.07570690080213, 88.57587034267667, 89.04178851237972, 72.09030214901904, 91.26257612941697, 84.17395271657966, 91.28111852416438, 91.60480512248708, 85.32619505282996, 79.47398642201625, 89.80594805502463, 90.81764451602314, 85.37080315693693, 86.2432461477313, 77.26221125056395, 90.84434939148385, 76.52201704184628, 85.67729268238934, 84.01406034195195, 89.80699586631212, 90.71933815827666, 84.43848783891045, 83.95805963671009]"
Episode feedback,"[0.8, 0.10821643275729817, 0.18837675331825976, 0.10657596347715201, 0.09124087557941286, 0.07796610143062338, 0.074218749710083, 0.055555555335097005, 0.04508196702835259, 0.018404907862546577, 0.03821656026613656, 0.08609271466163765, 0.03999999973333333, 0.07569721085379598, 0.045454545306965764, 0.037344398185292955, 0.03821656026613656, 0.03999999984, 0.028340080856922748, 0.03396226402278391, 0.020547945064740104, 0.0249999999375, 0.01242236017128969, 0.011661807546175488, 0.013698630043160069, 0.013888888792438273, 0.0216346153326091, 0.002832861181776597, 0.012396694163650024, 0.0066666666222222224, 0.007407407379972565, 0.012711864379847745, 0.006944444396219137, 0.0, 0.0, 0.0, 0.01351351342220599, 0.0, 0.0027247956329024643, 0.0, 0.004132231387883341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048582979560393, 0.0, 0.0, 0.0, 0.0, 0.003999999984, 0.0, 0.0, 0.0, 0.008298755152287323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 62.67925405502319, 133.60532546043396, 162.1047592163086, 179.8481307029724, 198.16599917411804, 214.55820417404175, 229.93243312835693, 244.7255699634552, 254.8527534008026, 264.50317883491516, 274.6693305969238, 283.93566060066223, 300.2797803878784, 318.78430223464966, 333.2325611114502, 342.96158719062805, 358.05015420913696, 372.70921564102173, 388.39819049835205, 397.17129850387573, 420.27080965042114, 429.862596988678, 449.4417636394501, 457.9322392940521, 466.5689809322357, 489.8362650871277, 509.1207392215729, 523.278165102005, 532.4610040187836, 548.0807416439056, 574.807523727417, 583.4743456840515, 597.6239130496979, 606.4906649589539, 615.1978273391724, 624.3797452449799, 632.9148840904236, 652.8980922698975, 668.5637748241425, 682.5668497085571, 696.7934417724609, 705.886693239212, 714.4465141296387, 729.0927164554596, 741.5906474590302, 759.79128074646, 773.2756967544556, 787.6395540237427, 806.09880900383, 815.1507167816162, 829.7520382404327, 838.118451833725, 851.8296689987183, 866.8400456905365, 876.4622721672058, 885.330982208252, 899.0091536045074, 907.9842956066132, 917.4146118164062, 936.4390981197357, 950.3145263195038, 969.28471326828, 983.2365822792053, 997.024382352829, 1005.6280994415283, 1014.9398581981659, 1033.0452160835266, 1041.9000997543335, 1051.0138001441956, 1065.6400785446167, 1074.65784907341, 1084.9758920669556, 1099.5171422958374, 1113.5002708435059, 1122.7167174816132, 1137.8527619838715, 1151.6330950260162, 1175.693598985672, 1189.3177573680878, 1198.4866273403168, 1207.1465466022491, 1216.360580444336, 1230.2722907066345, 1245.028654575348, 1256.0365996360779, 1270.425086736679, 1284.1567203998566, 1303.1949803829193, 1312.430174589157, 1332.8594846725464, 1346.678517818451, 1356.1089651584625, 1372.4180738925934, 1381.5467388629913, 1390.5534732341766, 1404.956297159195, 1424.2121357917786, 1439.1732649803162, 1449.9046840667725, 1459.1868872642517, 1483.3300590515137, 1492.146394252777, 1507.721666097641, 1516.6741909980774, 1525.563090801239, 1539.9989004135132, 1560.059498310089, 1570.0533893108368, 1578.9618952274323, 1592.6789152622223, 1606.8833360671997, 1626.5961711406708, 1635.6797070503235, 1657.2667620182037, 1672.1358788013458, 1687.008068561554, 1696.369863986969, 1705.1958327293396, 1719.9443273544312, 1734.505267381668]"
total minutes,"[0, 1.0446542342503866, 2.226755424340566, 2.7017459869384766, 2.99746884504954, 3.3027666529019672, 3.5759700695673624, 3.832207218805949, 4.07875949939092, 4.2475458900133765, 4.408386313915253, 4.577822176615397, 4.732261010011038, 5.00466300646464, 5.313071703910827, 5.55387601852417, 5.716026453177134, 5.967502570152282, 6.211820260683695, 6.473303174972534, 6.619521641731263, 7.004513494173685, 7.164376616477966, 7.490696060657501, 7.632203988234202, 7.776149682203928, 8.163937751452128, 8.485345653692882, 8.721302751700083, 8.874350066979726, 9.134679027398427, 9.58012539545695, 9.724572428067525, 9.960398550828298, 10.108177749315898, 10.25329712231954, 10.406329087416331, 10.54858140150706, 10.881634871164957, 11.142729580402374, 11.376114161809285, 11.613224029541016, 11.764778220653534, 11.907441902160645, 12.15154527425766, 12.359844124317169, 12.663188012441, 12.887928279240926, 13.12732590039571, 13.434980150063833, 13.585845279693604, 13.829200637340545, 13.968640863895416, 14.197161149978637, 14.447334094842274, 14.607704536120098, 14.755516370137533, 14.983485893408458, 15.133071593443553, 15.290243530273438, 15.607318301995596, 15.838575438658397, 16.154745221138, 16.387276371320088, 16.617073039213818, 16.76046832402547, 16.915664303302766, 17.217420268058778, 17.365001662572226, 17.516896669069926, 17.760667975743612, 17.9109641512235, 18.08293153444926, 18.325285704930625, 18.558337847391766, 18.71194529136022, 18.964212699731192, 19.19388491710027, 19.594893316427868, 19.82196262280146, 19.97477712233861, 20.119109110037485, 20.272676340738933, 20.50453817844391, 20.750477576255797, 20.933943327267965, 21.17375144561132, 21.402612006664278, 21.719916339715322, 21.873836243152617, 22.21432474454244, 22.444641963640848, 22.601816085974374, 22.873634564876557, 23.025778981049857, 23.17589122056961, 23.41593828598658, 23.736868929862975, 23.98622108300527, 24.16507806777954, 24.319781454404197, 24.722167650858562, 24.86910657087962, 25.128694434960682, 25.27790318330129, 25.426051513353983, 25.66664834022522, 26.000991638501485, 26.167556488513945, 26.31603158712387, 26.544648587703705, 26.78138893445333, 27.109936185677846, 27.261328450838725, 27.621112700303396, 27.868931313355763, 28.116801142692566, 28.272831066449484, 28.41993054548899, 28.665738789240518, 28.9084211230278]"
cummulative feedback,"[0, 108, 296, 343, 368, 391, 410, 424, 435, 438, 444, 457, 463, 482, 496, 505, 511, 521, 528, 537, 540, 550, 552, 556, 558, 560, 569, 570, 573, 574, 576, 582, 583, 583, 583, 583, 585, 585, 586, 586, 587, 587, 587, 587, 587, 587, 587, 587, 588, 588, 588, 588, 588, 589, 589, 589, 589, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591]"
e,"[0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.00045]
