,0
Accumulated time steps,"[0, 715, 1076, 1361, 1753, 2241, 2526, 2781, 2938, 3185, 3341, 3689, 3948, 4308, 4550, 4793, 5142, 5340, 5673, 5941, 6296, 6553, 6699, 6931, 7174, 7323, 7575, 7728, 7971, 8130, 8299, 8457, 8829, 9067, 9408, 9552, 9705, 9960, 10118, 10269, 10419, 10567, 10715, 10955, 11106, 11358, 11505, 11658, 11806, 12070, 12226, 12688, 13131, 13285, 13439, 13586, 13846, 13998, 14154, 14407, 14669, 15038, 15195, 15349, 15515, 15775, 15918, 16074, 16220, 16373, 16634, 16884, 17038, 17299, 17562, 17825, 18102, 18359, 18621, 18885, 19242, 19432, 19596, 19851, 20011, 20158, 20322, 20477, 20746, 20900, 21049, 21201, 21376, 21643, 21912, 22247, 22680, 22937, 23196, 23356, 23517, 23674, 23860, 24018, 24294, 24559, 24727, 25001, 25248, 25534, 25677, 25843, 26016, 26273, 26561, 26803, 27105, 27373, 27731, 28009, 28174, 28382, 28539, 28701, 28874, 29147, 29301, 29454, 29717, 29869]"
Episode reward,"[0, 60.89031848483816, 80.51727253307004, 83.04126825537648, 76.34440984943971, 71.76372732150429, 83.64323944351707, 85.38670182837215, 90.51870815102497, 86.64396553912812, 91.97872665488838, 81.29761623052777, 84.53736359107114, 80.55960897514733, 87.017493457516, 85.94822515859822, 78.4286149551323, 87.07841347209012, 81.49960091259902, 84.95925076471799, 79.43677540986062, 84.56584217175204, 91.31112014975268, 87.78483443832086, 88.43815810144133, 90.9721518025055, 86.82471313402509, 90.92321733414998, 86.24409121619789, 90.1440406839358, 90.09117974488372, 90.28970755830673, 77.11535004294865, 87.23372751553774, 81.7228144310862, 92.34027792763605, 91.34758585471953, 86.06298853112344, 90.13776900037634, 91.98894296290162, 91.46932001841316, 91.2651730368271, 91.60182986253784, 85.53682329042836, 90.43326345467929, 85.37371856638926, 91.34875684418759, 90.61895483581117, 91.21965481161872, 84.55482438667744, 91.82870700105903, 76.68821249971523, 74.16410161422098, 90.63720607680176, 91.24266765556447, 90.9734128344865, 84.32943516597882, 91.96393105669324, 90.94565045570374, 84.615503384851, 84.21986955539336, 78.64278351441781, 90.7842245803603, 90.92866632282146, 91.24282660363136, 85.945111478482, 91.30184265424509, 91.22607974097417, 92.78125343271422, 92.1486321772301, 85.45405557494867, 86.42556566112299, 91.32253866125164, 84.93365658277467, 83.36287208185735, 86.07029664984623, 83.425156503203, 85.21393085430519, 82.47630175135242, 86.4300417062123, 81.52483415925361, 88.87518190427359, 90.57198716119375, 85.66966373403886, 90.26330743174402, 90.92238744971209, 90.01368652090896, 90.91385954156213, 84.97176782314872, 90.89011649782037, 91.03223984959374, 91.0176458908422, 89.15920267618695, 87.92021925402126, 87.16629893503152, 79.3642622461255, 75.82533144456566, 85.00565432048175, 85.23585085622277, 90.64933501188013, 90.92911043298915, 90.79966978430332, 88.871815898537, 90.80844068028654, 83.04541234922382, 86.21581875150007, 89.89044973749156, 84.14581878500144, 85.52881665867139, 83.36956404549449, 91.34093524676594, 90.77196662384769, 89.23334955121122, 85.77526076560245, 82.57040032629737, 85.26106449609378, 80.95513742005322, 85.86217654543708, 77.64745493173305, 82.60273812153721, 90.41071193907713, 85.70166059504574, 89.87456661959791, 90.44128639157493, 88.54166075902097, 85.06764792123528, 90.6420882184052, 90.68631698347262, 84.63304874551913, 90.85736982348247]"
Episode feedback,"[0.8, 0.3071528747445261, 0.20277777721450618, 0.1126760559412815, 0.07672634251476639, 0.07597535918690891, 0.049295774474310654, 0.051181102160704324, 0.05128205095332019, 0.012195121901645846, 0.03870967716961499, 0.0374639768372796, 0.03100775181779941, 0.011142061250300666, 0.012448132728430985, 0.008264462775766682, 0.014367816050667195, 0.005076142106212477, 0.015060240918493251, 0.0, 0.00564971749816464, 0.003906249984741211, 0.006896551676575506, 0.008658008620528101, 0.0, 0.0, 0.003984063729147156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
total seconds,"[0, 62.18152332305908, 93.58100056648254, 115.65968060493469, 143.37422370910645, 181.0972363948822, 199.00080037117004, 215.59053897857666, 227.04685378074646, 245.25606393814087, 256.1176710128784, 277.282488822937, 292.7415053844452, 313.7443890571594, 330.1934530735016, 344.3809230327606, 364.92018938064575, 377.88430166244507, 396.670681476593, 411.8264265060425, 433.3684103488922, 449.08334159851074, 458.0260589122772, 474.1675786972046, 487.66975450515747, 496.33581280708313, 510.9412944316864, 520.584939956665, 536.5792977809906, 546.1020932197571, 556.5697367191315, 566.0754675865173, 587.2710750102997, 601.242546081543, 623.5400838851929, 632.5149972438812, 642.6316418647766, 659.2346031665802, 671.0077388286591, 680.9812183380127, 690.5684697628021, 700.9434640407562, 710.2277982234955, 726.1562833786011, 735.8808875083923, 753.2764682769775, 762.0277187824249, 770.9507241249084, 779.8336865901947, 795.5104811191559, 805.1303067207336, 829.5891351699829, 853.2803041934967, 862.4233977794647, 871.3051149845123, 879.9038558006287, 894.4261560440063, 903.4075946807861, 912.6469564437866, 926.9890682697296, 941.5670793056488, 961.9180824756622, 971.4906108379364, 980.4391648769379, 990.2484805583954, 1004.7998697757721, 1013.0433404445648, 1022.0381555557251, 1030.648669242859, 1039.5796291828156, 1054.4911403656006, 1068.3701939582825, 1077.6561806201935, 1092.4124703407288, 1107.3171133995056, 1122.107820034027, 1137.3771030902863, 1151.6159057617188, 1166.0809423923492, 1181.0157868862152, 1201.1256608963013, 1212.3281860351562, 1222.1922297477722, 1236.7794351577759, 1246.120177268982, 1254.8876659870148, 1264.6676485538483, 1273.8170449733734, 1288.8153665065765, 1297.7139134407043, 1306.3035719394684, 1315.4855644702911, 1325.322345495224, 1340.160181760788, 1354.8964591026306, 1373.1809496879578, 1397.0826647281647, 1411.6302847862244, 1426.007215976715, 1435.2160968780518, 1444.5892324447632, 1453.6677565574646, 1464.272586107254, 1473.471319437027, 1488.9587845802307, 1503.440985918045, 1513.2615044116974, 1528.367912054062, 1542.1853511333466, 1557.860592365265, 1566.3170070648193, 1576.2078247070312, 1586.142216682434, 1601.1349530220032, 1616.9362046718597, 1630.4127507209778, 1647.206286907196, 1662.0593991279602, 1681.3931167125702, 1696.6375634670258, 1706.0137338638306, 1717.7061595916748, 1726.6924829483032, 1736.3232474327087, 1746.2482166290283, 1761.2885947227478, 1770.5420382022858, 1779.5378630161285, 1793.9695072174072, 1802.8961129188538]"
total minutes,"[0, 1.0363587220509847, 1.559683342774709, 1.9276613434155783, 2.389570395151774, 3.0182872732480366, 3.3166800061861674, 3.5931756496429443, 3.7841142296791075, 4.087601065635681, 4.26862785021464, 4.621374813715617, 4.879025089740753, 5.229073150952657, 5.5032242178916935, 5.73968205054601, 6.082003156344096, 6.298071694374085, 6.611178024609884, 6.863773775100708, 7.222806839148204, 7.484722359975179, 7.633767648537954, 7.902792978286743, 8.127829241752625, 8.27226354678472, 8.515688240528107, 8.676415665944416, 8.942988296349844, 9.101701553662618, 9.27616227865219, 9.434591126441955, 9.787851250171661, 10.02070910135905, 10.392334731419881, 10.541916620731353, 10.710527364412943, 10.98724338610967, 11.183462313810985, 11.349686972300212, 11.509474496046701, 11.682391067345938, 11.837129970391592, 12.102604722976684, 12.264681458473206, 12.554607804616293, 12.700461979707082, 12.84917873541514, 12.997228109836579, 13.258508018652599, 13.41883844534556, 13.826485586166381, 14.221338403224944, 14.373723296324412, 14.521751916408538, 14.665064263343812, 14.90710260073344, 15.056793244679769, 15.210782607396444, 15.449817804495494, 15.692784655094147, 16.031968041261038, 16.191510180632275, 16.340652747948965, 16.504141342639922, 16.74666449626287, 16.88405567407608, 17.033969259262086, 17.177477820714316, 17.326327153046925, 17.574852339426677, 17.80616989930471, 17.960936343669893, 18.20687450567881, 18.455285223325095, 18.70179700056712, 18.95628505150477, 19.19359842936198, 19.43468237320582, 19.683596448103586, 20.018761014938356, 20.205469767252605, 20.369870495796203, 20.61299058596293, 20.768669621149698, 20.914794433116914, 21.077794142564137, 21.230284082889558, 21.48025610844294, 21.62856522401174, 21.77172619899114, 21.924759407838184, 22.088705758253735, 22.336003029346465, 22.58160765171051, 22.88634916146596, 23.284711078802744, 23.52717141310374, 23.76678693294525, 23.920268281300864, 24.07648720741272, 24.22779594262441, 24.404543101787567, 24.55785532395045, 24.815979743003844, 25.05734976530075, 25.22102507352829, 25.472798534234364, 25.703089185555775, 25.964343206087747, 26.10528345108032, 26.270130411783853, 26.435703611373903, 26.68558255036672, 26.948936744530997, 27.17354584534963, 27.453438115119933, 27.700989985466002, 28.02321861187617, 28.27729272445043, 28.433562231063842, 28.62843599319458, 28.77820804913839, 28.938720790545144, 29.10413694381714, 29.3548099120458, 29.509033970038097, 29.658964383602143, 29.899491786956787, 30.048268548647563]"
cummulative feedback,"[0, 219, 292, 324, 354, 391, 405, 418, 426, 429, 435, 448, 456, 460, 463, 465, 470, 471, 476, 476, 478, 479, 480, 482, 482, 482, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483, 483]"
e,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]"
buffer size,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
human model,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]"
tau,[0.0007]
