Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
1,501,1,0,0.855999998288,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
6,3001,0,1614,0.757999998484,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
11,4196,0,2537,0.7460317341899725,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
16,5816,0,3444,0.78999999842,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
21,7022,0,4335,0.8235293996539794,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
26,9085,0,5520,0.737999998524,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
31,11585,0,6965,0.647999998704,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
36,14085,0,8280,0.633999998732,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
41,16585,0,9438,0.605999998788,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
46,19085,1,10602,0.533999998932,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
51,21585,0,11694,0.521999998956,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
56,24085,1,12748,0.555999998888,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
61,26230,0,13659,0.521999998956,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
66,28730,0,14678,0.525999998948,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
71,31230,0,15652,0.41999999916,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
76,33730,1,16548,0.4499999991,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
81,35864,1,17359,0.6343283534751616,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
86,38006,1,18172,0.46478872912120617,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
91,40219,0,18890,0.407999999184,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
96,42348,0,19592,0.471999999056,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
101,44848,0,20384,0.401999999196,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
106,47348,1,21118,0.395999999208,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
111,49848,0,21839,0.337999999324,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
116,52348,0,22539,0.33399999933200003,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
121,54848,0,23137,0.297999999404,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
126,57348,0,23718,0.291999999416,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
131,59848,0,24321,0.271999999456,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
136,62348,0,24932,0.2999999994,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
141,64848,1,25518,0.24199999951600001,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
146,67348,0,26073,0.267999999464,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
151,69848,0,26623,0.24999999950000001,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
156,72348,0,27159,0.227999999544,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
161,74413,1,27546,0.237999999524,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
