Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.87999999824,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1129,0,525,0.9111110908641981,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,1429,1,739,0.8769230634319529,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,1707,1,939,0.8813559172651539,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,2020,1,1170,0.8999999820000004,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,2324,0,1389,0.7272727107438021,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,2554,0,1548,0.8837209096809091,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,2867,1,1739,0.8876404394647142,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,3085,1,1889,0.9111110908641981,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,3293,1,2034,0.8437499736328133,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,3493,1,2170,0.8333333101851859,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,3709,1,2311,0.8181818033057854,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,3936,1,2451,0.8387096638917797,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,4235,1,2616,0.8333333240740742,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,4428,1,2746,0.8529411513840839,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,4617,1,2871,0.8604650962682536,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,4876,1,3069,0.9090908815427007,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,5102,1,3209,0.8571428435374152,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,5373,1,3402,0.7666666411111119,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,5570,1,3531,0.8604650962682536,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,5834,1,3713,0.6734693740108292,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,6122,1,3924,0.8181817933884306,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,6350,1,4073,0.8148147997256519,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,6580,1,4236,0.8918918677867064,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,6872,1,4424,0.886792436098256,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,7186,1,4656,0.7777777561728402,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,7469,1,4844,0.7254901818531337,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,7698,1,4969,0.8260869445494646,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,8003,1,5164,0.7746478764134103,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,8298,1,5353,0.6818181663223144,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,8575,1,5543,0.9210526073407209,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,8881,1,5756,0.7428571216326537,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,9192,1,5966,0.6785714043367356,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,9523,1,6201,0.6666666464646471,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,9809,1,6404,0.7878787640036738,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
