Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.01,450001,True,4e-06
1,501,0,0,0.471999999056,0.01,450001,True,4e-06
6,1657,0,811,0.8727272647933885,0.01,450001,True,4e-06
11,3301,1,1863,0.7949526788802754,0.01,450001,True,4e-06
16,4144,1,2454,0.6666666584362141,0.01,450001,True,4e-06
21,4568,1,2717,0.7432432331994158,0.01,450001,True,4e-06
26,4980,1,2971,0.8124999898437502,0.01,450001,True,4e-06
31,5392,1,3230,0.8271604836153027,0.01,450001,True,4e-06
36,5903,1,3460,0.8109452695972872,0.01,450001,True,4e-06
41,6323,0,3722,0.8249999896875001,0.01,450001,True,4e-06
46,6763,1,3974,0.7499999935344829,0.01,450001,True,4e-06
51,7186,0,4241,0.7926829171624035,0.01,450001,True,4e-06
56,7591,1,4473,0.7380952293083901,0.01,450001,True,4e-06
61,8025,0,4759,0.7142857057823131,0.01,450001,True,4e-06
66,8427,0,4998,0.8333333234126985,0.01,450001,True,4e-06
71,8862,0,5260,0.7241379227110584,0.01,450001,True,4e-06
76,9258,0,5484,0.7124999910937502,0.01,450001,True,4e-06
81,9694,1,5746,0.7586206809353945,0.01,450001,True,4e-06
86,10133,1,6002,0.7731958683175684,0.01,450001,True,4e-06
91,10515,0,6228,0.7195121863474124,0.01,450001,True,4e-06
96,10921,1,6458,0.7922077819193795,0.01,450001,True,4e-06
101,11316,0,6692,0.771084328059225,0.01,450001,True,4e-06
106,11704,0,6923,0.7023809440192745,0.01,450001,True,4e-06
111,12125,1,7189,0.8518518413351625,0.01,450001,True,4e-06
116,12512,1,7421,0.8571428460111319,0.01,450001,True,4e-06
121,12920,1,7672,0.7307692214003946,0.01,450001,True,4e-06
126,13319,1,7922,0.8205128099934256,0.01,450001,True,4e-06
131,13713,1,8166,0.7499999901315791,0.01,450001,True,4e-06
136,14112,1,8400,0.7951807133110758,0.01,450001,True,4e-06
141,14786,1,8846,0.7820512720249837,0.01,450001,True,4e-06
146,15184,1,9099,0.7837837731921112,0.01,450001,True,4e-06
151,15615,0,9365,0.7215189782086205,0.01,450001,True,4e-06
156,16012,1,9596,0.727272717827627,0.01,450001,True,4e-06
161,16427,1,9853,0.7777777681755831,0.01,450001,True,4e-06
166,16820,1,10070,0.7560975517549079,0.01,450001,True,4e-06
171,17217,1,10317,0.7692307593688364,0.01,450001,True,4e-06
176,17637,0,10567,0.6794871707758056,0.01,450001,True,4e-06
181,18025,1,10804,0.7307692214003946,0.01,450001,True,4e-06
186,18425,1,11037,0.7402597306459775,0.01,450001,True,4e-06
191,18893,1,11320,0.8409090813533059,0.01,450001,True,4e-06
196,19306,1,11543,0.7395833256293404,0.01,450001,True,4e-06
201,19702,1,11782,0.6849314974666918,0.01,450001,True,4e-06
206,20098,1,12018,0.7749999903125001,0.01,450001,True,4e-06
211,20566,0,12320,0.6533333246222224,0.01,450001,True,4e-06
216,20960,1,12546,0.7926829171624035,0.01,450001,True,4e-06
221,21363,0,12769,0.6999999912500001,0.01,450001,True,4e-06
226,21749,1,12994,0.7567567465303142,0.01,450001,True,4e-06
231,22155,0,13235,0.6623376537358746,0.01,450001,True,4e-06
236,22567,0,13467,0.6538461454635109,0.01,450001,True,4e-06
241,22942,0,13693,0.8051947947377299,0.01,450001,True,4e-06
246,23332,1,13918,0.7142857050092766,0.01,450001,True,4e-06
251,23732,0,14135,0.7831325206851504,0.01,450001,True,4e-06
256,24110,1,14360,0.7397260172640272,0.01,450001,True,4e-06
261,24510,0,14599,0.8028168901011706,0.01,450001,True,4e-06
266,24945,1,14865,0.6896551644867223,0.01,450001,True,4e-06
271,25342,1,15083,0.7142857050092766,0.01,450001,True,4e-06
276,25728,1,15305,0.7215189782086205,0.01,450001,True,4e-06
281,26126,0,15530,0.763157884695291,0.01,450001,True,4e-06
286,26532,0,15763,0.7391304267485823,0.01,450001,True,4e-06
291,26942,1,15997,0.7317073081499109,0.01,450001,True,4e-06
296,27359,1,16239,0.6559139714417853,0.01,450001,True,4e-06
301,27777,1,16459,0.7272727190082646,0.01,450001,True,4e-06
306,28165,1,16667,0.6867469796777472,0.01,450001,True,4e-06
311,28560,0,16904,0.6799999909333335,0.01,450001,True,4e-06
316,28938,1,17131,0.6575342375680242,0.01,450001,True,4e-06
321,29322,1,17349,0.7702702598612128,0.01,450001,True,4e-06
326,29714,1,17559,0.6962025228328795,0.01,450001,True,4e-06
331,30114,1,17794,0.6805555461033952,0.01,450001,True,4e-06
336,30510,0,18008,0.6666666581196582,0.01,450001,True,4e-06
341,30903,1,18235,0.6666666577777779,0.01,450001,True,4e-06
346,31293,1,18454,0.7682926735574065,0.01,450001,True,4e-06
351,31713,1,18681,0.6941176388927337,0.01,450001,True,4e-06
356,32104,1,18900,0.7926829171624035,0.01,450001,True,4e-06
361,32492,1,19111,0.6666666584362141,0.01,450001,True,4e-06
366,32892,1,19345,0.7297297198685173,0.01,450001,True,4e-06
371,33274,1,19564,0.7066666572444446,0.01,450001,True,4e-06
376,33676,0,19785,0.70886075052075,0.01,450001,True,4e-06
381,34058,1,20003,0.689189179875822,0.01,450001,True,4e-06
386,34450,1,20224,0.753424647213361,0.01,450001,True,4e-06
391,34903,1,20454,0.6946564832468971,0.01,450001,True,4e-06
396,35296,0,20674,0.7083333234953705,0.01,450001,True,4e-06
401,35729,1,20919,0.7499999914772728,0.01,450001,True,4e-06
406,36122,1,21143,0.6849314974666918,0.01,450001,True,4e-06
411,36519,1,21372,0.49999999324324335,0.01,450001,True,4e-06
416,36920,1,21594,0.771084328059225,0.01,450001,True,4e-06
421,37328,0,21818,0.6455696120813973,0.01,450001,True,4e-06
426,37731,1,22036,0.5977011425551593,0.01,450001,True,4e-06
431,38309,1,22252,0.6642857119132654,0.01,450001,True,4e-06
436,38683,0,22442,0.6543209795762842,0.01,450001,True,4e-06
441,39053,0,22648,0.7222222121913582,0.01,450001,True,4e-06
446,39475,1,22876,0.7362637281729261,0.01,450001,True,4e-06
451,39866,1,23079,0.6973684118767315,0.01,450001,True,4e-06
456,40270,0,23285,0.6562499931640626,0.01,450001,True,4e-06
461,40657,0,23491,0.710843364929598,0.01,450001,True,4e-06
466,41050,1,23691,0.6777777702469137,0.01,450001,True,4e-06
471,41429,1,23907,0.6571428477551022,0.01,450001,True,4e-06
476,41857,0,24143,0.6538461454635109,0.01,450001,True,4e-06
481,43099,1,24885,0.7065217314508507,0.01,450001,True,4e-06
486,43547,0,25110,0.6822429842781029,0.01,450001,True,4e-06
491,43951,0,25326,0.691358016156074,0.01,450001,True,4e-06
496,44402,1,25541,0.693693687444201,0.01,450001,True,4e-06
501,44807,1,25754,0.6447368336218838,0.01,450001,True,4e-06
506,45258,0,26009,0.6195652106569,0.01,450001,True,4e-06
511,45688,1,26223,0.6590909016012397,0.01,450001,True,4e-06
516,46203,1,26509,0.7466666567111113,0.01,450001,True,4e-06
521,47014,1,26999,0.5862068898137139,0.01,450001,True,4e-06
526,47525,1,27208,0.6908212527013466,0.01,450001,True,4e-06
531,47940,1,27418,0.6458333266059029,0.01,450001,True,4e-06
536,48319,1,27604,0.7027026932067204,0.01,450001,True,4e-06
541,49122,0,28096,0.7236842010041553,0.01,450001,True,4e-06
546,49520,1,28315,0.6075949290177858,0.01,450001,True,4e-06
