Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,209,1,0,0.8701923035086908,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,564,1,244,0.8717948606180146,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,911,1,505,0.9298245450907975,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1264,1,747,0.8611110991512347,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,1618,1,974,0.9545454436983473,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,1969,0,1210,0.8705882250519033,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,2351,1,1474,0.9605263031509698,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,2715,1,1721,0.8194444330632717,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,3079,1,1950,0.8777777680246915,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,3430,1,2200,0.8552631466412745,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,3763,1,2437,0.8360655600644991,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,4120,1,2685,0.7999999866666669,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,4451,1,2914,0.8507462559590111,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,4769,1,3121,0.7945205370613625,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,5172,1,3407,0.8225806318938608,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,5516,1,3638,0.777777765432099,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,5874,1,3867,0.7727272610192839,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,6191,1,4067,0.7049180212308521,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,6532,1,4300,0.7968749875488284,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,6886,1,4547,0.7333333211111114,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,7199,0,4748,0.7499999895833335,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,7519,1,4963,0.7966101559896585,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,7881,1,5179,0.7840909001807852,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,8237,0,5400,0.8658536479773946,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,8559,1,5605,0.6666666560846563,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,8882,1,5805,0.7941176353806231,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
