Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.901999998196,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1182,0,544,0.841269827916352,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,1480,0,749,0.8421052483841185,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,1778,1,937,0.7945205370613625,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,2047,0,1131,0.8846153676035506,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,2350,1,1361,0.9166666475694449,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,2594,1,1528,0.9019607666282203,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,2826,1,1682,0.8653845987426039,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,3088,1,1868,0.9318181606404964,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,3346,0,2056,0.8571428396501461,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,3641,1,2264,0.8367346768013332,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,3871,1,2426,0.7674418426176316,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,4131,1,2603,0.7826086786389418,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,4386,1,2779,0.9574467881394301,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,4657,1,2977,0.7906976560302871,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,4941,1,3178,0.888888869135803,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,5194,0,3338,0.8709677278876173,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,5612,0,3625,0.8088235175173012,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,5877,0,3809,0.7142856997084551,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,6103,0,3954,0.7551020254060812,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,6386,1,4141,0.7857142716836738,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,6666,1,4339,0.8292682724568714,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,6913,1,4495,0.8936170022634681,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,7195,1,4672,0.6964285589923472,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,7477,0,4845,0.7808219071120287,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,7730,1,5007,0.7636363497520664,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,7987,0,5169,0.8571428418367351,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,8226,1,5323,0.8604650962682536,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,8478,1,5477,0.6999999860000004,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,8746,1,5641,0.8545454390082647,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,9005,0,5793,0.8688524447729108,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,9250,0,5947,0.7619047437641728,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,9501,1,6119,0.8222222039506177,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,9749,0,6272,0.7368420923361036,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,9986,1,6420,0.7804877858417614,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,10298,1,6622,0.8666666474074078,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,10561,1,6801,0.8048780291493164,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,10810,0,6952,0.7962962815500689,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,11083,1,7127,0.8043478086011346,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,11329,1,7268,0.8199999836000004,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,11568,1,7422,0.8604650962682536,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,11860,0,7608,0.8103448136147446,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,12145,1,7788,0.7368420923361036,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,12386,0,7942,0.7441860292049761,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,12646,1,8084,0.7551020254060812,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,12901,1,8236,0.6415094218583128,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,13160,1,8378,0.7808219071120287,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,13413,1,8534,0.7446808352195567,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,13687,1,8683,0.784615372544379,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,13930,1,8832,0.7391304187145562,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,14258,1,9030,0.7254901818531337,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
