Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.1,500,False,4e-06
1,142,0,0,0.8085106325637544,0.1,500,False,4e-06
6,562,1,260,0.8488371994321257,0.1,500,False,4e-06
11,954,1,501,0.7530864104557233,0.1,500,False,4e-06
16,1348,1,744,0.7435897340565419,0.1,500,False,4e-06
21,1720,1,976,0.7499999901315791,0.1,500,False,4e-06
26,2121,1,1224,0.7906976652244457,0.1,500,False,4e-06
31,2757,1,1659,0.8235294020761247,0.1,500,False,4e-06
36,3309,1,2031,0.8082191670106964,0.1,500,False,4e-06
41,3708,1,2273,0.744186037858302,0.1,500,False,4e-06
46,4111,1,2518,0.7594936612722322,0.1,500,False,4e-06
51,4504,1,2769,0.7702702598612128,0.1,500,False,4e-06
56,4893,1,3014,0.763157884695291,0.1,500,False,4e-06
61,5268,1,3246,0.6999999912500001,0.1,500,False,4e-06
66,5657,1,3484,0.7532467434643281,0.1,500,False,4e-06
