Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.917999998164,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1970,0,1201,0.8947368353779186,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2549,1,1620,0.8674698690666282,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,3385,1,2178,0.8793103397740785,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,3849,0,2490,0.8749999908854168,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,4577,1,2865,0.8421052602031395,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,5378,0,3222,0.8455284529931478,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,5894,1,3560,0.7809523735147393,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,6382,1,3888,0.7959183592253228,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,6813,1,4156,0.8235294036908882,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,7709,1,4802,0.8365384534948226,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,8193,1,5134,0.6746987870518218,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,8719,1,5444,0.8139534820623762,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,9248,1,5774,0.8155339726647187,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,9690,1,6051,0.6867469796777472,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,10148,0,6344,0.817204292288126,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,10571,0,6591,0.8148148047553728,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,11002,0,6859,0.7878787799204164,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,11409,1,7114,0.776315779259003,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,11846,0,7368,0.6862745030757402,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,12289,1,7628,0.7640449352354501,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,13119,0,8161,0.6976744104921581,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,13549,0,8407,0.7241379227110584,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,13946,1,8642,0.7199999904000002,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,14378,0,8885,0.7872340341783614,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,14818,1,9139,0.6987951723036726,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,15241,1,9362,0.6463414555324213,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,15646,0,9602,0.635135126552228,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,16050,1,9828,0.6753246665542252,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,16450,1,10057,0.7236842010041553,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,16883,1,10294,0.7291666590711806,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,17278,0,10551,0.7272727162534437,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,17695,1,10789,0.7272727190082646,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,18119,1,11025,0.7362637281729261,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,18538,1,11261,0.6582278397692679,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,18942,0,11471,0.6781609117452769,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,19364,1,11695,0.6976744104921581,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,19768,1,11923,0.6708860674571384,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,20163,0,12135,0.6874999914062502,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,20567,1,12349,0.6710526227493077,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,21001,1,12589,0.7464788627256499,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,21400,1,12801,0.70886075052075,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,21798,1,13008,0.6265060165481203,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,22211,0,13225,0.6585365773349198,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,22594,0,13427,0.7532467434643281,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,22994,0,13630,0.5769230695266273,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,23384,0,13836,0.6363636280991737,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,23768,1,14022,0.6506024017999711,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,24162,1,14218,0.6499999918750001,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,24544,0,14417,0.6027397177706888,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,24931,0,14617,0.6973684118767315,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,25311,1,14807,0.567901227556775,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
261,25683,1,14995,0.5833333252314816,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
266,26061,1,15184,0.453333327288889,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
271,26454,1,15370,0.4999999937500001,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
276,26837,0,15547,0.61842104449446,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
281,27231,1,15730,0.6753246665542252,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
286,27597,0,15896,0.6315789390581719,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
291,27963,1,16073,0.6849314974666918,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
296,28312,0,16232,0.5555555478395063,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
301,28695,0,16420,0.5844155768257717,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
306,29058,0,16589,0.5652173831127916,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
311,29435,0,16769,0.5263157825484766,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
316,29818,0,16955,0.5774647805990876,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
321,30185,1,17128,0.5797101365259401,0.1,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
