Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
1,62,0,0,0.8196721177102931,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
6,1025,0,782,0.87368420132964,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
11,2547,0,2047,0.8688524447729108,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
16,4370,0,3151,0.833999998332,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
21,5907,0,4309,0.8076922973372783,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
26,6663,0,4867,0.8688524447729108,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
31,7851,0,5511,0.818897635645938,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
36,8760,0,6088,0.7426470533628893,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
41,9793,0,6837,0.7638888782793212,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
46,10803,0,7521,0.804597691901176,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
51,11522,1,7995,0.7972972865230097,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
56,12022,0,8333,0.7313432726665183,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
61,12358,1,8541,0.7656249880371095,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
66,13307,0,9024,0.6773049621372165,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
71,14116,0,9252,0.733999998532,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
76,14519,0,9483,0.6842105173130195,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
81,15424,0,10054,0.7468354335843617,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
86,15819,0,10262,0.721311469497447,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
91,16612,0,10768,0.7457626992243611,0.01,50000,True,1.5e-05,0.001,0.001,0.001,True,20
