Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.905999998188,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1910,0,1171,0.871428558979592,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,3439,0,2351,0.8627450924003589,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,5939,0,4024,0.815999998368,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,6434,0,4357,0.780487795359905,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,7687,0,5306,0.8529411639273359,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,8591,0,5939,0.7962962889231825,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,9915,1,6859,0.7625899225712955,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,10282,0,7076,0.7142857057823131,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,11568,0,7959,0.7538461480473373,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,12565,0,8637,0.7746478764134103,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,13799,0,9189,0.7499999985,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,14830,0,9833,0.6949152483481759,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,15498,0,10246,0.647058814013841,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,16783,0,11049,0.663716808285692,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,18240,0,11983,0.7052631504709143,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,19952,1,13043,0.6410256355467895,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,20890,1,13337,0.625999998748,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,21962,1,13880,0.6318407928764139,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,23223,0,14611,0.6582278397692679,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,24886,0,15599,0.6666666565656567,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,26558,1,16326,0.58999999882,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,27789,0,16740,0.621999998756,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,29940,0,17704,0.57999999884,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
