,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0
Accumulated time steps,0.0,65.0,377.0,698.0,1789.0,2099.0,2545.0,2915.0,3233.0,3574.0,3889.0,4177.0,4471.0,4776.0,5156.0,5500.0,5829.0,6117.0,6409.0,6686.0,6980.0,7593.0,7883.0,8219.0,8514.0,9045.0,9377.0,9727.0,10027.0,10321.0,10597.0,10882.0,11495.0,11785.0,12080.0,12377.0,12659.0,13202.0,13496.0,13793.0,14257.0,14561.0,14852.0,15156.0,15450.0,15725.0,16021.0,16389.0,16873.0,17206.0,17621.0,17991.0,18281.0,18580.0,18870.0,19156.0,19464.0,19755.0,20030.0,20369.0,20667.0,20954.0,21301.0,21594.0,21904.0,22275.0,22565.0,22849.0,23141.0,23450.0,23731.0,24076.0,24372.0,24675.0,24949.0,25237.0,25509.0,25896.0,26190.0,26477.0,26769.0,27066.0,27379.0,27679.0,27968.0,28240.0,28510.0,28787.0,29061.0,29325.0,29614.0,29902.0,30172.0,30453.0,30730.0,31012.0,31297.0,31578.0,31860.0,32143.0,32435.0,32944.0,33384.0,33678.0,33961.0,34256.0,34534.0,34815.0,35093.0,35362.0,35647.0,35947.0,36243.0,36524.0,36800.0,37083.0,37367.0,37637.0,37925.0,38218.0,38524.0,38819.0,39109.0,39395.0,39679.0,39957.0,40238.0,40515.0,40812.0,41143.0,41444.0,41726.0,42027.0,42457.0,42751.0,43158.0,43447.0,43745.0,44029.0,44301.0,44584.0,45099.0,45387.0,45664.0,45991.0,46292.0,46594.0,46870.0,47160.0,47763.0,48055.0,48339.0,48632.0,48924.0,49218.0,49697.0,49985.0,50273.0,50557.0,50864.0,51212.0,51544.0,51823.0,52198.0,52471.0,52769.0,53427.0,53711.0,53992.0,54294.0,54583.0,54859.0,55221.0,55513.0,55804.0,56097.0,56380.0,56675.0,56978.0,57289.0,57578.0,57867.0,58150.0,58446.0,58746.0,59032.0,59329.0,59634.0,59924.0,60501.0
Episode reward,0.0,139.72609292940018,143.3330589087693,131.9938537559789,600.7228314991473,150.97516343409313,135.45040237310488,184.3362225505912,176.78381109202093,176.89716623446168,134.69199047309877,206.48657990718766,164.1703450681421,160.68282310816673,264.7350652030648,174.26782237248048,168.80865313034013,176.00548697965263,167.92063548651709,156.0620938090345,157.20766309708267,235.20320187695955,117.05758440332454,176.44858301533998,167.27180670199184,353.9225645909646,132.37563584108705,117.33205006853169,181.5230392180666,118.84932180019905,172.02973459047124,123.79368403329616,174.18539034847086,133.91410833633728,168.8002649654085,168.66079991905212,182.61014473195715,432.30183570336794,139.9194919771829,175.66753784145965,173.51396129651528,141.67029480539946,152.91350028702095,168.47651764385574,166.6185794312886,124.46931805989702,167.90423573553963,183.47425191189902,145.2611684066984,166.2146901224345,177.04921364045873,169.78597826228662,135.32690823899924,180.12198460353306,119.19831976685721,119.59419415750605,179.32358748192328,173.61736568620793,133.6841360030518,162.09771654178496,120.27048911728909,160.91815853479625,183.14558897321277,167.00694895094955,187.2713204813661,150.68821908666789,159.66239490624835,165.4548941236796,151.64396185844657,326.8215831217081,115.24409601901601,182.47940901840312,148.16610328251443,170.93434671116853,115.32833985236775,166.1605887095587,121.58046876329723,173.6039410480197,194.8545408417871,130.48989095896476,139.8213953922677,161.16665096850187,240.82572284549508,117.41509205046967,137.3478326422389,127.83251549769508,120.11135246964405,120.84266995684098,153.11865907436763,117.79388891031132,152.39662098780676,172.95290823014372,130.01685756653703,132.1287199246257,137.40660224411707,128.10841991252354,163.16246182090163,167.81045987659448,175.04776769569932,126.98877902674985,174.44700387968985,511.49636673165753,143.48475337423218,131.26939598610275,155.87207131081735,174.86533454627676,171.3307769164614,190.6124690529291,180.4326971677631,119.24851782463662,137.98744454473663,164.5782050293289,183.60360937946797,124.98690088746037,187.9118139879174,177.36558444246333,134.15998623060165,120.00760267753563,196.73189864989948,169.5676316132216,186.51620022979372,170.0930170608379,198.3328708857594,179.36759030998917,158.0707062755066,168.7449087585144,165.259722272172,141.27722461512337,188.28374550812111,185.73152302094485,169.5759393391456,156.61548854027575,177.35356903155053,844.5735692020432,123.66681915536304,130.00331474545223,178.94871323231865,186.4324025850369,127.55679460922168,161.9113361630116,163.58669182513253,124.4455271469097,149.27622486144085,165.75504943716626,186.38839931235398,168.34216183362273,184.70548409544008,150.37303610967157,171.55719847808032,154.97830869546243,126.13087228903106,164.82735580542035,168.9686152932216,177.44734608751608,190.76394510856215,1087.0946860162642,119.0854878371609,170.67864119121907,122.90284623854421,164.0743743180831,165.9331403649354,188.25341782546846,122.86874922328442,258.22912704644114,157.88109850016,170.7011711708422,256.5276644413424,167.43566373006132,134.63697729919073,192.87337115874706,157.58471182679804,148.3493959870134,179.18418298404703,180.7709548743622,161.58317059220232,178.393034474698,160.25310405416784,120.81234937130144,173.0014185839416,191.40707247034578,167.46640457108978,164.5860672526085,144.3490210387634,164.20889028467573,169.40091520929937,154.53247185555654,192.02520828218942,181.00375509104262,156.0663173217601,1084.7202703935448
Episode feedback,0.8,0.781249987792969,0.6212121117998165,0.6610169379488655,0.7392996080182894,0.9152542217753522,0.7377049059392639,0.5624999912109376,0.714285702947846,0.523076915029586,0.6271186334386673,0.5492957669113272,0.6065573671056169,0.6949152424590637,0.6923076874663798,0.4603174530108341,0.5084745676529735,0.39344261650094076,0.45901638591776417,0.4642857059948981,0.3859649055093876,0.43925233234343614,0.6078431253364094,0.38333332694444455,0.3559321973570814,0.6161616099377615,0.6249999902343751,0.49019606881968497,0.32258063995837677,0.4199999916000002,0.39999999333333347,0.49019606881968497,0.45901638591776417,0.4545454462809919,0.38983050186727963,0.47457626314277523,0.21311475060467622,0.5729166606987848,0.43103447532699185,0.42622950120935243,0.6338028079746083,0.40677965412237876,0.33333332748538025,0.5645161199271593,0.47368420221606666,0.34615383949704154,0.3684210461680518,0.33870967195629564,0.5333333244444446,0.5423728721631716,0.46666665888888903,0.5254237199080726,0.6551724024970276,0.4920634842529606,0.47058822606689754,0.47169810430758297,0.403225799947971,0.40677965412237876,0.3818181748760332,0.28070174946137283,0.37254901230296056,0.4107142783801022,0.5901639247514111,0.3709677359521333,0.43076922414201196,0.42592591803840896,0.40677965412237876,0.5254237199080726,0.3749999933035716,0.5061728332571255,0.24489795418575605,0.3278688470841173,0.3965517173008325,0.40677965412237876,0.39215685505574793,0.3559321973570814,0.3137254840445984,0.34426228943832315,0.18749999707031256,0.22641509006763982,0.32142856568877565,0.42105262419205924,0.4941176412456748,0.2799999944000001,0.5090908998347109,0.4615384526627221,0.3846153772189351,0.33333332679738575,0.3636363570247935,0.25999999480000013,0.2678571380739797,0.37288134961218056,0.22222221810699597,0.32727272132231416,0.3636363570247935,0.25925925445816195,0.33333332748538025,0.34482758026159344,0.21666666305555562,0.20370369993141296,0.360655731792529,0.5197740083628587,0.3965517173008325,0.2830188625845498,0.33928570822704096,0.3333333277777779,0.3965517173008325,0.2343749963378907,0.3278688470841173,0.29999999400000016,0.285714280612245,0.37288134961218056,0.27419354396462026,0.42592591803840896,0.39344261650094076,0.27419354396462026,0.2909090856198348,0.39215685505574793,0.3593749943847657,0.28813558833668496,0.47619046863189735,0.18333333027777785,0.399999993846154,0.3499999941666668,0.4107142783801022,0.3559321973570814,0.2758620642092748,0.34545453917355384,0.4062499936523439,0.3709677359521333,0.29310344322235443,0.18181817851239676,0.37288134961218056,0.4857142834013606,0.3773584834460664,0.29629629080932796,0.3278688470841173,0.26562499584960947,0.30769230177514806,0.3157894681440444,0.24561403077870123,0.35849055927376305,0.3090909034710745,0.31034482223543414,0.453124992919922,0.2711864360815858,0.4426229435635583,0.16981131755072987,0.1896551691438764,0.37037036351166,0.24528301423994314,0.15517241111771707,0.24137930618311543,0.2499999958333334,0.2539682499370119,0.4526748952564819,0.35999999280000017,0.3499999941666668,0.3269230706360948,0.22413792717003575,0.3749999933035716,0.30645160796045795,0.30769230177514806,0.40624999576822923,0.3571428507653063,0.41379309631391215,0.43243242658875103,0.29310344322235443,0.4074073998628259,0.34920634366339137,0.32727272132231416,0.3999999927272729,0.19999999666666674,0.23333332944444451,0.2982456088027086,0.316666661388889,0.2758620642092748,0.20408162848813005,0.2666666622222223,0.23809523431594867,0.28070174946137283,0.35087718682671604,0.24074073628257897,0.17543859341335802,0.2499999958333334,0.2909090856198348,0.1406249978027344,0.19672130825047038,0.2678571380739797,0.3806818171003358
total seconds,0.0,5.318716764450073,20.820514678955078,34.41261839866638,101.42074513435364,123.6426088809967,153.1647539138794,175.45158314704895,193.1388120651245,210.90959858894348,229.58814215660095,248.236652135849,264.0000100135803,279.49125146865845,302.08159351348877,320.62911009788513,335.954519033432,350.56023240089417,365.3540620803833,378.52380108833313,391.46486830711365,423.5445864200592,437.81663966178894,454.46566009521484,467.7536106109619,493.12415051460266,510.70713472366333,528.7131161689758,540.3985087871552,552.7095820903778,564.4042112827301,575.3754732608795,604.6108791828156,617.3754801750183,628.5577981472015,639.9041261672974,650.4898998737335,679.9808275699615,692.7464275360107,704.5512425899506,728.0354204177856,743.9690420627594,757.9043614864349,769.6358106136322,781.484733581543,791.9744734764099,802.5951297283173,818.4149389266968,844.0555293560028,860.8299105167389,882.4296154975891,903.2411422729492,917.6063284873962,932.3092186450958,946.1864101886749,959.0220832824707,973.4065589904785,986.444224357605,999.2381236553192,1014.6892309188843,1027.8406012058258,1040.2605357170105,1057.450931072235,1069.9737975597382,1083.3705110549927,1100.8364090919495,1113.2097473144531,1124.747153043747,1138.5264003276825,1153.2860522270203,1165.7234971523285,1180.6018908023834,1194.208625793457,1208.9774940013885,1221.3557455539703,1232.7587113380432,1242.0246720314026,1257.2543025016785,1268.0880317687988,1279.0108659267426,1289.2307891845703,1299.4642102718353,1313.1919465065002,1324.9866127967834,1337.9911947250366,1350.1219193935394,1359.8706181049347,1370.682281255722,1381.8952188491821,1390.1226031780243,1398.815383195877,1410.1951105594635,1418.8727805614471,1429.2517049312592,1441.1114764213562,1450.1497540473938,1460.4001853466034,1471.3347182273865,1481.7437727451324,1490.6415078639984,1501.367249250412,1525.3180103302002,1546.1387038230896,1557.0318648815155,1568.619802236557,1581.098370552063,1591.2251529693604,1601.956160068512,1610.9614238739014,1620.5929985046387,1631.7757411003113,1643.7789018154144,1654.234230041504,1665.5602226257324,1676.6336178779602,1688.1805591583252,1699.1243448257446,1709.517669916153,1720.111927986145,1731.6956839561462,1742.37091422081,1752.8411662578583,1763.158690214157,1773.4762728214264,1783.9113972187042,1794.3993949890137,1802.358234167099,1809.5956473350525,1818.0156722068787,1828.5625846385956,1836.7424285411835,1844.3691477775574,1852.9694602489471,1864.4970843791962,1873.9548554420471,1885.9456565380096,1894.1687092781067,1902.395527124405,1911.1422746181488,1917.8650937080383,1924.389775276184,1939.885591506958,1947.6222500801086,1955.0554826259613,1964.6738069057465,1971.4833691120148,1978.905787229538,1985.259115934372,1991.5833156108856,2008.0225224494934,2015.3969099521637,2022.6954662799835,2029.4290149211884,2036.6541471481323,2044.818848848343,2058.1028447151184,2066.5657896995544,2073.467481613159,2080.7652819156647,2088.2941954135895,2099.3661663532257,2109.604376077652,2117.3885827064514,2127.9582459926605,2135.681971311569,2143.1905975341797,2160.234100818634,2168.4923462867737,2176.458710193634,2184.031845808029,2191.618080854416,2198.5196571350098,2207.152156829834,2214.0815069675446,2221.7072672843933,2229.4505319595337,2235.4309375286102,2242.682851791382,2250.5550920963287,2257.279134750366,2263.1982333660126,2269.9574139118195,2275.491827249527,2281.1227085590363,2288.549554824829,2294.9868371486664,2302.2197184562683,2309.5639338493347,2315.6059579849243,2328.7924082279205
total minutes,0.0,0.08864527940750122,0.3470085779825846,0.573543639977773,1.6903457522392273,2.0607101480166117,2.5527458985646567,2.924193052450816,3.2189802010854085,3.5151599764823915,3.826469035943349,4.137277535597483,4.4000001668930055,4.658187524477641,5.034693225224813,5.343818501631419,5.599241983890534,5.842670540014903,6.089234368006388,6.308730018138886,6.524414471785227,7.05907644033432,7.296943994363149,7.5744276682535805,7.795893510182698,8.218735841910044,8.511785578727721,8.81188526948293,9.006641813119252,9.211826368172963,9.406736854712168,9.58959122101466,10.07684798638026,10.289591336250306,10.475963302453358,10.665068769454956,10.841498331228893,11.333013792832693,11.545773792266846,11.74252070983251,12.133923673629761,12.399484034379324,12.631739358107248,12.827263510227203,13.024745559692382,13.199574557940165,13.376585495471954,13.640248982111613,14.06759215593338,14.347165175278981,14.707160258293152,15.054019037882487,15.293438808123271,15.538486977418264,15.769773503144583,15.983701388041178,16.22344264984131,16.44073707262675,16.653968727588655,16.911487181981403,17.130676686763763,17.337675595283507,17.62418218453725,17.832896625995637,18.056175184249877,18.347273484865823,18.553495788574217,18.74578588406245,18.975440005461376,19.22143420378367,19.428724952538808,19.676698180039725,19.903477096557616,20.14962490002314,20.35592909256617,20.54597852230072,20.700411200523376,20.954238375027973,21.134800529479982,21.316847765445708,21.48717981974284,21.657736837863922,21.886532441775003,22.083110213279724,22.299853245417278,22.502031989892323,22.664510301748912,22.844704687595367,23.031586980819704,23.16871005296707,23.313589719931283,23.503251842657725,23.647879676024118,23.82086174885432,24.018524607022602,24.169162567456564,24.340003089110056,24.522245303789774,24.695729545752208,24.84402513106664,25.022787487506868,25.42196683883667,25.768978397051495,25.95053108135859,26.143663370609282,26.35163950920105,26.520419216156007,26.6992693344752,26.849357064565023,27.009883308410643,27.196262351671855,27.396315030256908,27.570570500691733,27.75933704376221,27.943893631299336,28.136342652638753,28.318739080429076,28.491961165269217,28.668532133102417,28.861594732602438,29.0395152370135,29.21401943763097,29.38597817023595,29.557937880357105,29.73185662031174,29.906656583150227,30.039303902784983,30.159927455584207,30.300261203447977,30.476043077309928,30.612373809019726,30.739485796292623,30.882824337482454,31.074951406319936,31.232580924034117,31.432427608966826,31.569478487968446,31.706592118740083,31.85237124363581,31.964418228467306,32.073162921269734,32.331426525115965,32.460370834668474,32.58425804376602,32.744563448429105,32.85805615186691,32.981763120492296,33.08765193223953,33.193055260181424,33.46704204082489,33.58994849920273,33.71159110466639,33.82381691535314,33.944235785802206,34.08031414747238,34.301714078585306,34.442763161659244,34.55779136021932,34.67942136526108,34.804903256893155,34.989436105887094,35.160072934627536,35.28980971177419,35.465970766544345,35.59469952185949,35.71984329223633,36.00390168031057,36.14153910477956,36.274311836560564,36.40053076346715,36.52696801424027,36.64199428558349,36.78586928049723,36.901358449459075,37.02845445473989,37.15750886599223,37.257182292143504,37.37804752985637,37.50925153493881,37.621318912506105,37.71997055610021,37.83262356519699,37.924863787492114,38.018711809317274,38.142492580413816,38.24978061914444,38.37032864093781,38.49273223082225,38.593432633082074,38.81320680379868
cummulative feedback,0.0,50.0,91.0,130.0,320.0,374.0,419.0,455.0,500.0,534.0,571.0,610.0,647.0,688.0,787.0,816.0,846.0,870.0,898.0,924.0,946.0,993.0,1024.0,1047.0,1068.0,1129.0,1169.0,1194.0,1214.0,1235.0,1259.0,1284.0,1312.0,1337.0,1360.0,1388.0,1401.0,1456.0,1481.0,1507.0,1552.0,1576.0,1595.0,1630.0,1657.0,1675.0,1696.0,1717.0,1749.0,1781.0,1809.0,1840.0,1878.0,1909.0,1933.0,1958.0,1983.0,2007.0,2028.0,2044.0,2063.0,2086.0,2122.0,2145.0,2173.0,2196.0,2220.0,2251.0,2272.0,2313.0,2325.0,2345.0,2368.0,2392.0,2412.0,2433.0,2449.0,2470.0,2482.0,2494.0,2512.0,2536.0,2578.0,2592.0,2620.0,2644.0,2664.0,2681.0,2701.0,2714.0,2729.0,2751.0,2763.0,2781.0,2801.0,2815.0,2834.0,2854.0,2867.0,2878.0,2900.0,2992.0,3015.0,3030.0,3049.0,3069.0,3092.0,3107.0,3127.0,3142.0,3158.0,3180.0,3197.0,3220.0,3244.0,3261.0,3277.0,3297.0,3320.0,3337.0,3367.0,3378.0,3404.0,3425.0,3448.0,3469.0,3485.0,3504.0,3530.0,3553.0,3570.0,3580.0,3602.0,3704.0,3724.0,3740.0,3760.0,3777.0,3793.0,3811.0,3825.0,3844.0,3861.0,3879.0,3908.0,3924.0,3951.0,3960.0,3971.0,3991.0,4004.0,4013.0,4027.0,4042.0,4058.0,4168.0,4186.0,4207.0,4224.0,4237.0,4258.0,4277.0,4293.0,4332.0,4352.0,4376.0,4408.0,4425.0,4447.0,4469.0,4487.0,4509.0,4521.0,4535.0,4552.0,4571.0,4587.0,4597.0,4613.0,4628.0,4644.0,4664.0,4677.0,4687.0,4702.0,4718.0,4727.0,4739.0,4754.0,4888.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
