Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
1,177,0,0,0.8522727224302686,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
6,771,1,437,0.7499999906250001,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
11,1191,1,704,0.7439024299524094,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
16,1592,1,947,0.6624999917187501,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
21,2003,0,1187,0.7037036950160038,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
26,2397,1,1428,0.7499999901315791,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
31,2825,0,1699,0.7820512720249837,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
36,3315,1,2040,0.7530864104557233,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
41,3733,0,2296,0.6282051201512164,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
46,4150,0,2574,0.7831325206851504,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
51,4597,1,2817,0.728155332736356,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
56,5039,1,3099,0.7073170645449138,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
61,5454,0,3343,0.779220769101029,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
66,5906,1,3610,0.8080807999183758,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
71,6322,0,3834,0.7261904675453515,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
76,7126,0,4421,0.7468354335843617,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
81,7536,0,4642,0.6202531567056563,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
86,7934,0,4869,0.7236842010041553,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
91,8337,1,5102,0.6666666577777779,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
96,8733,1,5321,0.6410256328073637,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
101,9141,1,5551,0.734177205896491,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
106,9528,0,5757,0.6999999912500001,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
111,9929,1,5973,0.7142857057823131,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
