Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.917999998164,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1258,0,602,0.9199999877333336,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2360,1,1480,0.8586956428402648,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,2759,1,1741,0.87368420132964,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,3491,0,2320,0.8358208830474495,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,4103,0,2756,0.8155339726647187,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,4874,1,3120,0.8429002995682771,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,6083,0,3873,0.813148786113672,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,6852,1,4421,0.8681318585919576,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,8002,1,5277,0.7961164971250826,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,8595,1,5688,0.8148148047553728,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,9109,0,6014,0.7714285640816327,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,10460,0,6678,0.681999998636,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,10972,0,6995,0.786666656177778,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,11465,0,7265,0.7043478199621929,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,12323,0,7844,0.8241758151189471,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,12933,1,8218,0.7176470503806229,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,13475,1,8568,0.6979166593967014,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,13897,0,8803,0.8219177969600302,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,14755,0,9343,0.7428571322448981,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,15332,1,9605,0.6915887818150057,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,15878,0,9934,0.7096774117238989,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,16301,0,10183,0.7260273873146933,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,16832,0,10414,0.7616580271416683,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,18098,0,11237,0.6582278397692679,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,18922,0,11754,0.784615372544379,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,19636,0,12006,0.6506024076789084,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,20033,0,12225,0.6901408353501292,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,20529,0,12501,0.6499999918750001,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,21343,0,12981,0.6781609117452769,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,21739,0,13205,0.5769230695266273,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,22169,0,13437,0.6097560901249257,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,22506,0,13615,0.6714285618367348,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,23079,0,13943,0.6417910351971488,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,23442,1,14131,0.5571428491836736,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,23992,0,14365,0.6408839743597571,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,24326,0,14540,0.5573770400429994,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,24673,0,14715,0.5820895435509024,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,25007,0,14876,0.6388888800154322,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,25335,0,15040,0.647058814013841,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,25673,1,15189,0.7313432726665183,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,26039,1,15355,0.6623376537358746,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,26389,0,15518,0.7124999910937502,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,27138,0,15668,0.57999999884,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,27469,1,15830,0.5555555478395063,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,27782,1,15980,0.569230760473373,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,28153,0,16151,0.6235294044290659,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,28483,1,16294,0.5999999914285715,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,28823,0,16452,0.5774647805990876,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,29157,0,16601,0.5468749914550782,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,29946,1,16999,0.5199999930666668,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,30303,0,17147,0.5507246296996431,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
261,30644,1,17312,0.4062499936523439,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
266,31015,1,17470,0.5185185121170555,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
271,31959,0,17937,0.6119402893740256,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
276,32315,0,18101,0.5593220244182708,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
281,32718,0,18284,0.48529411051038074,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
286,33141,0,18475,0.46268656025840954,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
291,33543,0,18653,0.5616438279226873,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
296,34001,0,18872,0.45588234623702434,1.0,15000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
