,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0
Accumulated time steps,0.0,62.0,387.0,697.0,2011.0,2920.0,3241.0,3538.0,3828.0,4148.0,4469.0,4806.0,5373.0,5708.0,6043.0,6414.0,6695.0,7062.0,7372.0,7666.0,7947.0,8248.0,8552.0,8837.0,9135.0,9428.0,9709.0,10002.0,10341.0,10635.0,10908.0,11197.0,11487.0,11808.0,12145.0,12448.0,12734.0,13034.0,13315.0,13859.0,14149.0,14453.0,14746.0,15037.0,15331.0,15878.0,16191.0,16472.0,16765.0,17053.0,17343.0,17627.0,17913.0,18497.0,18780.0,19060.0,19335.0,19617.0,19899.0,20186.0,20472.0,20817.0,21114.0,21404.0,21688.0,21979.0,22266.0,22547.0,22837.0,23120.0,23421.0,23703.0,24006.0,24303.0,24687.0,25268.0,25672.0,25957.0,26240.0,26507.0,26813.0,27110.0,27880.0,28175.0,28499.0,28800.0,29085.0,29374.0,29652.0,29927.0,30218.0,30500.0,30783.0,31071.0,31352.0,31640.0,31929.0,32241.0,32525.0,32807.0,33082.0,33380.0,33657.0,33983.0,34289.0,34572.0,34853.0,35141.0,35417.0,35702.0,36000.0,36282.0,36570.0,36861.0,37143.0,37429.0,37726.0,38003.0,38278.0,38560.0,38835.0,39131.0,39410.0,39693.0,39978.0,40270.0,40576.0,40865.0,41150.0,41588.0,41869.0,42142.0,42423.0,42706.0,43002.0,43292.0,43584.0,44058.0,44401.0,44707.0,44998.0,45457.0,45762.0,46055.0,46343.0,46640.0,46927.0,47251.0,47528.0,47817.0,48458.0,48764.0,49051.0,49395.0,49693.0,49992.0,50303.0,50588.0,50917.0,51207.0,51499.0,51786.0,52089.0,52402.0,52700.0,53000.0,53308.0,53618.0,53919.0,54201.0,54490.0,54914.0,55206.0,55556.0,55857.0,56164.0,56680.0,56967.0,57265.0,57554.0,57850.0,58127.0,58412.0,58707.0,59003.0,59371.0,59663.0,60443.0
Episode reward,0.0,144.18080114683832,134.89838904476133,145.8879934788072,128.4043510245105,1488.843673218223,151.04412325312117,132.78564324830447,125.26113239925974,140.9662427672239,188.21092483726494,171.44057338448084,135.33495578076617,126.48189994572499,139.944891902465,190.84782831181735,125.05228119873095,210.48062246008053,175.66549617186922,184.31156890231523,186.55302998876186,173.37293372585663,164.7373308686027,132.51715841505091,168.93895118094107,151.0403438242488,162.0575210919723,181.43933652809392,136.53931656667135,182.48707950442127,117.70810631921674,155.41383518373837,132.71660488712405,268.59878340592934,161.70514041772714,185.16795250435223,184.36902464824314,156.04357773134038,161.72232197343405,185.7610415780432,162.71029361509613,177.83324639972759,187.79909366508983,167.46374707112113,185.28480472231104,1525.7212769655362,237.2727829842486,116.61308507444241,125.91716946595554,165.218494787207,179.96750793765483,163.60695904872708,128.5660308434417,1106.7240753886194,159.10120233042338,127.79253572874363,132.16483994514792,179.37050547022463,137.01853629286586,137.35426510964334,128.28814186308256,155.60192209182065,123.87547993874733,143.2959306010806,120.32333227825742,163.69620433488194,145.07651056868613,135.603241914548,178.61354503765608,160.6284593549405,121.42831552102912,135.858394195802,155.8041279942947,155.10317323712778,546.7419757039219,1103.5848821916948,139.03496574928937,138.36747331363586,137.23605273633265,125.48016943082149,136.36231166302647,189.3322019082293,193.46045959383304,163.83374278122608,145.28535129400757,185.31922431726892,119.32286178261705,137.3743543653908,139.35657576664255,132.03771562303922,137.53975637775272,163.335632214899,191.24710073936865,180.41987689402063,159.8730514463507,146.93273460631605,158.456267810184,282.91076969734684,173.7199317067749,178.22077712666902,134.2721116395121,189.7753721659361,162.67600918234476,164.1827769583733,185.30010868635847,124.33109449703797,134.27787433844907,124.8222106735185,156.2209283500662,159.78937597215307,177.16515344059997,164.97467381109706,121.93788585350337,133.07033626054695,166.8445814256289,130.76660405961857,190.35444365742612,162.0575353935647,140.0548981657023,180.6597395060656,172.64337472641006,137.93504964269522,158.23452766593252,158.61017002663857,164.95827269281415,195.86940775547777,186.05297200396913,155.8943918011155,127.05986158588435,168.20990212675005,131.70953153439717,153.69093341858166,144.71647888487178,175.74354346075114,133.9601152768302,163.25313847074665,173.00641683170826,1241.3221475797773,167.6166975435951,166.69431082474173,173.95143287974022,169.03473277748364,126.84726069528939,120.32039157548496,124.5503514372791,176.96423180271415,125.56345409266557,168.31001281514602,161.56824657818547,173.07161595675868,166.8819392724048,165.83411928234366,178.70687617940598,198.63100295224575,159.08008691504068,185.1137946838771,157.1377179752401,153.26967171954016,158.01668084024035,170.53829536763695,160.11255423060172,152.72709335341057,188.6873169494078,193.40062597098316,132.04752220654086,171.28408182126253,180.43705915229538,166.54899087130298,173.86395093054682,169.86357628132305,177.75247237861484,719.7641903995822,176.91139369739966,182.95040825727122,171.64145284191736,203.31735036056557,162.12154706396592,132.9075190267448,169.03810025387023,163.09175008796134,130.47193764447024,125.0976127424353,172.99972256078485,179.9028644605767,145.69857288641714,136.42569663251277,179.2821353840021,167.62510785186913
Episode feedback,0.8,0.7868852330018815,0.7068965395362666,0.703124989013672,0.7368420923361036,0.775999998448,0.5166666580555557,0.8103448136147446,0.5438596395814098,0.5161290239334029,0.5396825311161503,0.761363627711777,0.618181806942149,0.6140350769467531,0.6315789362880888,0.599999994,0.5471698009967962,0.7024793330373609,0.584615375621302,0.5156249919433595,0.6923076816568049,0.5999999900000001,0.6491227956294247,0.5999999890909093,0.4999999916666668,0.593220328928469,0.3928571358418369,0.5245901553345876,0.4107142783801022,0.499999991935484,0.5102040712203251,0.34545453917355384,0.3818181748760332,0.5263157839335181,0.42105262419205924,0.4603174530108341,0.403225799947971,0.3859649055093876,0.4107142783801022,0.3709677359521333,0.633333322777778,0.43333332611111125,0.5396825311161503,0.43103447532699185,0.3906249938964845,0.589905360915125,0.44210525850415516,0.4199999916000002,0.3653846083579883,0.28813558833668496,0.38095237490551787,0.37288134961218056,0.1886792417230332,0.6656804714033122,0.47368420221606666,0.4107142783801022,0.41818181057851256,0.360655731792529,0.2678571380739797,0.3333333277777779,0.31481480898491093,0.4999999913793105,0.45283018013527965,0.23728813157138762,0.37037036351166,0.34482758026159344,0.2586206851961951,0.3207547109291564,0.3770491741467349,0.12280701538935061,0.44444443621399193,0.21428571045918376,0.2678571380739797,0.21428571045918376,0.5853658500892326,0.5654761887932256,0.6896551605231869,0.43859648353339503,0.29629629080932796,0.3207547109291564,0.43636362842975224,0.4838709599375652,0.46153845443786995,0.40350876485072346,0.3389830451019823,0.403225799947971,0.3061224427321951,0.3571428507653063,0.32727272132231416,0.35185184533607694,0.49999999107142873,0.2982456088027086,0.35384614840236694,0.4838709599375652,0.24561403077870123,0.45901638591776417,0.21818181421487612,0.5270270199050403,0.2857142811791384,0.21666666305555562,0.37037036351166,0.276923072662722,0.35087718682671604,0.2758620642092748,0.3906249938964845,0.2549019557862362,0.34545453917355384,0.3269230706360948,0.3684210461680518,0.32727272132231416,0.2999999950000001,0.25423728382648675,0.45098038331411017,0.33333332716049396,0.37288134961218056,0.3999999927272729,0.43749999316406263,0.3275862012485138,0.3928571358418369,0.3114754047299114,0.3114754047299114,0.40350876485072346,0.285714280612245,0.3571428507653063,0.37288134961218056,0.3437499946289064,0.2419354799687826,0.2678571380739797,0.2692307640532545,0.38983050186727963,0.277777772633745,0.32142856568877565,0.32727272132231416,0.2833333286111112,0.25454544991735545,0.22413792717003575,0.3333333277777779,0.43442622772776135,0.25423728382648675,0.23728813157138762,0.34426228943832315,0.4237288063774779,0.46296295438957497,0.1764705847750866,0.2075471658953365,0.3278688470841173,0.24528301423994314,0.32203389284688316,0.16071428284438782,0.3499999941666668,0.3275862012485138,0.31034482223543414,0.21311475060467622,0.31249999511718757,0.3157894681440444,0.33870967195629564,0.19642856792091845,0.285714280612245,0.24999999553571436,0.316666661388889,0.2678571380739797,0.20370369993141296,0.21874999658203131,0.2343749963378907,0.34615383949704154,0.38333332694444455,0.29508196237570555,0.31034482223543414,0.37288134961218056,0.3275862012485138,0.40983605885514657,0.36413043280363894,0.2499999958333334,0.20967741597294492,0.37288134961218056,0.37313432278903996,0.26315789012003704,0.3090909034710745,0.28813558833668496,0.29310344322235443,0.2363636320661158,0.30769230177514806,0.24590163531308795,0.19999999666666674,0.22033897931628849,0.12727272495867772,0.24590163531308795,0.2982456088027086
total seconds,0.0,3.9917070865631104,18.82789444923401,31.521952152252197,109.32860851287842,166.17203760147095,185.75306272506714,204.22183227539062,223.19613790512085,242.286639213562,260.22916436195374,281.2676432132721,315.89687609672546,335.4629852771759,356.51331615448,375.8141152858734,393.72059202194214,413.89168405532837,432.37537360191345,445.2798104286194,460.33836817741394,475.57103657722473,492.02396941185,506.6995394229889,521.4056956768036,534.7770268917084,548.4080727100372,561.1593654155731,576.3780970573425,590.6175799369812,605.1426451206207,616.999951839447,628.2177581787109,642.8767857551575,657.3979091644287,670.4482927322388,682.4466707706451,695.1637518405914,706.5119214057922,732.6358065605164,746.0339825153351,758.7428770065308,771.3929612636566,783.6502094268799,796.4092671871185,821.3977756500244,834.1209435462952,846.212203502655,857.5972483158112,868.131899356842,877.6053311824799,888.6249752044678,897.8484981060028,925.8859577178955,937.8410029411316,949.2434666156769,959.161810874939,969.6899621486664,980.475081205368,990.8495440483093,1001.8925175666809,1017.5281393527985,1030.0012407302856,1040.6902055740356,1049.1718654632568,1059.6578950881958,1068.7683131694794,1079.2111868858337,1090.7760906219482,1100.46706032753,1112.1879189014435,1121.4079549312592,1131.8280313014984,1142.9977662563324,1158.8352694511414,1182.3319058418274,1204.2051112651825,1215.5414152145386,1228.1594789028168,1238.6484253406525,1252.6289460659027,1263.2785823345184,1300.8575296401978,1313.0880482196808,1327.4654517173767,1340.4245569705963,1351.499297618866,1362.3778772354126,1372.5592334270477,1381.8993332386017,1392.9642815589905,1402.691089630127,1412.9350831508636,1426.553627729416,1437.3586723804474,1447.2726078033447,1458.9538898468018,1473.2414898872375,1483.4252486228943,1494.355333328247,1504.4645709991455,1515.0098459720612,1525.7868371009827,1537.8281886577606,1549.0036706924438,1557.7059998512268,1567.832730293274,1577.7814450263977,1589.151115655899,1597.50026679039,1608.0394825935364,1618.0339148044586,1630.413902759552,1640.7985954284668,1651.0285365581512,1662.467638015747,1673.6329073905945,1682.8184823989868,1693.953446149826,1704.5455775260925,1714.1956260204315,1725.7470235824585,1735.1976203918457,1746.1253201961517,1755.4046664237976,1764.2090287208557,1771.3148784637451,1778.5457563400269,1785.5578651428223,1799.1901466846466,1806.9895932674408,1814.2889096736908,1822.172444343567,1829.9022192955017,1838.0639305114746,1846.4048912525177,1853.1713926792145,1867.8367745876312,1877.6543724536896,1887.5074660778046,1894.579259634018,1907.6781342029572,1916.7243423461914,1925.034093618393,1930.4008464813232,1937.7962353229523,1945.8304352760315,1955.43847823143,1963.0543327331543,1970.2567024230957,1989.6088843345642,1999.2069127559662,2005.2804136276245,2014.7336521148682,2021.0693819522858,2027.876790046692,2034.2947504520416,2042.1417968273163,2051.1911447048187,2058.668156147003,2066.399880170822,2074.6889610290527,2082.6918065547943,2090.4969115257263,2097.396904706955,2104.5937786102295,2112.5679955482483,2120.7075006961823,2129.8108019828796,2137.3270370960236,2146.4029977321625,2156.2486169338226,2164.2116203308105,2173.19601893425,2181.139448404312,2189.2007875442505,2202.7322959899902,2210.5054717063904,2216.410381793976,2223.1201672554016,2230.2337861061096,2237.8599441051483,2244.5739800930023,2251.178785085678,2257.2361946105957,2266.7751698493958,2275.0093698501587,2295.313958644867
total minutes,0.0,0.0665284514427185,0.3137982408205668,0.5253658692042033,1.8221434752146404,2.769533960024516,3.0958843787511188,3.403697204589844,3.7199356317520142,4.038110653559367,4.337152739365895,4.687794053554535,5.2649479349454245,5.591049754619599,5.941888602574666,6.263568588097891,6.562009867032369,6.898194734255473,7.2062562266985575,7.421330173810323,7.672306136290232,7.926183942953745,8.2003994901975,8.444992323716482,8.690094927946726,8.91295044819514,9.140134545167287,9.352656090259552,9.606301617622375,9.84362633228302,10.085710752010346,10.28333253065745,10.470295969645182,10.714613095919292,10.956631819407145,11.17413821220398,11.374111179510752,11.586062530676523,11.775198690096538,12.210596776008606,12.433899708588918,12.645714616775512,12.856549354394277,13.060836823781331,13.273487786451975,13.689962927500407,13.902015725771586,14.10353672504425,14.293287471930187,14.4688649892807,14.626755519707997,14.810416253407796,14.964141635100047,15.431432628631592,15.630683382352194,15.820724443594615,15.986030181248983,16.16149936914444,16.341251353422802,16.514159067471823,16.69820862611135,16.958802322546642,17.166687345504762,17.34483675956726,17.486197757720948,17.660964918136596,17.812805219491324,17.986853114763896,18.179601510365803,18.3411176721255,18.536465315024056,18.69013258218765,18.86380052169164,19.049962770938873,19.313921157519022,19.705531764030457,20.07008518775304,20.259023586908977,20.46932464838028,20.644140422344208,20.87714910109838,21.05464303890864,21.680958827336628,21.884800803661346,22.124424195289613,22.34040928284327,22.524988293647766,22.706297953923542,22.87598722378413,23.031655553976695,23.21607135931651,23.378184827168784,23.548918052514395,23.775893795490266,23.955977873007456,24.121210130055747,24.315898164113364,24.554024831453958,24.723754143714906,24.905922222137452,25.074409516652427,25.250164099534352,25.42978061834971,25.630469810962676,25.816727844874062,25.961766664187113,26.1305455048879,26.296357417106627,26.48585192759832,26.6250044465065,26.800658043225607,26.967231913407645,27.173565045992532,27.346643257141114,27.51714227596919,27.707793966929117,27.893881789843242,28.04697470664978,28.232557435830433,28.40909295876821,28.569927100340525,28.762450393040975,28.919960339864094,29.102088669935863,29.256744440396627,29.40348381201426,29.52191464106242,29.642429272333782,29.75929775238037,29.98650244474411,30.116493221124014,30.238148494561514,30.36954073905945,30.498370321591697,30.63439884185791,30.773414854208628,30.886189877986908,31.130612909793854,31.294239540894825,31.45845776796341,31.5763209939003,31.794635570049287,31.945405705769858,32.08390156030655,32.17334744135539,32.29660392204921,32.43050725460053,32.59064130385717,32.71757221221924,32.83761170705159,33.160148072242734,33.32011521259944,33.421340227127075,33.57889420191447,33.68448969920476,33.797946500778195,33.90491250753403,34.0356966137886,34.186519078413646,34.31113593578338,34.439998002847034,34.57814935048421,34.711530109246574,34.84161519209544,34.956615078449246,35.07656297683716,35.209466592470804,35.34512501160304,35.49684669971466,35.62211728493373,35.77338329553604,35.93747694889704,36.070193672180174,36.21993364890417,36.35232414007187,36.486679792404175,36.712204933166504,36.841757861773175,36.9401730298996,37.05200278759003,37.170563101768494,37.29766573508581,37.40956633488337,37.51964641809464,37.620603243509926,37.7795861641566,37.916822830835976,38.25523264408112
cummulative feedback,0.0,48.0,89.0,134.0,176.0,564.0,595.0,642.0,673.0,705.0,739.0,806.0,840.0,875.0,911.0,971.0,1000.0,1085.0,1123.0,1156.0,1201.0,1237.0,1274.0,1307.0,1337.0,1372.0,1394.0,1426.0,1449.0,1480.0,1505.0,1524.0,1545.0,1595.0,1619.0,1648.0,1673.0,1695.0,1718.0,1741.0,1779.0,1805.0,1839.0,1864.0,1889.0,2076.0,2118.0,2139.0,2158.0,2175.0,2199.0,2221.0,2231.0,2456.0,2483.0,2506.0,2529.0,2551.0,2566.0,2586.0,2603.0,2632.0,2656.0,2670.0,2690.0,2710.0,2725.0,2742.0,2765.0,2772.0,2796.0,2808.0,2823.0,2835.0,2931.0,3121.0,3161.0,3186.0,3202.0,3219.0,3243.0,3273.0,3303.0,3326.0,3346.0,3371.0,3386.0,3406.0,3424.0,3443.0,3471.0,3488.0,3511.0,3541.0,3555.0,3583.0,3595.0,3634.0,3652.0,3665.0,3685.0,3703.0,3723.0,3739.0,3764.0,3777.0,3796.0,3813.0,3834.0,3852.0,3870.0,3885.0,3908.0,3926.0,3948.0,3970.0,3998.0,4017.0,4039.0,4058.0,4077.0,4100.0,4116.0,4136.0,4158.0,4180.0,4195.0,4210.0,4224.0,4247.0,4262.0,4280.0,4298.0,4315.0,4329.0,4342.0,4362.0,4468.0,4483.0,4497.0,4518.0,4543.0,4568.0,4577.0,4588.0,4608.0,4621.0,4640.0,4649.0,4670.0,4689.0,4707.0,4720.0,4740.0,4758.0,4779.0,4790.0,4806.0,4820.0,4839.0,4854.0,4865.0,4879.0,4894.0,4912.0,4935.0,4953.0,4971.0,4993.0,5012.0,5037.0,5104.0,5119.0,5132.0,5154.0,5179.0,5194.0,5211.0,5228.0,5245.0,5258.0,5274.0,5289.0,5301.0,5314.0,5321.0,5336.0,5353.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
