Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
1,501,0,0,0.91999999816,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
6,1177,1,396,0.8837209261222283,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
11,1557,1,662,0.8513513398466035,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
16,1880,1,900,0.8749999843750004,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
21,2192,1,1117,0.9242424102387514,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
26,2493,1,1336,0.8363636211570251,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
31,2791,1,1540,0.8524590024187049,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
36,3087,1,1745,0.9152542217753522,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
41,3390,1,1957,0.8983050695202531,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
46,3698,0,2170,0.799999987692308,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
51,3999,1,2379,0.8181818033057854,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
56,4316,0,2589,0.8695652047889101,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
61,4621,1,2802,0.903225791883455,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
66,4935,1,3019,0.7968749875488284,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
71,5254,1,3235,0.781249987792969,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
76,5559,0,3443,0.9152542217753522,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
81,5864,1,3656,0.793103434601665,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
86,6172,0,3866,0.8620689506539837,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
91,6486,1,4073,0.8666666522222225,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
96,6792,1,4285,0.8360655600644991,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
101,7086,1,4487,0.7999999854545458,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
106,7384,1,4690,0.8166666530555559,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
111,7693,1,4895,0.8281249870605472,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
116,8460,1,5473,0.8507462559590111,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
121,9975,0,6496,0.7740740712071331,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
126,10381,1,6779,0.8648648531775021,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
131,11370,1,7444,0.8353658485648424,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
136,12179,0,7695,0.76999999846,0.1,500,False,1e-05,0.001,0.001,0.001,True,20
