Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.9,0.1,20000,True,5e-06
1,67,0,0,0.8333333207070709,0.1,20000,True,5e-06
6,1701,0,905,0.447999999104,0.1,20000,True,5e-06
11,2617,0,1399,0.8389830437374318,0.1,20000,True,5e-06
16,3002,0,1656,0.898734165838808,0.1,20000,True,5e-06
21,3798,0,2113,0.7968749875488284,0.1,20000,True,5e-06
26,4622,0,2549,0.7721518889601027,0.1,20000,True,5e-06
31,5887,0,2979,0.313999999372,0.1,20000,True,5e-06
36,6728,1,3313,0.6578947281855957,0.1,20000,True,5e-06
41,7158,0,3611,0.837837826515705,0.1,20000,True,5e-06
46,7548,0,3846,0.813333322488889,0.1,20000,True,5e-06
51,7899,0,4067,0.7974683443358438,0.1,20000,True,5e-06
56,8715,0,4383,0.7411764618685123,0.1,20000,True,5e-06
61,9071,0,4591,0.8749999878472224,0.1,20000,True,5e-06
66,9426,0,4803,0.8815789357686983,0.1,20000,True,5e-06
71,10215,0,5024,0.77999999844,0.1,20000,True,5e-06
76,10991,0,5420,0.624999988839286,0.1,20000,True,5e-06
81,11386,1,5667,0.7530864104557233,0.1,20000,True,5e-06
86,11773,0,5889,0.7956989161752805,0.1,20000,True,5e-06
91,12128,1,6106,0.7878787759412307,0.1,20000,True,5e-06
96,12489,0,6316,0.6973684118767315,0.1,20000,True,5e-06
101,13266,0,6692,0.7435897340565419,0.1,20000,True,5e-06
106,13638,0,6892,0.6835442951450089,0.1,20000,True,5e-06
111,14433,0,7097,0.6039999987920001,0.1,20000,True,5e-06
116,14833,1,7343,0.6969696864095503,0.1,20000,True,5e-06
121,16063,0,7897,0.433999999132,0.1,20000,True,5e-06
126,16441,0,8108,0.6979166593967014,0.1,20000,True,5e-06
131,16862,0,8332,0.8181818099173555,0.1,20000,True,5e-06
136,17248,0,8540,0.6376811501785341,0.1,20000,True,5e-06
141,18061,0,8761,0.393999999212,0.1,20000,True,5e-06
146,18460,0,8992,0.7666666581481483,0.1,20000,True,5e-06
151,20134,0,9975,0.8115941911363161,0.1,20000,True,5e-06
156,20921,0,10440,0.7230769119526629,0.1,20000,True,5e-06
161,21727,0,10657,0.533999998932,0.1,20000,True,5e-06
166,22087,0,10869,0.7611940184896415,0.1,20000,True,5e-06
171,22520,1,11141,0.7246376706574251,0.1,20000,True,5e-06
176,22881,0,11346,0.7049180212308521,0.1,20000,True,5e-06
181,23312,0,11579,0.7352941104382931,0.1,20000,True,5e-06
186,23645,0,11758,0.6901408353501292,0.1,20000,True,5e-06
191,24034,0,11986,0.6666666560846563,0.1,20000,True,5e-06
196,24849,0,12428,0.7052631504709143,0.1,20000,True,5e-06
201,25235,0,12633,0.714285702947846,0.1,20000,True,5e-06
206,25999,0,12997,0.6923076816568049,0.1,20000,True,5e-06
211,26355,0,13183,0.6049382641365647,0.1,20000,True,5e-06
216,27136,0,13627,0.6455696120813973,0.1,20000,True,5e-06
