Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
1,501,0,0,0.805999998388,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
6,1062,1,397,0.7176470503806229,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
11,1597,0,756,0.8440366895042506,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
16,2082,0,1068,0.7802197716459366,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
21,2543,0,1335,0.8899999911000002,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
26,3009,0,1617,0.7499999925,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
31,3489,0,1908,0.6899999931,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
36,3992,0,2202,0.7070706999285788,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
41,4517,0,2476,0.6571428508843539,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
46,5034,1,2752,0.5454545399449037,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
51,5586,1,3036,0.5865384558986687,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
56,6100,0,3287,0.5841584100578375,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
61,6614,0,3537,0.6517857084661991,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
66,7176,0,3793,0.5423728767595519,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
71,7715,1,4024,0.6859504075541288,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
76,8273,1,4270,0.5877192930901817,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
81,8892,1,4568,0.6346153785133137,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
86,9417,0,4785,0.565656559942863,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
91,9958,0,5019,0.4299065380382567,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
96,10519,1,5269,0.6410256355467895,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
101,11029,0,5463,0.4999999950980393,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
106,11571,0,5704,0.5701754335949524,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
111,12109,1,5894,0.43220338616776793,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
116,12640,1,6071,0.4803921521530181,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
121,13166,0,6251,0.4299999957,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
126,13746,1,6474,0.447999996416,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
131,14312,0,6684,0.4433962222321111,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
136,14878,0,6888,0.46846846424803185,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
141,15423,1,7063,0.5666666619444445,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
146,15996,1,7242,0.4921874961547852,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
151,16522,0,7419,0.45045044639233833,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
156,17070,1,7609,0.46551723736623074,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
161,17634,0,7799,0.47787610196569824,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
166,18207,1,7998,0.43801652530564855,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
171,18760,1,8184,0.4848484811753903,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
176,19294,1,8360,0.41592919985903365,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
181,19867,1,8547,0.37795275292950586,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
186,20422,0,8711,0.4385964873807326,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
191,20961,1,8877,0.4953270981745131,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
196,21516,1,9089,0.3243243214024836,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
201,22089,1,9278,0.4700854660676456,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
206,22632,1,9453,0.37719297914743,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
211,23224,1,9652,0.3982300849714152,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
216,23793,1,9818,0.3965517207193817,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
221,24356,1,9992,0.42499999645833336,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
226,24906,1,10148,0.40909090537190085,0.1,500000,True,1e-07,0.001,0.001,0.001,True,20
