Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.903999998192,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,3001,0,1750,0.863999998272,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,5142,1,3131,0.807999998384,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,6948,1,4199,0.765999998468,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,8730,1,5234,0.781999998436,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,10955,0,6571,0.757999998484,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,12687,1,7791,0.7719298177900893,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,14059,1,8692,0.7480314901729804,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,15101,0,9347,0.7405063244271751,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,16904,0,10519,0.7254901889657824,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,17833,0,11099,0.7499999930555556,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,19933,1,12189,0.6499999987,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,20501,1,12476,0.6486486428049671,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,21552,0,13109,0.6185566946540547,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,22474,1,13622,0.647999994816,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,24587,0,14629,0.643999998712,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,26290,0,15369,0.58999999882,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,27309,1,15920,0.5833333272569445,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,29032,1,16896,0.6018518462791496,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,30870,1,17671,0.581999998836,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,32631,0,18352,0.563999998872,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,34712,0,19183,0.537999998924,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,37183,0,20215,0.535999998928,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,39292,0,21225,0.49541283949162535,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,41054,0,22039,0.5233644810900516,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,42762,1,22840,0.5063291075148214,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,45262,1,23768,0.445999999108,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,46955,1,24278,0.443999999112,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,48680,1,24797,0.41999999916,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,49362,1,25054,0.3846153809171598,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,50647,1,25400,0.365999999268,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,52782,0,26073,0.415999999168,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,53695,1,26241,0.423999999152,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,55359,1,26925,0.4266666609777779,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,56989,1,27543,0.3437499964192709,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,58028,1,27835,0.40466925912580054,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,60136,1,28398,0.363999999272,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,61858,1,28974,0.40206185152513557,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,63779,1,29647,0.40259739736886496,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,65475,1,30045,0.331999999336,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,67193,1,30566,0.3553718978894885,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,68891,1,30963,0.321999999356,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,70582,0,31328,0.295999999408,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,73082,1,31943,0.305999999388,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,75001,0,32417,0.30769230666323644,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
