Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.1,500,False,4e-06
1,501,0,0,0.797999998404,0.1,500,False,4e-06
6,997,0,276,0.7876106124990212,0.1,500,False,4e-06
11,1600,0,676,0.690476182256236,0.1,500,False,4e-06
16,2023,1,912,0.6428571336734695,0.1,500,False,4e-06
21,2455,0,1150,0.5584415511890708,0.1,500,False,4e-06
26,3014,0,1517,0.6867469796777472,0.1,500,False,4e-06
31,3384,0,1729,0.486111104359568,0.1,500,False,4e-06
36,3719,1,1915,0.584615375621302,0.1,500,False,4e-06
41,4194,0,2201,0.608695643352237,0.1,500,False,4e-06
46,4615,1,2436,0.6666666555555558,0.1,500,False,4e-06
51,4924,1,2580,0.4482758543400715,0.1,500,False,4e-06
56,5229,0,2714,0.5166666580555557,0.1,500,False,4e-06
61,5569,0,2887,0.5272727176859506,0.1,500,False,4e-06
66,6032,0,3059,0.7673267288746202,0.1,500,False,4e-06
71,6387,1,3241,0.538461530177515,0.1,500,False,4e-06
76,6703,0,3399,0.6206896444708683,0.1,500,False,4e-06
81,7068,0,3536,0.7259259205486969,0.1,500,False,4e-06
86,7367,1,3683,0.6949152424590637,0.1,500,False,4e-06
91,7669,1,3815,0.5818181712396696,0.1,500,False,4e-06
96,7966,1,3947,0.5178571336096941,0.1,500,False,4e-06
101,8266,1,4073,0.4999999913793105,0.1,500,False,4e-06
106,8559,1,4181,0.5322580559313217,0.1,500,False,4e-06
111,8857,1,4290,0.36206895927467314,0.1,500,False,4e-06
116,9158,1,4401,0.41935483194588985,0.1,500,False,4e-06
121,9450,1,4513,0.44999999250000017,0.1,500,False,4e-06
126,9744,1,4611,0.36206895927467314,0.1,500,False,4e-06
131,10492,1,5064,0.6964285589923472,0.1,500,False,4e-06
136,10783,1,5214,0.48148147256515794,0.1,500,False,4e-06
141,11066,1,5353,0.5357142761479594,0.1,500,False,4e-06
146,11355,1,5472,0.40350876485072346,0.1,500,False,4e-06
151,11652,1,5574,0.6481481361454049,0.1,500,False,4e-06
156,11966,1,5719,0.49122806155740245,0.1,500,False,4e-06
161,12249,1,5840,0.4285714217687076,0.1,500,False,4e-06
166,12990,0,6269,0.6029411676038063,0.1,500,False,4e-06
171,13304,1,6434,0.5166666580555557,0.1,500,False,4e-06
176,13594,1,6553,0.5689655074316292,0.1,500,False,4e-06
181,13881,1,6666,0.7454545319008268,0.1,500,False,4e-06
186,14178,1,6784,0.30645160796045795,0.1,500,False,4e-06
191,14919,0,6894,0.6999999986000001,0.1,500,False,4e-06
196,15208,1,7037,0.6307692210650889,0.1,500,False,4e-06
201,15503,0,7158,0.6779660902039646,0.1,500,False,4e-06
206,15948,1,7401,0.5294117543252598,0.1,500,False,4e-06
211,16241,1,7513,0.4925373060815328,0.1,500,False,4e-06
216,16539,0,7634,0.4821428485331634,0.1,500,False,4e-06
221,17024,0,7750,0.7653846124408284,0.1,500,False,4e-06
226,17319,0,7887,0.48148147256515794,0.1,500,False,4e-06
231,17631,0,8033,0.38095237490551787,0.1,500,False,4e-06
236,17916,1,8172,0.45283018013527965,0.1,500,False,4e-06
241,18215,1,8291,0.3770491741467349,0.1,500,False,4e-06
246,18508,1,8407,0.5084745676529735,0.1,500,False,4e-06
251,18802,1,8521,0.36206895927467314,0.1,500,False,4e-06
256,19105,1,8629,0.3968253905265811,0.1,500,False,4e-06
261,19399,1,8744,0.32203389284688316,0.1,500,False,4e-06
266,19677,0,8836,0.4423076838017753,0.1,500,False,4e-06
271,19961,1,8932,0.4727272641322316,0.1,500,False,4e-06
276,20237,1,9020,0.3818181748760332,0.1,500,False,4e-06
281,20520,1,9114,0.5344827494054699,0.1,500,False,4e-06
286,20817,1,9228,0.28813558833668496,0.1,500,False,4e-06
291,21099,1,9329,0.44999999250000017,0.1,500,False,4e-06
296,21383,1,9420,0.34426228943832315,0.1,500,False,4e-06
301,21661,1,9503,0.3859649055093876,0.1,500,False,4e-06
306,21949,1,9602,0.3559321973570814,0.1,500,False,4e-06
311,22251,1,9713,0.41269840614764436,0.1,500,False,4e-06
316,22536,1,9817,0.5087719208987382,0.1,500,False,4e-06
321,22825,1,9916,0.30357142315051033,0.1,500,False,4e-06
326,23173,0,10067,0.4576271108876761,0.1,500,False,4e-06
331,23447,1,10161,0.7142856997084551,0.1,500,False,4e-06
336,23736,1,10268,0.4516128959417275,0.1,500,False,4e-06
341,24036,0,10384,0.5344827494054699,0.1,500,False,4e-06
346,24320,1,10494,0.45901638591776417,0.1,500,False,4e-06
351,25027,0,10907,0.6349206248425298,0.1,500,False,4e-06
356,25328,1,11031,0.6499999891666669,0.1,500,False,4e-06
361,25628,1,11146,0.5468749914550782,0.1,500,False,4e-06
366,25918,1,11268,0.43859648353339503,0.1,500,False,4e-06
371,26251,1,11395,0.5333333244444446,0.1,500,False,4e-06
376,26639,1,11537,0.5980392098231451,0.1,500,False,4e-06
381,27287,1,11879,0.6406249899902345,0.1,500,False,4e-06
386,27581,1,12022,0.6379310234839479,0.1,500,False,4e-06
