,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0
Accumulated time steps,0.0,501.0,1005.0,1764.0,2184.0,2551.0,3034.0,3340.0,3635.0,3932.0,4254.0,4570.0,4861.0,5167.0,5476.0,5780.0,6096.0,6402.0,6764.0,7312.0,7622.0,8138.0,8427.0,8799.0,9106.0,9400.0,9710.0,10014.0,10309.0,10618.0,10920.0,11220.0,11504.0,11805.0,12118.0,12413.0,12698.0,12998.0,13303.0,13837.0,14188.0,14551.0,14837.0,15146.0,15449.0,15860.0,16158.0,16460.0,16781.0,17073.0,17383.0,17689.0,18079.0,18381.0,18696.0,19006.0,19501.0,19799.0,20094.0,20793.0,21158.0,21469.0,21769.0,22074.0,22353.0,22650.0,22942.0,23230.0,23522.0,23818.0,24119.0,24402.0,24832.0,25138.0,25633.0,25926.0,26223.0,26520.0,26818.0,27125.0,27428.0,27726.0,28020.0,28361.0,28655.0,28957.0,29258.0,29554.0,29845.0,30134.0,30436.0,30705.0,31014.0,31290.0,31571.0,31879.0,32171.0,32464.0,32759.0,33048.0,33335.0,33631.0,33918.0,34209.0,34515.0,34841.0,35133.0,35416.0,35702.0,36001.0,36286.0,36645.0,36949.0,37239.0,37582.0,37852.0,38133.0,38434.0,38743.0,39043.0,39331.0,39617.0,39900.0,40258.0,40553.0,40855.0,41160.0,41465.0,41757.0,42029.0,42674.0,42969.0,43252.0,43602.0,43905.0,44352.0,44661.0,44955.0,45245.0,45551.0,46212.0,46514.0,46798.0,47094.0,47370.0,47708.0,48072.0,48372.0,48705.0,49000.0,49289.0,49585.0,49878.0,50170.0,50467.0,50764.0,51068.0,51421.0,51748.0,52040.0,52335.0,52629.0,52934.0,53224.0,53508.0,53800.0,54125.0,54421.0,54716.0,55016.0,55312.0,55603.0,55972.0,56271.0,56563.0,56863.0,57161.0,57455.0,57754.0,58078.0,58385.0,58679.0,59279.0,59556.0,59862.0,60172.0,60481.0
Episode reward,0.0,424.0230087598319,289.65557899508843,198.8846600482402,508.712574872104,139.5742816883456,165.63440010304654,185.17332114406815,174.73856503894996,177.70432875558942,182.01185960647237,168.595333254331,156.6734235186024,167.04484287306735,135.9758736523731,177.72864213887698,169.6302024516693,176.03708951049524,159.7203292988942,137.4379920437792,215.39817638275272,141.9786874469379,131.00271871882518,161.89054681272512,176.02161406629796,161.8115068593309,126.47083281768964,125.35069836021552,144.85947419765213,192.38786888664566,174.60666557078372,129.2782317093869,190.37544480536826,179.04338669040894,170.15449328336538,138.39635059080962,167.86759935949655,182.21491972440768,139.24472295250303,139.83909588315692,327.71241095456884,161.66991139938247,110.85124603743371,191.08057979817548,165.34232836042318,123.1886610133359,136.93416505327983,170.19220566237965,160.79924676488542,167.62614411983876,186.2058339584574,169.34864210301208,590.3432968340584,187.13307527269478,187.47190336503314,185.85841900129466,1261.365267910004,157.3355240177234,134.05953709499985,2335.4371340166813,173.8227371592151,181.7267941267763,188.81580683388597,168.67182250853222,159.44759365491842,134.06321684634176,147.12293275779274,165.6918247256408,179.42052492145697,126.14499537709908,155.649377583233,178.36462495908228,134.21511141073074,171.81550211702347,133.46783035978777,168.36455201701287,145.26089607693262,179.62107424288604,193.66556832141376,159.46150855076337,125.16375553457142,168.35464749741035,155.827322121811,140.45242425264186,174.82349613962427,125.12034211764167,175.45354696165577,140.46814836299535,125.71456923630552,136.54704276190614,120.17418190226614,162.07142495568334,177.32354815922855,124.30822972459288,175.51843573673946,120.20510886721877,177.67160841126352,175.4323371118728,133.12869242185482,160.88300764383106,158.9378913181225,180.70126576156966,117.97782678691297,160.32689490642278,164.4092309278835,125.57582371779476,123.41300799339636,135.34253607843806,171.53640671528453,132.13163213430008,131.99674849808392,197.44694611026253,152.02769157094184,149.96819831602966,157.91625795547526,137.8174784556114,121.76583118070197,186.37779797735055,181.00064710453648,138.48748549755945,147.2017725375048,143.4874205056633,149.54228979208807,159.46956601445018,195.27506960622824,166.18002023415445,152.66001121936412,195.05719971303907,168.70319315137306,162.38380350441417,126.14779352492596,157.57445174322748,130.78996515750967,171.64250525736475,144.21203993445988,186.28774036629025,193.1041749209453,170.8694489929101,194.54226817324917,188.50963753074984,129.15576006326225,171.0444518141794,201.63019628761003,168.52326317605582,133.75207374993752,187.18842179673643,180.57578880187955,175.66353162511493,134.488568133366,127.5286888711231,193.48209250756145,177.32402311817728,184.39287978131165,191.82262122650874,129.1243538757046,179.5514991251749,185.80878626963525,351.08899576193454,178.77883735884313,132.37437091208824,134.66297837738688,133.72477929727637,189.0294901976877,160.74865221332286,127.81364097823605,185.78683554650286,183.19646293083474,138.398536375015,176.67420787127926,199.07603466358532,192.65284357023188,192.86468906141732,163.48860483519917,130.8436956166576,141.77326527088493,169.6855287399319,165.55183678654438,136.7336452021703,134.59974607426523,120.14465058708257,182.54506653711067,132.65417379560822,176.11358003662733,169.73755173930357,181.30470582012055,171.16542901955424,187.29953382274223
Episode feedback,0.8,0.777999998444,0.7703703646639233,0.6231883967653856,0.614814810260631,0.6779660902039646,0.6949152424590637,0.5937499907226564,0.5573770400429994,0.5737704823972052,0.6031745936004033,0.5396825311161503,0.41379309631391215,0.46666665888888903,0.5614034989227457,0.5079364998740238,0.44999999250000017,0.5161290239334029,0.43859648353339503,0.5762711766733699,0.6764705782871974,0.5862068864447089,0.5357142761479594,0.4237288063774779,0.5245901553345876,0.5084745676529735,0.5272727176859506,0.5818181712396696,0.40677965412237876,0.523076915029586,0.4918032706261759,0.5185185089163239,0.4218749934082032,0.5322580559313217,0.42622950120935243,0.5789473582640815,0.5517241284185496,0.4603174530108341,0.5087719208987382,0.624999988839286,0.6260869510775048,0.43103447532699185,0.3333333263888891,0.5624999912109376,0.48275861236623085,0.6481481361454049,0.5789473582640815,0.5081967129803818,0.4482758543400715,0.37288134961218056,0.5303030222681361,0.4516128959417275,0.5337423280138508,0.5156249919433595,0.5645161199271593,0.453124992919922,0.52713178090259,0.40350876485072346,0.5178571336096941,0.61442785916809,0.316666661388889,0.41538460899408297,0.35384614840236694,0.4915254153978743,0.3571428507653063,0.34545453917355384,0.3333333277777779,0.47457626314277523,0.40983605885514657,0.33962263510145974,0.43859648353339503,0.41935483194588985,0.56363635338843,0.403225799947971,0.3962264076183697,0.5254237199080726,0.6034482654577885,0.29508196237570555,0.28787878351698815,0.34482758026159344,0.30769230177514806,0.4915254153978743,0.4107142783801022,0.2982456088027086,0.4918032706261759,0.33962263510145974,0.6129032159209159,0.43859648353339503,0.5185185089163239,0.4909090819834713,0.4545454462809919,0.5087719208987382,0.2622950776672938,0.5192307592455624,0.39344261650094076,0.4423076838017753,0.3278688470841173,0.4516128959417275,0.44444443621399193,0.3965517173008325,0.3749999933035716,0.3114754047299114,0.31999999360000014,0.3559321973570814,0.29310344322235443,0.43396225596297633,0.3269230706360948,0.33928570822704096,0.3333333277777779,0.42857142091836753,0.46296295438957497,0.32812499487304697,0.3749999933035716,0.360655731792529,0.2758620642092748,0.2280701714373654,0.3653846083579883,0.3174603124212649,0.2786885200214997,0.35087718682671604,0.3650793592844546,0.33333332716049396,0.41666665972222233,0.41379309631391215,0.2835820853196704,0.28070174946137283,0.3928571358418369,0.3437499946289064,0.3333333277777779,0.3389830451019823,0.41818181057851256,0.40677965412237876,0.4545454462809919,0.19672130825047038,0.41379309631391215,0.38095237490551787,0.3787878730486686,0.39999999333333347,0.276923072662722,0.3174603124212649,0.3018867867568531,0.3666666605555557,0.33846153325443795,0.28813558833668496,0.42592591803840896,0.2812499956054688,0.3650793592844546,0.3114754047299114,0.43636362842975224,0.38888888168724295,0.2857142811791384,0.3114754047299114,0.33870967195629564,0.1406249978027344,0.26415093841224646,0.29508196237570555,0.41791044152372475,0.38461538132807366,0.25806451196670144,0.3207547109291564,0.2280701714373654,0.30357142315051033,0.23076922721893497,0.35087718682671604,0.3962264076183697,0.3749999941406251,0.3650793592844546,0.3571428507653063,0.29032257596253913,0.28787878351698815,0.360655731792529,0.25757575367309465,0.24137930618311543,0.41379309631391215,0.3275862012485138,0.2711864360815858,0.3965517173008325,0.3818181748760332,0.23214285299744905,0.21568627028066137,0.30158729680020163,0.2363636320661158,0.3650793592844546,0.20689654815695607,0.29032257596253913,0.3559321973570814,0.32812499487304697
total seconds,0.0,20.225717067718506,38.128886461257935,64.85405325889587,80.08804559707642,93.39140295982361,111.21349453926086,122.13940930366516,133.2020616531372,141.72573971748352,153.55389142036438,163.65672254562378,172.39534711837769,182.07203269004822,193.30154991149902,203.90401482582092,216.40887808799744,226.53544569015503,237.22896885871887,255.86192393302917,267.6833007335663,284.1578345298767,293.0675423145294,305.4815082550049,317.3676407337189,325.499315738678,335.82527446746826,345.26913595199585,354.7729847431183,363.38177251815796,373.2000641822815,382.68896412849426,392.35987401008606,400.6352152824402,410.80828642845154,420.22553849220276,430.9766323566437,439.2600598335266,448.37416672706604,465.1629946231842,477.8705894947052,488.8731150627136,497.326504945755,507.0495581626892,515.8790833950043,530.7653427124023,539.323814868927,548.695143699646,559.6175317764282,568.2394614219666,578.1130819320679,587.5234613418579,598.4106216430664,608.3816959857941,618.5943698883057,627.9572868347168,642.887529373169,651.0426952838898,659.9842157363892,681.8976361751556,692.3150565624237,702.2450759410858,710.5826075077057,719.0222244262695,728.7542724609375,737.5300056934357,746.7319872379303,754.6868908405304,762.4142627716064,772.3658196926117,782.1420660018921,790.6960780620575,804.240963935852,813.1584432125092,828.3657417297363,837.237879037857,846.5984623432159,854.3202571868896,862.7614946365356,870.9275462627411,878.9100875854492,887.7181582450867,895.1673672199249,904.6384370326996,912.5506415367126,919.9942617416382,928.0750575065613,937.6848969459534,947.2390959262848,956.4042730331421,965.1899802684784,974.5496027469635,981.8168296813965,988.7199971675873,996.4942669868469,1005.9629521369934,1014.2377128601074,1022.8988425731659,1030.4393858909607,1037.2565352916718,1044.7040522098541,1051.9354643821716,1060.3261058330536,1066.9885294437408,1076.3796164989471,1085.2839906215668,1092.4743783473969,1100.8442947864532,1108.3931910991669,1115.660096168518,1123.7463161945343,1132.8779079914093,1139.8224399089813,1147.7737092971802,1156.2932097911835,1163.472796678543,1171.286568403244,1178.9491353034973,1185.7959098815918,1193.1548254489899,1201.876795053482,1209.4847280979156,1217.4060192108154,1225.744087934494,1232.9553945064545,1240.73774600029,1248.2414817810059,1255.4277074337006,1262.4986073970795,1269.7870404720306,1289.7364733219147,1298.2330882549286,1305.0849497318268,1313.4928154945374,1321.8394293785095,1334.092449426651,1342.0797610282898,1350.6426618099213,1356.9549860954285,1365.1031806468964,1382.738074541092,1390.5736708641052,1398.6643714904785,1406.5451350212097,1413.2609803676605,1422.087643623352,1432.115275144577,1438.868382692337,1446.910276889801,1454.8119156360626,1461.9105899333954,1468.8142976760864,1476.4092948436737,1482.4417431354523,1489.593043088913,1496.5203671455383,1505.0356075763702,1512.9349958896637,1521.2838714122772,1528.1132061481476,1534.7877078056335,1542.2237746715546,1549.604121208191,1556.2661328315735,1563.31827378273,1570.132702589035,1578.4720242023468,1586.5871405601501,1592.431967496872,1599.180555820465,1607.1838009357452,1613.911821603775,1622.5692138671875,1631.5189247131348,1638.4123327732086,1644.3560707569122,1652.7175960540771,1659.1979315280914,1666.4131770133972,1675.2416360378265,1682.3625991344452,1691.029412984848,1704.9043397903442,1711.7658157348633,1719.9213664531708,1727.0586202144623,1734.6555621623993
total minutes,0.0,0.3370952844619751,0.6354814410209656,1.0809008876482646,1.3348007599512737,1.5565233826637268,1.8535582423210144,2.035656821727753,2.22003436088562,2.3620956619580586,2.55923152367274,2.727612042427063,2.8732557853062946,3.0345338781674704,3.2216924985249835,3.3984002470970154,3.6068146347999575,3.775590761502584,3.9538161476453144,4.26436539888382,4.461388345559438,4.735963908831279,4.88445903857549,5.091358470916748,5.289460678895314,5.424988595644633,5.5970879077911375,5.75448559919993,5.912883079051971,6.056362875302633,6.220001069704692,6.378149402141571,6.539331233501434,6.67725358804067,6.846804773807525,7.003758974870046,7.1829438726107275,7.321000997225443,7.472902778784434,7.75271657705307,7.964509824911754,8.147885251045228,8.28877508242925,8.450825969378153,8.597984723250072,8.846089045206705,8.98873024781545,9.144919061660767,9.32695886294047,9.470657690366108,9.63521803220113,9.792057689030965,9.973510360717773,10.139694933096568,10.309906164805094,10.465954780578613,10.714792156219483,10.85071158806483,10.99973692893982,11.364960602919261,11.538584276040394,11.704084599018097,11.84304345846176,11.983703740437825,12.145904541015625,12.292166761557262,12.445533120632172,12.578114847342173,12.706904379526774,12.872763661543528,13.035701100031535,13.178267967700958,13.404016065597535,13.552640720208485,13.806095695495605,13.953964650630951,14.109974372386933,14.238670953114827,14.37935824394226,14.515459104379017,14.648501459757487,14.79530263741811,14.919456120332082,15.077307283878326,15.20917735894521,15.33323769569397,15.467917625109354,15.62808161576589,15.78731826543808,15.940071217219035,16.086499671141308,16.24249337911606,16.363613828023276,16.478666619459787,16.608237783114117,16.766049202283224,16.90396188100179,17.048314042886098,17.173989764849345,17.287608921527863,17.41173420349757,17.53225773970286,17.672101763884225,17.78314215739568,17.93966027498245,18.088066510359447,18.207906305789948,18.347404913107553,18.473219851652782,18.59433493614197,18.729105269908906,18.88129846652349,18.99704066514969,19.12956182161967,19.271553496519726,19.39121327797572,19.521442806720735,19.64915225505829,19.7632651646932,19.885913757483163,20.031279917558034,20.158078801631927,20.290100320180258,20.429068132241568,20.549256575107574,20.678962433338164,20.804024696350098,20.923795123895008,21.04164345661799,21.16311734120051,21.49560788869858,21.637218137582142,21.75141582886378,21.891546924908955,22.030657156308493,22.23487415711085,22.367996017138164,22.510711030165353,22.615916434923808,22.75171967744827,23.045634575684865,23.17622784773509,23.311072858174644,23.442418917020163,23.55434967279434,23.701460727055867,23.868587919076283,23.98113971153895,24.115171281496682,24.246865260601044,24.365176498889923,24.480238294601442,24.606821580727896,24.707362385590873,24.82655071814855,24.942006119092305,25.083926792939504,25.21558326482773,25.35473119020462,25.46855343580246,25.579795130093892,25.703729577859242,25.82673535346985,25.937768880526225,26.055304563045503,26.168878376483917,26.307867070039112,26.443119009335835,26.54053279161453,26.653009263674416,26.78639668226242,26.898530360062917,27.04282023111979,27.191982078552247,27.30687221288681,27.405934512615204,27.545293267567953,27.653298858801524,27.773552950223287,27.920693933963776,28.039376652240755,28.183823549747466,28.41507232983907,28.529430262247722,28.665356107552846,28.784310336907705,28.91092603603999
cummulative feedback,0.0,389.0,493.0,536.0,619.0,659.0,700.0,738.0,772.0,807.0,845.0,879.0,903.0,931.0,963.0,995.0,1022.0,1054.0,1079.0,1113.0,1159.0,1193.0,1223.0,1248.0,1280.0,1310.0,1339.0,1371.0,1395.0,1429.0,1459.0,1487.0,1514.0,1547.0,1573.0,1606.0,1638.0,1667.0,1696.0,1731.0,1803.0,1828.0,1844.0,1880.0,1908.0,1943.0,1976.0,2007.0,2033.0,2055.0,2090.0,2118.0,2205.0,2238.0,2273.0,2302.0,2438.0,2461.0,2490.0,2737.0,2756.0,2783.0,2806.0,2835.0,2855.0,2874.0,2894.0,2922.0,2947.0,2965.0,2990.0,3016.0,3047.0,3072.0,3093.0,3124.0,3159.0,3177.0,3196.0,3216.0,3232.0,3261.0,3284.0,3301.0,3331.0,3349.0,3387.0,3412.0,3440.0,3467.0,3492.0,3521.0,3537.0,3564.0,3588.0,3611.0,3631.0,3659.0,3683.0,3706.0,3727.0,3746.0,3762.0,3783.0,3800.0,3823.0,3840.0,3859.0,3879.0,3903.0,3928.0,3949.0,3970.0,3992.0,4008.0,4021.0,4040.0,4060.0,4077.0,4097.0,4120.0,4138.0,4163.0,4187.0,4206.0,4222.0,4244.0,4266.0,4286.0,4306.0,4329.0,4353.0,4378.0,4390.0,4414.0,4438.0,4463.0,4487.0,4505.0,4525.0,4541.0,4563.0,4585.0,4602.0,4625.0,4643.0,4666.0,4685.0,4709.0,4730.0,4748.0,4767.0,4788.0,4797.0,4811.0,4829.0,4857.0,4902.0,4918.0,4935.0,4948.0,4965.0,4980.0,5000.0,5021.0,5045.0,5068.0,5088.0,5106.0,5125.0,5147.0,5164.0,5178.0,5202.0,5221.0,5237.0,5260.0,5281.0,5294.0,5305.0,5324.0,5337.0,5360.0,5372.0,5390.0,5411.0,5432.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
human model,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
