Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,175,0,0,0.6839080420465055,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,892,1,508,0.8706896476664686,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1446,0,849,0.6944444380144034,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1975,1,1178,0.7850467216350774,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,2500,1,1482,0.6788990763403755,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,3002,1,1806,0.7299999927,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,3504,0,2111,0.7647058748558248,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,4015,1,2426,0.8019801900794041,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,4525,1,2713,0.7307692237426037,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,5025,1,3019,0.6060605999387818,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,5523,1,3311,0.7378640705061741,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,6022,0,3597,0.7373737299255179,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,6533,1,3892,0.7572815460458102,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,7031,0,4184,0.7575757499234773,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,7532,0,4467,0.6435643500637194,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,8022,1,4742,0.7383177501091799,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,8527,0,5038,0.6237623700617587,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,9022,0,5304,0.7499999925,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,9504,0,5580,0.7099999929,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,10010,1,5861,0.6899999931,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,10519,0,6159,0.642105256398892,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,11007,0,6449,0.7623762300754829,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,11506,1,6731,0.7731958683175684,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,11985,1,7001,0.7010309206079287,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,12465,0,7283,0.7525773118290999,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,12936,0,7557,0.7752808901653833,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,13422,0,7828,0.6947368347922439,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,13906,0,8110,0.7912087825141892,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,14400,0,8394,0.6489361633091898,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,14872,1,8644,0.7752808901653833,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
