Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,134,0,0,0.7218045058510939,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,614,1,330,0.7653061146397335,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1108,1,626,0.7934782522448016,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1586,1,909,0.7777777705761317,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,2093,0,1231,0.7850467216350774,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,2581,0,1542,0.6739130361531191,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,3078,0,1868,0.7156862674932719,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,3567,0,2194,0.7526881639495897,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,4087,0,2527,0.8299999917,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,4593,1,2844,0.7346938700541442,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,5091,1,3139,0.7368420987996307,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,5600,1,3452,0.7857142776967931,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,6096,1,3772,0.8383838299153149,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,6610,0,4084,0.7899999921,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,7111,1,4402,0.7920792000784238,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,7645,0,4713,0.7719298177900893,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,8185,1,5046,0.7232142792570154,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,8724,0,5363,0.6730769166050297,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,9219,0,5632,0.7099999929,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,9790,0,5955,0.7416666604861112,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,10311,1,6280,0.7835051465618026,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,10820,1,6557,0.6938775439400251,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,11311,1,6812,0.590909084194215,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,11809,1,7069,0.6960784245482508,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,12289,1,7307,0.7099999929,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,12805,1,7560,0.6380952320181407,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,13317,1,7785,0.7739130367485824,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,13822,0,8042,0.5624999941406251,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,14295,0,8258,0.6262626199367413,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,14770,0,8486,0.7395833256293404,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,15227,0,8677,0.6263736194903998,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,15697,0,8902,0.5494505434126314,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,16163,0,9133,0.7261904675453515,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,16669,0,9369,0.5096153797152367,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
