Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,1,0,0.907999998184,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1050,1,401,0.87368420132964,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,1473,1,703,0.8902438915823916,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,1985,1,1062,0.8829787140108648,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,2462,0,1378,0.8807339368740006,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,3095,1,1837,0.7884615308801776,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,3692,1,2247,0.8799999929600001,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,4326,1,2694,0.8260869493383743,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,4898,1,3081,0.8691588703816928,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,5458,1,3461,0.8640776615138092,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,6003,1,3824,0.8611111031378602,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,6644,1,4209,0.8285714226530613,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,7275,1,4619,0.8205128134998905,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,7788,1,4957,0.8130841045506159,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,8335,1,5336,0.8068181726497935,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,8851,1,5644,0.7540983544746037,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,9377,1,5975,0.8265306038109123,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,9851,0,6262,0.8282828199163351,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,10281,1,6529,0.7999999900000001,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,10712,0,6796,0.7850467216350774,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,11156,1,7068,0.7564102467126892,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,11614,1,7339,0.8297872252150296,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
