Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,230,0,0,0.8733624416010374,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,735,0,354,0.8888888799102134,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1253,0,719,0.8775510114535612,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1751,1,1059,0.8932038748232634,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,2262,1,1420,0.8039215607458671,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,2748,1,1766,0.8749999915865385,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,3193,1,2077,0.8636363538223142,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,3631,1,2385,0.8780487697798931,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,4078,1,2677,0.8295454451188018,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,4548,1,2987,0.7634408520060124,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,5007,1,3286,0.8842105170083103,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,5466,1,3593,0.8505747028669575,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,5920,1,3897,0.7586206809353945,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,6366,1,4184,0.8461538368554523,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,6798,1,4456,0.7654320893156532,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,7244,1,4759,0.8227847997115848,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,7679,1,5030,0.8478260777410209,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,8108,1,5291,0.8117646963321801,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,8553,1,5579,0.7659574386600273,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,8979,1,5849,0.7901234470355131,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,9406,1,6119,0.7857142763605444,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,9833,1,6372,0.7111111032098767,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,10280,1,6642,0.7173912965500946,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,10718,1,6903,0.8444444350617285,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,11171,1,7169,0.7666666581481483,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,11622,1,7442,0.7499999914772728,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,12057,1,7697,0.7555555471604939,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,12497,1,7960,0.7738095145975058,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,12936,1,8225,0.744186037858302,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,13384,1,8495,0.7499999914772728,1.0,15000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
