Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.01,450001,True,4e-06
1,89,0,0,0.7727272639462811,0.01,450001,True,4e-06
6,1011,1,645,0.7011494172281676,0.01,450001,True,4e-06
11,1420,0,906,0.7874999901562502,0.01,450001,True,4e-06
16,1826,1,1158,0.8690476087018142,0.01,450001,True,4e-06
21,2239,1,1412,0.8313252911888519,0.01,450001,True,4e-06
26,2652,1,1681,0.8749999890625002,0.01,450001,True,4e-06
31,3027,1,1916,0.7499999901315791,0.01,450001,True,4e-06
36,3451,1,2176,0.7699999923,0.01,450001,True,4e-06
41,3839,1,2427,0.8055555443672842,0.01,450001,True,4e-06
46,4227,1,2668,0.8399999888000002,0.01,450001,True,4e-06
51,4607,1,2901,0.7183098490378895,0.01,450001,True,4e-06
56,5006,1,3150,0.6753246665542252,0.01,450001,True,4e-06
61,5417,1,3421,0.8249999896875001,0.01,450001,True,4e-06
66,5827,1,3665,0.7195121863474124,0.01,450001,True,4e-06
71,6673,1,4210,0.7721518889601027,0.01,450001,True,4e-06
76,7068,0,4452,0.7564102467126892,0.01,450001,True,4e-06
81,7462,1,4680,0.7882352848442908,0.01,450001,True,4e-06
86,7870,1,4921,0.6923076834319528,0.01,450001,True,4e-06
91,8305,1,5204,0.7283950527358636,0.01,450001,True,4e-06
96,9138,1,5769,0.7820512720249837,0.01,450001,True,4e-06
101,9586,1,6059,0.7894736738227148,0.01,450001,True,4e-06
106,9977,1,6291,0.6374999920312501,0.01,450001,True,4e-06
111,10383,1,6537,0.7349397501814489,0.01,450001,True,4e-06
116,10766,1,6755,0.7307692214003946,0.01,450001,True,4e-06
