Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,501,1,0,0.885999998228,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,943,1,313,0.8999999887500002,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1420,0,605,0.9060402623755687,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,1772,1,855,0.8571428448979594,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,2152,0,1105,0.9069767336398055,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,2530,0,1373,0.8799999882666668,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,2886,1,1618,0.815384602840237,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,3252,0,1874,0.7272727162534437,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,3617,1,2125,0.8676470460640141,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,3956,1,2361,0.7999999885714287,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,4301,1,2600,0.784615372544379,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,4667,0,2839,0.9240506212145492,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,5001,1,3062,0.8611110991512347,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,5364,1,3304,0.8108107998539081,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,5760,1,3554,0.7764705791003461,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,6120,1,3780,0.8227847997115848,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,6442,1,3992,0.8437499868164064,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,6776,1,4216,0.7746478764134103,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,7122,0,4437,0.8249999896875001,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,7476,1,4668,0.8208955101358879,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,7803,1,4879,0.7580645039021855,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,8144,0,5097,0.7741935359001043,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,8486,0,5317,0.7499999882812503,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,8847,1,5544,0.771084328059225,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,9230,1,5803,0.7627118514794602,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,9605,1,6043,0.7671232771626949,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,9965,1,6277,0.8333333194444447,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,10299,1,6497,0.7903225678980231,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,10659,1,6716,0.6533333246222224,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,11009,1,6940,0.8135593082447575,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,11397,1,7164,0.6883116793725756,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,11719,1,7360,0.7727272610192839,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,12062,1,7573,0.8333333207070709,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,12409,1,7781,0.6229508094598228,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,12763,1,7997,0.8059701372243263,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,13105,1,8204,0.828571416734694,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,13448,1,8399,0.6388888800154322,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,13796,1,8593,0.8072289059370011,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,14138,1,8791,0.6984126873267827,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,14505,0,9023,0.7027026932067204,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,14861,1,9226,0.7656249880371095,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,15221,1,9437,0.6617646961505192,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,15554,1,9631,0.6825396717057195,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,15894,1,9817,0.7096774079084289,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,16222,1,10012,0.7499999882812503,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
226,16614,1,10218,0.7380952293083901,0.1,3000,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
