Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,65,0,0,0.8593749865722659,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1882,0,1169,0.85999999828,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2885,0,1974,0.7968749875488284,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,3496,0,2446,0.8730158591584785,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,4505,1,3225,0.7971014377231675,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,4900,0,3518,0.7540983482934698,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,5548,1,3991,0.8166666530555559,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,6341,0,4232,0.773999998452,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,7028,0,4604,0.7647058788927336,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,7460,0,4787,0.7562189017103538,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,7940,1,4977,0.796680494619583,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,9025,0,5534,0.789999998025,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,10011,1,6259,0.7682926735574065,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,10436,1,6475,0.6986301322011635,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,11136,1,6764,0.7508196696694437,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,12102,0,7239,0.71988795316558,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,12866,0,7741,0.6376811501785341,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,13526,0,7930,0.687657428998344,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,14242,0,8386,0.7857142716836738,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,14598,1,8556,0.6538461475591717,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,14935,1,8754,0.7580645039021855,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,15262,1,8933,0.714285702947846,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,15604,1,9119,0.6666666570048311,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,16260,1,9527,0.7966101559896585,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,16955,0,9973,0.6093749904785158,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,17592,0,10143,0.6623036631876867,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,17907,0,10327,0.6428571313775513,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,18428,1,10641,0.7049180212308521,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,18852,1,10865,0.6666666570048311,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,19204,0,11061,0.650793640463593,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,19521,0,11238,0.7627118514794602,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,20234,0,11415,0.6582568792241815,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,20882,0,11805,0.6607142739158166,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,21164,0,11956,0.6842105143120962,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,21680,1,12112,0.7063196999765067,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,22283,1,12460,0.6140350769467531,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,22619,0,12628,0.6774193439125913,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,22904,1,12774,0.5925925816186559,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
