Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.9,0.1,500,False,1e-07
1,501,0,0,0.895999998208,0.1,500,False,1e-07
6,2976,0,1781,0.882105261300831,0.1,500,False,1e-07
11,5476,0,3531,0.8999999982,0.1,500,False,1e-07
16,7976,0,5323,0.861999998276,0.1,500,False,1e-07
21,10476,0,7112,0.877999998244,0.1,500,False,1e-07
26,12455,0,8729,0.9181286496015869,0.1,500,False,1e-07
31,13630,0,9568,0.8173913007939508,0.1,500,False,1e-07
36,14319,1,10010,0.8322981314764092,0.1,500,False,1e-07
41,14916,1,10368,0.7985074567275563,0.1,500,False,1e-07
46,15478,0,10688,0.8017241310196196,0.1,500,False,1e-07
51,16037,1,11011,0.5809523754195012,0.1,500,False,1e-07
56,16597,1,11318,0.7610619401675934,0.1,500,False,1e-07
61,17136,1,11613,0.7289719558040004,0.1,500,False,1e-07
66,17666,1,11905,0.6542056013625644,0.1,500,False,1e-07
71,18185,0,12173,0.7570093387195389,0.1,500,False,1e-07
76,18718,0,12452,0.7090909026446282,0.1,500,False,1e-07
81,19259,0,12748,0.7297297231555882,0.1,500,False,1e-07
86,19790,1,13025,0.6380952320181407,0.1,500,False,1e-07
91,20328,0,13310,0.7383177501091799,0.1,500,False,1e-07
96,20853,0,13558,0.6074766298366671,0.1,500,False,1e-07
101,21385,1,13818,0.6055045816008754,0.1,500,False,1e-07
106,21914,1,14071,0.5523809471201815,0.1,500,False,1e-07
111,22433,0,14312,0.6730769166050297,0.1,500,False,1e-07
116,23021,0,14598,0.5794392469211286,0.1,500,False,1e-07
121,23537,0,14823,0.5384615332840237,0.1,500,False,1e-07
126,24074,0,15088,0.5754716926842294,0.1,500,False,1e-07
131,24598,0,15327,0.5728155284192668,0.1,500,False,1e-07
136,25136,1,15578,0.5871559579160004,0.1,500,False,1e-07
141,25663,0,15814,0.5233644810900516,0.1,500,False,1e-07
146,26194,0,16055,0.5428571376870749,0.1,500,False,1e-07
151,26730,1,16306,0.566037730509078,0.1,500,False,1e-07
156,27258,0,16542,0.6037735792096832,0.1,500,False,1e-07
161,27782,0,16775,0.485436888490904,0.1,500,False,1e-07
166,28313,1,17013,0.596330269758438,0.1,500,False,1e-07
171,28857,1,17274,0.5238095188208617,0.1,500,False,1e-07
176,29450,0,17585,0.5675675624543463,0.1,500,False,1e-07
181,29985,1,17834,0.6181818125619836,0.1,500,False,1e-07
186,30523,1,18070,0.5283018818084728,0.1,500,False,1e-07
191,31057,0,18295,0.50909090446281,0.1,500,False,1e-07
196,31582,1,18517,0.5865384558986687,0.1,500,False,1e-07
201,32114,0,18740,0.5333333282539683,0.1,500,False,1e-07
206,32632,1,18955,0.5098039165705498,0.1,500,False,1e-07
211,33254,1,19269,0.7435897372342758,0.1,500,False,1e-07
216,33800,0,19524,0.5523809471201815,0.1,500,False,1e-07
221,34327,0,19769,0.5094339574581702,0.1,500,False,1e-07
226,34853,1,19984,0.5188679196333216,0.1,500,False,1e-07
231,35374,0,20208,0.5769230713757397,0.1,500,False,1e-07
236,35903,1,20435,0.6037735792096832,0.1,500,False,1e-07
241,36442,0,20701,0.49514562626072206,0.1,500,False,1e-07
246,36987,0,20955,0.5045871513340628,0.1,500,False,1e-07
251,37513,0,21181,0.5333333282539683,0.1,500,False,1e-07
256,38028,0,21377,0.45098038773548643,0.1,500,False,1e-07
261,38544,0,21590,0.4230769190088758,0.1,500,False,1e-07
266,39064,0,21788,0.47572815072108593,0.1,500,False,1e-07
271,39595,1,22012,0.5145631018003582,0.1,500,False,1e-07
276,40120,0,22216,0.46666666222222225,0.1,500,False,1e-07
281,40639,1,22444,0.5673076868528107,0.1,500,False,1e-07
286,41152,1,22663,0.4752475200470543,0.1,500,False,1e-07
291,41684,0,22881,0.5288461487610947,0.1,500,False,1e-07
296,42205,0,23079,0.5714285659863946,0.1,500,False,1e-07
301,42723,0,23303,0.43269230353180477,0.1,500,False,1e-07
306,43237,1,23506,0.4803921521530181,0.1,500,False,1e-07
311,43753,1,23734,0.5288461487610947,0.1,500,False,1e-07
316,44276,1,23940,0.529411759515571,0.1,500,False,1e-07
321,44795,1,24151,0.4803921521530181,0.1,500,False,1e-07
326,45314,1,24367,0.5825242661890848,0.1,500,False,1e-07
331,45842,0,24599,0.42574257004215277,0.1,500,False,1e-07
336,46411,1,24874,0.39047618675736967,0.1,500,False,1e-07
341,47546,0,25565,0.8269896165156069,0.1,500,False,1e-07
346,48094,1,25855,0.633928565768495,0.1,500,False,1e-07
351,48619,1,26105,0.4313725447904653,0.1,500,False,1e-07
356,49159,1,26319,0.46601941295126786,0.1,500,False,1e-07
361,49696,1,26568,0.4444444399551067,0.1,500,False,1e-07
366,50213,1,26776,0.611111105452675,0.1,500,False,1e-07
371,50731,0,26982,0.49999999519230776,0.1,500,False,1e-07
376,51259,0,27184,0.4999999952830189,0.1,500,False,1e-07
381,51782,0,27378,0.42857142448979596,0.1,500,False,1e-07
386,52308,1,27590,0.47115384162352075,0.1,500,False,1e-07
391,52839,1,27784,0.44859812664861565,0.1,500,False,1e-07
396,53353,1,27964,0.3564356400352907,0.1,500,False,1e-07
401,53883,0,28138,0.5229357750189378,0.1,500,False,1e-07
406,54406,0,28318,0.43269230353180477,0.1,500,False,1e-07
411,54948,1,28541,0.4622641465824137,0.1,500,False,1e-07
416,55470,1,28722,0.46153845710059177,0.1,500,False,1e-07
421,55993,1,28922,0.48571428108843545,0.1,500,False,1e-07
426,56515,1,29118,0.45631067518144974,0.1,500,False,1e-07
431,57223,0,29540,0.5619047565532881,0.1,500,False,1e-07
436,57746,0,29763,0.4699999953000001,0.1,500,False,1e-07
441,58293,1,29977,0.5086206852705113,0.1,500,False,1e-07
446,58843,1,30175,0.4403669684370003,0.1,500,False,1e-07
451,59378,0,30353,0.4018691551227182,0.1,500,False,1e-07
456,59897,1,30536,0.5048543640305402,0.1,500,False,1e-07
461,60415,1,30721,0.4117647018454441,0.1,500,False,1e-07
466,60933,0,30881,0.3980582485625413,0.1,500,False,1e-07
471,61453,1,31049,0.4095238056235828,0.1,500,False,1e-07
476,61986,0,31226,0.3619047584580499,0.1,500,False,1e-07
481,62520,0,31409,0.46666666222222225,0.1,500,False,1e-07
486,63074,0,31612,0.3599999964,0.1,500,False,1e-07
491,63628,1,31807,0.569230764852071,0.1,500,False,1e-07
496,64346,1,32222,0.6698113144357424,0.1,500,False,1e-07
501,64904,0,32471,0.6168224241418465,0.1,500,False,1e-07
506,65592,0,32704,0.6926229479810535,0.1,500,False,1e-07
511,66143,1,32951,0.4158415800411725,0.1,500,False,1e-07
516,66714,1,33198,0.4587155921218753,0.1,500,False,1e-07
521,67684,0,33837,0.6595744634072733,0.1,500,False,1e-07
526,68231,0,34105,0.5140186867848721,0.1,500,False,1e-07
531,68817,0,34399,0.5333333282539683,0.1,500,False,1e-07
536,69416,0,34682,0.5892857090242347,0.1,500,False,1e-07
541,69980,0,34934,0.47826086540642726,0.1,500,False,1e-07
546,70528,1,35163,0.4074074036351166,0.1,500,False,1e-07
551,71373,0,35571,0.6725663687054586,0.1,500,False,1e-07
556,71958,1,35822,0.5655737658559528,0.1,500,False,1e-07
561,72667,1,36041,0.7943262383179921,0.1,500,False,1e-07
566,73252,1,36288,0.6515151465794308,0.1,500,False,1e-07
571,73780,0,36507,0.5833333279320988,0.1,500,False,1e-07
576,74303,1,36708,0.5327102753952311,0.1,500,False,1e-07
581,74824,1,36908,0.4299999957,0.1,500,False,1e-07
586,75452,1,37232,0.4811320709327163,0.1,500,False,1e-07
591,75969,1,37435,0.4190476150566894,0.1,500,False,1e-07
596,76497,1,37635,0.5283018818084728,0.1,500,False,1e-07
601,77630,0,38481,0.5545454495041323,0.1,500,False,1e-07
606,78235,1,38814,0.5925925871056242,0.1,500,False,1e-07
611,78790,1,39074,0.42857142448979596,0.1,500,False,1e-07
616,79316,1,39262,0.45098038773548643,0.1,500,False,1e-07
621,79845,0,39460,0.4803921521530181,0.1,500,False,1e-07
626,80364,0,39661,0.399999996,0.1,500,False,1e-07
631,80892,0,39846,0.6638655406397854,0.1,500,False,1e-07
636,81815,1,40446,0.7322834588009176,0.1,500,False,1e-07
641,83031,0,41130,0.8617647033477509,0.1,500,False,1e-07
646,83684,0,41417,0.6761363597946798,0.1,500,False,1e-07
651,84247,1,41698,0.5555555504115227,0.1,500,False,1e-07
656,85180,0,42285,0.7822580582075963,0.1,500,False,1e-07
661,85779,0,42603,0.5412843987038128,0.1,500,False,1e-07
666,86324,0,42838,0.5377358439836242,0.1,500,False,1e-07
