Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.1,500,False,4e-06
1,108,1,0,0.8504672817713338,0.1,500,False,4e-06
6,604,1,339,0.8433734838147773,0.1,500,False,4e-06
11,999,1,590,0.727272717827627,0.1,500,False,4e-06
16,1408,1,847,0.7469879428073742,0.1,500,False,4e-06
21,1807,1,1097,0.8117646963321801,0.1,500,False,4e-06
26,2196,1,1340,0.8243243131848066,0.1,500,False,4e-06
31,2589,1,1593,0.8266666556444446,0.1,500,False,4e-06
36,2985,1,1848,0.8333333226495728,0.1,500,False,4e-06
41,3367,1,2090,0.7945205370613625,0.1,500,False,4e-06
46,3759,1,2342,0.8026315683864268,0.1,500,False,4e-06
51,4164,1,2611,0.8552631466412745,0.1,500,False,4e-06
56,4561,1,2867,0.8072289059370011,0.1,500,False,4e-06
61,4945,1,3099,0.7468354335843617,0.1,500,False,4e-06
66,5344,1,3348,0.7349397501814489,0.1,500,False,4e-06
71,5725,1,3577,0.8181818075560805,0.1,500,False,4e-06
