Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.1,15000,False,4e-06
1,501,0,0,0.813999998372,0.1,15000,False,4e-06
6,957,1,282,0.710843364929598,0.1,15000,False,4e-06
11,1495,1,612,0.8020833249782987,0.1,15000,False,4e-06
16,1959,0,911,0.7525773118290999,0.1,15000,False,4e-06
21,2413,1,1194,0.7272727190082646,0.1,15000,False,4e-06
26,2872,0,1474,0.8351648259871998,0.1,15000,False,4e-06
31,3353,1,1768,0.7962962889231825,0.1,15000,False,4e-06
36,3863,0,2100,0.7999999911111112,0.1,15000,False,4e-06
41,4318,1,2372,0.8888888790123458,0.1,15000,False,4e-06
46,4755,0,2635,0.8705882250519033,0.1,15000,False,4e-06
51,5200,0,2908,0.7558139446998379,0.1,15000,False,4e-06
56,5659,1,3186,0.7882352848442908,0.1,15000,False,4e-06
61,6114,0,3468,0.7471264281939491,0.1,15000,False,4e-06
66,6552,1,3732,0.7666666581481483,0.1,15000,False,4e-06
71,7001,1,4014,0.7977528000252495,0.1,15000,False,4e-06
76,7449,1,4290,0.7362637281729261,0.1,15000,False,4e-06
81,7894,1,4556,0.7938144248060369,0.1,15000,False,4e-06
86,8358,1,4829,0.8469387668679718,0.1,15000,False,4e-06
91,8807,1,5104,0.684782601252363,0.1,15000,False,4e-06
96,9258,0,5388,0.817204292288126,0.1,15000,False,4e-06
101,9721,1,5675,0.8021977933824419,0.1,15000,False,4e-06
106,10157,0,5941,0.761363627711777,0.1,15000,False,4e-06
111,10598,1,6212,0.8275861973840667,0.1,15000,False,4e-06
116,11043,1,6476,0.8043478173440455,0.1,15000,False,4e-06
121,11496,0,6754,0.7499999914772728,0.1,15000,False,4e-06
126,11942,1,7004,0.7386363552427687,0.1,15000,False,4e-06
131,12392,1,7282,0.7752808901653833,0.1,15000,False,4e-06
136,12832,1,7547,0.7311827878367443,0.1,15000,False,4e-06
141,13291,0,7825,0.741573025375584,0.1,15000,False,4e-06
146,13742,0,8098,0.7282608616493385,0.1,15000,False,4e-06
151,14231,1,8411,0.7472527390411787,0.1,15000,False,4e-06
156,14671,1,8666,0.7127659498641921,0.1,15000,False,4e-06
161,15117,1,8933,0.7692307607776839,0.1,15000,False,4e-06
166,15551,0,9207,0.7261904675453515,0.1,15000,False,4e-06
171,16006,1,9486,0.7790697583829098,0.1,15000,False,4e-06
176,16471,1,9761,0.771084328059225,0.1,15000,False,4e-06
181,16900,1,10003,0.8352941078200693,0.1,15000,False,4e-06
186,17339,1,10265,0.6989247236674762,0.1,15000,False,4e-06
191,17773,0,10513,0.7977528000252495,0.1,15000,False,4e-06
196,18252,1,10801,0.7888888801234569,0.1,15000,False,4e-06
201,18703,1,11080,0.7619047528344672,0.1,15000,False,4e-06
206,19135,0,11337,0.7191011155157179,0.1,15000,False,4e-06
211,19575,1,11585,0.7708333253038195,0.1,15000,False,4e-06
216,20021,1,11850,0.7619047528344672,0.1,15000,False,4e-06
221,20871,1,12414,0.7640449352354501,0.1,15000,False,4e-06
226,21317,1,12665,0.6914893543458579,0.1,15000,False,4e-06
231,21756,1,12932,0.7159090827737604,0.1,15000,False,4e-06
236,22198,1,13194,0.7816091864182853,0.1,15000,False,4e-06
241,22646,1,13461,0.8023255720659818,0.1,15000,False,4e-06
246,23081,1,13695,0.7241379227110584,0.1,15000,False,4e-06
251,23527,0,13969,0.7176470503806229,0.1,15000,False,4e-06
256,23990,1,14231,0.6597938076309917,0.1,15000,False,4e-06
261,24436,1,14486,0.7011494172281676,0.1,15000,False,4e-06
266,24874,1,14748,0.686046503650622,0.1,15000,False,4e-06
271,25308,0,15003,0.7127659498641921,0.1,15000,False,4e-06
276,25755,1,15277,0.7528089803055171,0.1,15000,False,4e-06
281,26195,0,15520,0.6842105191135736,0.1,15000,False,4e-06
286,26634,1,15778,0.72093022417523,0.1,15000,False,4e-06
291,27086,0,16037,0.7159090827737604,0.1,15000,False,4e-06
296,27519,1,16296,0.7619047528344672,0.1,15000,False,4e-06
301,27964,1,16547,0.7241379227110584,0.1,15000,False,4e-06
306,28407,0,16792,0.7241379227110584,0.1,15000,False,4e-06
311,28852,1,17041,0.709302317333694,0.1,15000,False,4e-06
316,29292,0,17297,0.6741572957959855,0.1,15000,False,4e-06
321,29735,1,17548,0.7011494172281676,0.1,15000,False,4e-06
326,30186,1,17811,0.702127652105025,0.1,15000,False,4e-06
331,30628,0,18068,0.6744185968090861,0.1,15000,False,4e-06
336,31076,1,18325,0.7011494172281676,0.1,15000,False,4e-06
341,31519,1,18564,0.6896551644867223,0.1,15000,False,4e-06
346,31953,1,18805,0.6321839007794954,0.1,15000,False,4e-06
351,32397,1,19038,0.6195652106569,0.1,15000,False,4e-06
356,32842,0,19265,0.7241379227110584,0.1,15000,False,4e-06
361,33277,1,19508,0.6999999922222223,0.1,15000,False,4e-06
366,33727,0,19759,0.7752808901653833,0.1,15000,False,4e-06
371,34176,1,20004,0.7252747173046734,0.1,15000,False,4e-06
376,34625,1,20249,0.7888888801234569,0.1,15000,False,4e-06
381,35096,0,20507,0.6382978655500228,0.1,15000,False,4e-06
386,35537,1,20773,0.6321839007794954,0.1,15000,False,4e-06
391,35988,0,21014,0.7368420975069253,0.1,15000,False,4e-06
396,36437,1,21255,0.722222214197531,0.1,15000,False,4e-06
401,36893,0,21517,0.666666659498208,0.1,15000,False,4e-06
406,37336,1,21752,0.7333333251851853,0.1,15000,False,4e-06
411,37785,1,21989,0.7204300997803216,0.1,15000,False,4e-06
416,38233,1,22231,0.5319148879583523,0.1,15000,False,4e-06
421,38740,1,22496,0.5999999936842106,0.1,15000,False,4e-06
426,39269,1,22810,0.6853932507259185,0.1,15000,False,4e-06
431,39710,1,23046,0.7159090827737604,0.1,15000,False,4e-06
436,40142,1,23297,0.6823529331487891,0.1,15000,False,4e-06
441,40589,1,23526,0.7065217314508507,0.1,15000,False,4e-06
446,41030,1,23775,0.6989247236674762,0.1,15000,False,4e-06
451,41488,0,24012,0.6813186738316629,0.1,15000,False,4e-06
456,41922,1,24260,0.6941176388927337,0.1,15000,False,4e-06
461,42357,1,24511,0.7558139446998379,0.1,15000,False,4e-06
466,42811,1,24756,0.7113401988521629,0.1,15000,False,4e-06
471,43251,1,24995,0.7045454465392563,0.1,15000,False,4e-06
476,43713,1,25240,0.7582417499094314,0.1,15000,False,4e-06
481,44183,1,25492,0.6702127588275238,0.1,15000,False,4e-06
486,44630,0,25723,0.6704545378357439,0.1,15000,False,4e-06
491,45072,1,25949,0.7647058733564015,0.1,15000,False,4e-06
496,45533,0,26182,0.6526315720775624,0.1,15000,False,4e-06
501,45974,0,26426,0.6321839007794954,0.1,15000,False,4e-06
506,46409,1,26657,0.712643669969613,0.1,15000,False,4e-06
511,46841,1,26876,0.6867469796777472,0.1,15000,False,4e-06
516,47284,0,27109,0.5280898817068552,0.1,15000,False,4e-06
521,47734,1,27333,0.7529411676124569,0.1,15000,False,4e-06
526,48171,1,27550,0.6292134760762531,0.1,15000,False,4e-06
531,48959,1,27773,0.6591928236340968,0.1,15000,False,4e-06
536,49394,1,27992,0.5760869502599245,0.1,15000,False,4e-06
541,49835,0,28230,0.6896551644867223,0.1,15000,False,4e-06
