Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.9,0.1,500000,True,5e-07
1,501,0,0,0.561999998876,0.1,500000,True,5e-07
6,1379,0,613,0.7499999866071432,0.1,500000,True,5e-07
11,2096,1,1069,0.6388888800154322,0.1,500000,True,5e-07
16,2840,1,1451,0.9122806857494616,0.1,500000,True,5e-07
21,4062,1,1795,0.567999998864,0.1,500000,True,5e-07
26,5720,1,2438,0.7604166587456598,0.1,500000,True,5e-07
31,7765,0,3095,0.385999999228,0.1,500000,True,5e-07
36,8614,1,3337,0.475999999048,0.1,500000,True,5e-07
41,9774,1,3946,0.6774193439125913,0.1,500000,True,5e-07
46,10610,1,4303,0.5749999856250004,0.1,500000,True,5e-07
51,11276,1,4629,0.5490195970780472,0.1,500000,True,5e-07
56,12062,1,4808,0.275999999448,0.1,500000,True,5e-07
61,12858,0,5115,0.6197183011307281,0.1,500000,True,5e-07
66,13665,1,5449,0.6086956455576561,0.1,500000,True,5e-07
71,14143,1,5685,0.6086956455576561,0.1,500000,True,5e-07
76,15325,1,6075,0.5499999862500004,0.1,500000,True,5e-07
81,15781,1,6284,0.6624999917187501,0.1,500000,True,5e-07
86,16101,1,6460,0.5810810732286341,0.1,500000,True,5e-07
91,16867,1,6621,0.401999999196,0.1,500000,True,5e-07
96,17698,1,6978,0.4487179429651546,0.1,500000,True,5e-07
101,18925,1,7375,0.45098038773548643,0.1,500000,True,5e-07
106,19721,1,7695,0.635135126552228,0.1,500000,True,5e-07
111,20594,1,7918,0.487999999024,0.1,500000,True,5e-07
116,21045,1,8088,0.5416666610243056,0.1,500000,True,5e-07
121,21421,1,8254,0.45348836681990273,0.1,500000,True,5e-07
126,21849,1,8414,0.40495867433918453,0.1,500000,True,5e-07
131,22292,1,8631,0.5714285578231296,0.1,500000,True,5e-07
136,22667,1,8789,0.6792452702029195,0.1,500000,True,5e-07
141,22952,1,8919,0.4888888780246916,0.1,500000,True,5e-07
146,23252,1,9054,0.316666661388889,0.1,500000,True,5e-07
151,24468,0,9408,0.45348836681990273,0.1,500000,True,5e-07
156,24869,0,9531,0.5583333286805556,0.1,500000,True,5e-07
161,25108,1,9638,0.5166666580555557,0.1,500000,True,5e-07
166,25404,1,9749,0.5531914775916708,0.1,500000,True,5e-07
171,25782,1,9899,0.5333333244444446,0.1,500000,True,5e-07
176,26731,1,10158,0.39024389926630976,0.1,500000,True,5e-07
181,27545,1,10307,0.15999999968,0.1,500000,True,5e-07
186,27949,1,10433,0.5169491481614479,0.1,500000,True,5e-07
191,28684,1,10686,0.7058823391003464,0.1,500000,True,5e-07
196,29490,0,10848,0.21999999956,0.1,500000,True,5e-07
201,29880,1,10997,0.3516483477840841,0.1,500000,True,5e-07
206,31097,1,11414,0.5454545330578515,0.1,500000,True,5e-07
211,31969,1,11752,0.5423728721631716,0.1,500000,True,5e-07
216,32326,0,11887,0.4476190433560091,0.1,500000,True,5e-07
221,33174,1,12166,0.4814814755372657,0.1,500000,True,5e-07
226,33531,1,12302,0.5749999856250004,0.1,500000,True,5e-07
231,33782,1,12400,0.5454545371900827,0.1,500000,True,5e-07
236,34497,1,12651,0.5641025496383962,0.1,500000,True,5e-07
241,35263,1,12846,0.46666665629629656,0.1,500000,True,5e-07
246,35617,1,12997,0.499999991935484,0.1,500000,True,5e-07
251,36858,1,13395,0.6226414976860095,0.1,500000,True,5e-07
256,37568,1,13626,0.4545454462809919,0.1,500000,True,5e-07
261,37926,1,13761,0.5102040712203251,0.1,500000,True,5e-07
266,38265,0,13892,0.41818181057851256,0.1,500000,True,5e-07
271,38696,1,14073,0.3956043912570946,0.1,500000,True,5e-07
276,39083,1,14215,0.4905660284798863,0.1,500000,True,5e-07
281,39861,0,14543,0.3879310311385256,0.1,500000,True,5e-07
286,40217,0,14705,0.45833332378472247,0.1,500000,True,5e-07
291,40612,1,14847,0.6301369776693565,0.1,500000,True,5e-07
296,40917,1,14973,0.43902437953599077,0.1,500000,True,5e-07
301,41226,0,15114,0.6666666507936512,0.1,500000,True,5e-07
306,41609,1,15260,0.5614035038473377,0.1,500000,True,5e-07
311,41916,1,15383,0.6393442518140287,0.1,500000,True,5e-07
316,42790,1,15698,0.3373493935259109,0.1,500000,True,5e-07
321,43124,1,15802,0.5042734999634744,0.1,500000,True,5e-07
326,43511,0,15961,0.44186045997836676,0.1,500000,True,5e-07
331,44181,1,16177,0.7619047437641728,0.1,500000,True,5e-07
336,45546,1,16680,0.7301587185689092,0.1,500000,True,5e-07
341,46323,1,16809,0.435999999128,0.1,500000,True,5e-07
346,47139,1,17014,0.5072463694601975,0.1,500000,True,5e-07
351,47951,1,17186,0.221999999556,0.1,500000,True,5e-07
356,48384,1,17380,0.43859648353339503,0.1,500000,True,5e-07
361,48782,1,17515,0.5306122394835486,0.1,500000,True,5e-07
366,50019,1,17823,0.5568181754907026,0.1,500000,True,5e-07
371,51211,1,18222,0.5744680789950205,0.1,500000,True,5e-07
376,51895,1,18430,0.6078431253364094,0.1,500000,True,5e-07
381,52777,0,18599,0.501999998996,0.1,500000,True,5e-07
386,53180,1,18772,0.5531914775916708,0.1,500000,True,5e-07
391,53470,1,18891,0.5918367226155771,0.1,500000,True,5e-07
396,54614,1,19206,0.41999999916,0.1,500000,True,5e-07
401,54953,1,19328,0.5192307592455624,0.1,500000,True,5e-07
406,55343,1,19455,0.3827160446578266,0.1,500000,True,5e-07
411,56513,1,19667,0.257999999484,0.1,500000,True,5e-07
416,57685,1,20003,0.41304346928166374,0.1,500000,True,5e-07
421,58123,1,20114,0.37499999665178574,0.1,500000,True,5e-07
426,58460,1,20217,0.48648647333820344,0.1,500000,True,5e-07
431,58772,1,20328,0.49999999218750013,0.1,500000,True,5e-07
436,59261,1,20503,0.1568627420222992,0.1,500000,True,5e-07
441,59614,0,20618,0.5294117569204153,0.1,500000,True,5e-07
446,59986,1,20752,0.43103447532699185,0.1,500000,True,5e-07
451,60231,1,20839,0.4285714198250731,0.1,500000,True,5e-07
456,61070,1,21015,0.380434778473535,0.1,500000,True,5e-07
461,61667,1,21255,0.3658536496133256,0.1,500000,True,5e-07
466,62071,0,21371,0.5131578879847647,0.1,500000,True,5e-07
471,62484,1,21527,0.47826086436672977,0.1,500000,True,5e-07
476,63364,1,21758,0.40776698633235936,0.1,500000,True,5e-07
481,64525,1,22008,0.1999999996,0.1,500000,True,5e-07
486,65396,1,22277,0.5185185089163239,0.1,500000,True,5e-07
491,65883,0,22470,0.44859812664861565,0.1,500000,True,5e-07
