,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
Episode,0.0,1.0,6.0,11.0,16.0,21.0,26.0,31.0,36.0,41.0,46.0,51.0,56.0,61.0,66.0,71.0,76.0,81.0,86.0,91.0,96.0,101.0,106.0,111.0,116.0,121.0,126.0,131.0,136.0,141.0,146.0,151.0,156.0,161.0,166.0,171.0,176.0,181.0,186.0,191.0,196.0,201.0,206.0,211.0,216.0,221.0,226.0,231.0,236.0,241.0,246.0,251.0,256.0,261.0,266.0,271.0,276.0,281.0,286.0,291.0,296.0,301.0,306.0,311.0,316.0,321.0,326.0,331.0,336.0,341.0,346.0,351.0,356.0,361.0,366.0,371.0,376.0,381.0,386.0,391.0,396.0,401.0,406.0,411.0,416.0,421.0,426.0,431.0,436.0,441.0,446.0,451.0,456.0,461.0,466.0,471.0,476.0,481.0,486.0,491.0,496.0,501.0,506.0,511.0,516.0,521.0,526.0,531.0,536.0,541.0,546.0,551.0,556.0,561.0,566.0,571.0,576.0,581.0,586.0,591.0,596.0,601.0,606.0,611.0,616.0,621.0,626.0,631.0,636.0,641.0,646.0,651.0,656.0,661.0,666.0,671.0,676.0,681.0,686.0,691.0,696.0,701.0,706.0,711.0,716.0,721.0,726.0,731.0,736.0,741.0,746.0,751.0,756.0,761.0,766.0,771.0,776.0,781.0,786.0,791.0,796.0,801.0,806.0,811.0,816.0,821.0,826.0,831.0,836.0,841.0,846.0,851.0,856.0,861.0,866.0,871.0,876.0,881.0,886.0,891.0,896.0,901.0,906.0,911.0,916.0,921.0,926.0,931.0,936.0,941.0
Accumulated time steps,0.0,69.0,375.0,1520.0,1879.0,2333.0,2731.0,3133.0,3442.0,3760.0,4054.0,4438.0,4742.0,5073.0,5487.0,5778.0,6063.0,6527.0,6822.0,7118.0,7422.0,7709.0,7995.0,8302.0,8593.0,8868.0,9698.0,10000.0,10284.0,10568.0,10851.0,11150.0,11429.0,11723.0,12012.0,12314.0,12655.0,12940.0,13219.0,13495.0,13793.0,14128.0,14421.0,14717.0,15005.0,15308.0,15614.0,15974.0,16329.0,16612.0,16911.0,17197.0,17499.0,17788.0,18091.0,18378.0,18855.0,19133.0,19417.0,19692.0,19989.0,20554.0,20880.0,21207.0,21498.0,21802.0,22081.0,22360.0,22663.0,22956.0,23339.0,23619.0,24104.0,24386.0,24680.0,24967.0,25253.0,25539.0,25827.0,26123.0,26429.0,26730.0,27020.0,27309.0,28042.0,28335.0,28698.0,28991.0,29284.0,29551.0,29836.0,30120.0,30409.0,30690.0,30982.0,31276.0,31564.0,31834.0,32135.0,32412.0,32698.0,32985.0,33266.0,33563.0,33843.0,34124.0,34399.0,34687.0,34981.0,35267.0,35545.0,36377.0,36836.0,37130.0,37435.0,37730.0,38018.0,38307.0,38608.0,38911.0,39198.0,39479.0,39763.0,40066.0,40353.0,40639.0,40919.0,41196.0,41559.0,41888.0,42188.0,42482.0,42772.0,43047.0,43429.0,43719.0,44004.0,44321.0,44595.0,44947.0,45224.0,45605.0,45898.0,46174.0,46454.0,46769.0,47056.0,47349.0,47630.0,47926.0,48195.0,48492.0,48784.0,49081.0,49369.0,49656.0,49956.0,50233.0,50519.0,50810.0,51086.0,51573.0,52100.0,52384.0,52665.0,52943.0,53238.0,53576.0,53900.0,54273.0,54574.0,54865.0,55345.0,55670.0,55939.0,56231.0,56554.0,56826.0,57107.0,57402.0,57689.0,57961.0,58256.0,58550.0,58837.0,59128.0,59419.0,59711.0,60014.0,60305.0
Episode reward,0.0,153.47673190145036,160.00425398515884,891.3284848301196,190.0720738845788,192.33723994244394,136.39620254954073,169.05041821162396,136.51461569736404,173.4554239965803,169.0183860297841,130.4668855259901,174.21998731130546,149.65907972694166,159.39210347077469,129.72298930717145,134.5455472338282,174.67920166819553,147.94494463902768,158.56470962684688,187.61867339313565,168.67700367423402,123.75144992565534,170.9954539761255,160.54538733361795,132.94712808503672,207.13866797031346,159.5287519613097,124.17969964453562,153.46218112477231,129.86210315533305,190.2226283824765,135.47552739545566,160.52494660815913,140.7639045004986,123.56223611092842,137.2876068969233,124.11983644137942,133.68251583105993,127.59664636801723,158.227290558836,168.37025852235837,140.29568948442494,127.69786393454602,170.4584229944351,131.88826554440809,174.35416854545406,178.87161651921625,159.0836181687388,145.29737117859887,164.16216092141235,159.54128317599427,169.13543406382473,169.18255907449063,189.68185139668074,168.6124372177133,904.5503489261416,134.9542709549521,168.32877218280623,172.3085299877896,145.09488418375616,200.4526516661325,167.64819022579502,271.8903690157848,192.925530616554,174.83673507589972,181.35286723383865,162.50644074264486,152.91080179663473,171.7367586436489,129.6895149099317,164.76356832738404,965.2543111582884,134.2382560994799,178.95143082858092,120.05760641559658,174.0309699686092,122.0595624489809,131.75588549545301,176.5366472899762,185.47309094819636,168.93733236203408,174.89096107950434,136.48066027891264,1474.1599260700998,127.67760972260076,172.31005376481707,163.11432602170515,145.89135347899736,163.05293271238037,144.81413774487336,170.90809350742896,173.33031127210356,178.09306320395726,168.2488265273134,179.5518298404326,156.84366709571387,118.10717535606548,185.38931272859665,128.87323433196698,177.90523766991566,171.5434324877961,177.15466371786172,191.78101638984006,156.30583121817648,152.7949393979282,142.72137108264448,166.50093100616738,169.96836104877642,165.86274720364455,125.09009373247335,154.06996487502335,172.94526067216952,159.31378659102398,166.94343741778107,177.90142479899473,168.0188949245363,166.69179302445625,176.07121085640378,162.68278183736257,165.6834113174161,126.39096988142188,173.48678714689478,183.00241892526225,145.018160122376,180.8184382738458,127.24366823424529,184.11649396484296,592.4997879256293,126.59242052163069,183.39334496770607,157.88611151404996,139.58938616120702,123.87607286223279,602.7555513931316,184.31190751626212,128.579989920034,145.0759280889027,151.73373436347057,134.1803393634913,136.2237684904206,173.19596669016258,168.47485831063605,161.6393509976767,161.17892622448426,183.91355911244585,164.80170123230576,165.62466868759387,122.89408677459842,181.80516410508437,152.399054287435,139.41200252926046,154.05276630370176,189.6029704996539,134.34537666780673,159.37356593630545,184.3149316121252,123.58847826606342,117.44692077349882,166.4782180825262,175.16442306413094,164.6804287325596,138.10506882267893,169.18132358425487,137.1390248067674,129.36746221481073,182.5894326862579,159.15725398308757,190.75717981806383,438.5503183875224,194.37936790460452,166.53264674601982,178.89046305458746,124.96831483276935,118.46386248176834,181.16026472844163,144.55411410992767,157.52689663804273,173.38782180191873,161.15495863098755,185.07873527685447,178.31114599875153,179.32833901240545,168.87002183228915,189.26629352046987,160.06249115275222,189.5996822669245,188.19428333764665,176.85386757572942,184.1297380367193
Episode feedback,0.8,0.8235293996539794,0.7682926735574065,0.752906974555503,0.7323943558817697,0.7222222121913582,0.6571428477551022,0.6721311365224404,0.7457626992243611,0.7288135469692619,0.44067795863257697,0.7543859516774395,0.5081967129803818,0.5090908998347109,0.6071428463010207,0.5263157802400741,0.3749999933035716,0.703124989013672,0.6206896444708683,0.26315789012003704,0.20967741597294492,0.4237288063774779,0.415094331790673,0.40677965412237876,0.5172413703923902,0.4909090819834713,0.6021505311596718,0.49999999107142873,0.3846153772189351,0.4821428485331634,0.33928570822704096,0.276923072662722,0.25454544991735545,0.47457626314277523,0.3965517173008325,0.16666666358024698,0.33928570822704096,0.5192307592455624,0.25925925445816195,0.3018867867568531,0.2280701714373654,0.20689654815695607,0.29310344322235443,0.277777772633745,0.14754098118785278,0.32727272132231416,0.2499999958333334,0.34920634366339137,0.3684210461680518,0.4482758543400715,0.23728813157138762,0.4561403428747308,0.40677965412237876,0.41379309631391215,0.2812499956054688,0.32203389284688316,0.5390624978942872,0.21818181421487612,0.38983050186727963,0.3050847405917841,0.35185184533607694,0.5072463694601975,0.3793103382877528,0.5698924669904036,0.29032257596253913,0.38983050186727963,0.22580644797086374,0.31034482223543414,0.26315789012003704,0.20338982706118938,0.32727272132231416,0.17543859341335802,0.5676691707982362,0.32727272132231416,0.2833333286111112,0.37254901230296056,0.3333333277777779,0.33333332679738575,0.18518518175583,0.29508196237570555,0.2968749953613282,0.21666666305555562,0.13333333111111115,0.2982456088027086,0.5399999989200001,0.4727272641322316,0.43548386394380867,0.2758620642092748,0.22413792717003575,0.28070174946137283,0.2758620642092748,0.1355932180407929,0.18333333027777785,0.18333333027777785,0.20338982706118938,0.24590163531308795,0.21818181421487612,0.23999999520000012,0.25806451196670144,0.19999999636363644,0.21311475060467622,0.09836065412523519,0.25423728382648675,0.16129031997918838,0.24074073628257897,0.25454544991735545,0.2363636320661158,0.24999999553571436,0.20338982706118938,0.22413792717003575,0.30769230177514806,0.46666666044444455,0.43333332611111125,0.35087718682671604,0.3499999941666668,0.3114754047299114,0.22580644797086374,0.3859649055093876,0.29508196237570555,0.2758620642092748,0.28813558833668496,0.31481480898491093,0.44999999250000017,0.29508196237570555,0.23728813157138762,0.25806451196670144,0.2830188625845498,0.11290322398543187,0.5378787838039486,0.42592591803840896,0.27419354396462026,0.23728813157138762,0.26315789012003704,0.35849055927376305,0.45714285387755105,0.360655731792529,0.20370369993141296,0.2830188625845498,0.19999999636363644,0.19999999636363644,0.21818181421487612,0.3499999941666668,0.2711864360815858,0.2280701714373654,0.33870967195629564,0.2622950776672938,0.2586206851961951,0.2758620642092748,0.1568627420222992,0.19672130825047038,0.25454544991735545,0.33962263510145974,0.4107142783801022,0.30645160796045795,0.25925925445816195,0.1578947340720222,0.2343749963378907,0.23076922633136104,0.1999999960000001,0.1929824527546938,0.25423728382648675,0.24137930618311543,0.2909090856198348,0.22033897931628849,0.3571428507653063,0.38888888168724295,0.29032257596253913,0.49230768473372793,0.2812499956054688,0.4315068463595422,0.4687499926757814,0.3157894681440444,0.36231883532871256,0.39215685505574793,0.3404255246717974,0.22950819295888208,0.24561403077870123,0.21818181421487612,0.21666666305555562,0.3157894681440444,0.19354838397502608,0.2666666622222223,0.16129031997918838,0.22413792717003575,0.34920634366339137,0.17857142538265314,0.2539682499370119,0.19047618745275893,0.34426228943832315,0.2419354799687826
total seconds,0.0,4.650979518890381,18.985679149627686,91.2744870185852,115.70301222801208,144.98658680915833,169.89800930023193,193.558203458786,211.92623901367188,228.6428816318512,242.48173356056213,264.37119793891907,280.02144503593445,297.84783458709717,322.1600351333618,339.0047028064728,352.9434554576874,376.53944182395935,392.1080012321472,406.00004982948303,419.36703300476074,431.6191129684448,444.618355512619,454.52335596084595,466.45932817459106,477.5521094799042,518.882266998291,535.3360416889191,547.9668455123901,559.4380767345428,567.991669178009,579.7949349880219,589.4237616062164,600.591630935669,610.4310803413391,620.9167737960815,635.365395784378,646.3944816589355,656.965550661087,667.5755517482758,677.0660564899445,689.4397571086884,698.444634437561,708.3731453418732,718.878071308136,728.9505252838135,740.096174955368,756.1141488552094,772.1414098739624,782.5053873062134,793.6683626174927,804.3238911628723,815.4174811840057,825.1888835430145,834.1733272075653,845.515214920044,863.7063953876495,878.0843396186829,887.6795156002045,898.5711891651154,909.2352538108826,935.2822966575623,952.8930084705353,968.3270897865295,980.4708480834961,991.9778180122375,1000.614803314209,1010.1795465946198,1019.7792956829071,1028.589891910553,1044.2052700519562,1052.9706432819366,1074.5325319766998,1084.2546834945679,1093.8671543598175,1104.8737609386444,1115.5362010002136,1125.5006959438324,1133.5810995101929,1142.3621954917908,1152.2222967147827,1160.9589595794678,1167.2910196781158,1175.525636434555,1203.8391327857971,1216.8951561450958,1232.9009878635406,1243.8282511234283,1254.1186258792877,1263.6578783988953,1272.5657224655151,1280.4983432292938,1288.1828055381775,1296.3579127788544,1305.225373506546,1313.7943794727325,1322.4260029792786,1331.1308238506317,1340.4288020133972,1349.518285036087,1358.6529214382172,1365.631584405899,1374.8313388824463,1383.4802162647247,1391.1390416622162,1398.9141426086426,1406.870103597641,1416.1161465644836,1424.505883216858,1433.2175915241241,1440.7282328605652,1477.4447164535522,1499.6424767971039,1512.2575821876526,1524.7118997573853,1535.2235400676727,1545.9793422222137,1558.052089214325,1568.3159663677216,1576.9578728675842,1586.029923915863,1595.9351780414581,1604.5256941318512,1615.3016691207886,1622.601333618164,1629.8625922203064,1636.4101495742798,1642.7103934288025,1651.537490606308,1662.1904909610748,1669.1658260822296,1676.2167961597443,1682.380597114563,1689.2225060462952,1697.6680750846863,1705.8036563396454,1712.015632867813,1719.521051645279,1726.5505678653717,1735.8631839752197,1741.314059972763,1752.4137606620789,1761.036774635315,1767.7058427333832,1775.4817397594452,1783.242901802063,1791.3158161640167,1799.0021998882294,1806.0695450305939,1814.6958148479462,1821.9565336704254,1829.1996059417725,1837.241583108902,1845.5144999027252,1851.9600155353546,1858.2310183048248,1865.7647631168365,1873.045937538147,1879.4733755588531,1886.0655725002289,1892.8580877780914,1906.0431897640228,1921.994567155838,1928.4522976875305,1935.7522411346436,1942.1576306819916,1949.051017522812,1958.83442735672,1967.3505918979645,1978.2007451057434,1987.6853775978088,1993.6271347999573,2007.9727182388306,2017.4156572818756,2025.2310678958893,2031.6961286067963,2039.4299719333649,2045.262818813324,2053.9066791534424,2061.7104001045227,2067.223836660385,2073.486838579178,2080.4464070796967,2086.9909927845,2094.340139389038,2100.2306706905365,2106.584287405014,2113.6659772396088,2120.8669180870056,2128.119728088379
total minutes,0.0,0.07751632531483968,0.3164279858271281,1.5212414503097533,1.9283835371335347,2.4164431134859723,2.8316334883371987,3.2259700576464336,3.532103983561198,3.8107146938641865,4.041362226009369,4.406186632315317,4.667024083932241,4.96413057645162,5.369333918889364,5.65007838010788,5.88239092429479,6.275657363732656,6.53513335386912,6.766667497158051,6.989450550079345,7.193651882807414,7.410305925210317,7.575389266014099,7.7743221362431845,7.95920182466507,8.64803778330485,8.922267361481984,9.132780758539836,9.323967945575713,9.466527819633484,9.663248916467031,9.823729360103608,10.009860515594482,10.173851339022319,10.34861289660136,10.589423263072968,10.77324136098226,10.94942584435145,11.126259195804597,11.284434274832408,11.490662618478138,11.640743907292684,11.80621908903122,11.981301188468933,12.149175421396892,12.334936249256135,12.601902480920156,12.869023497899374,13.041756455103556,13.227806043624877,13.405398186047872,13.590291353066762,13.753148059050242,13.902888786792754,14.0919202486674,14.395106589794159,14.634738993644714,14.794658593336742,14.976186486085256,15.153920896848042,15.588038277626037,15.881550141175587,16.138784829775492,16.3411808013916,16.532963633537292,16.67691338857015,16.836325776576995,16.99632159471512,17.143164865175883,17.403421167532603,17.54951072136561,17.908875532944997,18.070911391576132,18.23111923933029,18.41456268231074,18.592270016670227,18.758344932397208,18.89301832516988,19.03936992486318,19.20370494524638,19.34931599299113,19.454850327968597,19.592093940575918,20.06398554642995,20.281585935751597,20.548349797725677,20.730470852057138,20.90197709798813,21.060964639981588,21.209428707758587,21.341639053821563,21.469713425636293,21.605965212980905,21.7537562251091,21.89657299121221,22.040433382987977,22.185513730843862,22.34048003355662,22.491971417268118,22.64421535730362,22.760526406764985,22.913855648040773,23.05800360441208,23.18565069437027,23.315235710144044,23.447835059960685,23.60193577607473,23.741764720280965,23.886959858735402,24.012137214342754,24.624078607559206,24.99404127995173,25.204293036460875,25.41186499595642,25.58705900112788,25.76632237037023,25.96753482023875,26.138599439462027,26.282631214459737,26.433832065264383,26.598919634024302,26.74209490219752,26.921694485346475,27.043355560302736,27.164376537005108,27.27350249290466,27.378506557146707,27.525624843438468,27.703174849351246,27.819430434703825,27.936946602662406,28.03967661857605,28.15370843410492,28.294467918078105,28.43006093899409,28.53359388113022,28.658684194087982,28.775842797756194,28.93105306625366,29.02190099954605,29.206896011034647,29.350612910588584,29.461764045556386,29.591362329324088,29.720715030034384,29.85526360273361,29.983369998137157,30.101159083843232,30.24493024746577,30.365942227840424,30.486660099029542,30.62069305181503,30.758574998378755,30.866000258922575,30.97051697174708,31.09607938528061,31.21743229230245,31.324556259314217,31.434426208337147,31.547634796301523,31.767386496067047,32.03324278593063,32.14087162812551,32.26253735224406,32.36929384469986,32.4841836253802,32.64724045594533,32.78917653163274,32.97001241842906,33.12808962663015,33.227118913332625,33.46621197064717,33.62359428803126,33.753851131598154,33.8616021434466,33.99049953222275,34.08771364688873,34.23177798589071,34.361840001742046,34.45373061100642,34.55811397631963,34.67410678466161,34.783183213075,34.9056689898173,35.003844511508944,35.1097381234169,35.227766287326816,35.34778196811676,35.468662134806316
cummulative feedback,0.0,56.0,119.0,378.0,430.0,482.0,528.0,569.0,613.0,656.0,682.0,725.0,756.0,784.0,818.0,848.0,869.0,914.0,950.0,965.0,978.0,1003.0,1025.0,1049.0,1079.0,1106.0,1162.0,1190.0,1210.0,1237.0,1256.0,1274.0,1288.0,1316.0,1339.0,1348.0,1367.0,1394.0,1408.0,1424.0,1437.0,1449.0,1466.0,1481.0,1490.0,1508.0,1523.0,1545.0,1566.0,1592.0,1606.0,1632.0,1656.0,1680.0,1698.0,1717.0,1855.0,1867.0,1890.0,1908.0,1927.0,1962.0,1984.0,2037.0,2055.0,2078.0,2092.0,2110.0,2125.0,2137.0,2155.0,2165.0,2316.0,2334.0,2351.0,2370.0,2390.0,2407.0,2417.0,2435.0,2454.0,2467.0,2475.0,2492.0,2762.0,2788.0,2815.0,2831.0,2844.0,2860.0,2876.0,2884.0,2895.0,2906.0,2918.0,2933.0,2945.0,2957.0,2973.0,2984.0,2997.0,3003.0,3018.0,3028.0,3041.0,3055.0,3068.0,3082.0,3094.0,3107.0,3123.0,3158.0,3184.0,3204.0,3225.0,3244.0,3258.0,3280.0,3298.0,3314.0,3331.0,3348.0,3375.0,3393.0,3407.0,3423.0,3438.0,3445.0,3516.0,3539.0,3556.0,3570.0,3585.0,3604.0,3668.0,3690.0,3701.0,3716.0,3727.0,3738.0,3750.0,3771.0,3787.0,3800.0,3821.0,3837.0,3852.0,3868.0,3876.0,3888.0,3902.0,3920.0,3943.0,3962.0,3976.0,3985.0,4000.0,4012.0,4022.0,4033.0,4048.0,4062.0,4078.0,4091.0,4111.0,4132.0,4150.0,4182.0,4200.0,4263.0,4293.0,4311.0,4336.0,4356.0,4372.0,4386.0,4400.0,4412.0,4425.0,4443.0,4455.0,4471.0,4481.0,4494.0,4516.0,4526.0,4542.0,4554.0,4575.0,4590.0
e,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
buffer size,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
human model,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
