Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,116,0,0,0.8782608619281664,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1393,0,968,0.8848484794857668,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2394,0,1723,0.8415841500833253,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,3164,0,2238,0.7987804829342654,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,3768,0,2609,0.8333333270202021,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,4864,0,3395,0.7857142794784581,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,5777,0,3995,0.8210526229362882,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,6274,0,4327,0.7894736759002772,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,6764,0,4636,0.7238095169160998,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,7242,0,4928,0.8365384534948226,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,7696,0,5208,0.7128712800705814,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,8145,1,5472,0.761363627711777,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,8606,1,5738,0.7325581310167659,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,9098,1,6033,0.7717391220463139,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,9581,0,6316,0.6489361633091898,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,10041,1,6607,0.7283950527358636,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,10525,1,6916,0.5999999929411766,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,11012,1,7201,0.7722772200764632,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,11500,0,7480,0.6236559072725172,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,11969,0,7744,0.6956521663516069,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,12477,1,8032,0.7835051465618026,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,12944,0,8292,0.741935475893167,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,13477,0,8566,0.628318578510455,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
