Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,230,0,0,0.7641921364009077,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,1179,1,686,0.8067226822964481,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,1869,1,1129,0.8510638237513204,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,2776,0,1576,0.7260638278562133,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,4179,1,2657,0.7952755842891687,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,4843,0,3100,0.8496240537622252,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,5465,0,3494,0.8560605995752985,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,6053,0,3847,0.76422763606319,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,6666,0,4237,0.7226890695572348,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,7221,0,4602,0.8155339726647187,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,7956,1,5082,0.7924528227127092,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,8527,0,5391,0.7307692237426037,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,9273,1,5704,0.6819571844588466,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,9930,1,6034,0.7136929430967098,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,10542,1,6405,0.7636363566942149,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,11159,0,6790,0.6739130361531191,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,11660,1,7078,0.6595744610683568,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,12298,0,7459,0.7227722700715618,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,12881,0,7745,0.7195767157694354,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,13382,1,8033,0.7403846082655327,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,13909,1,8317,0.7606837541821901,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,14422,1,8631,0.5505617915667215,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,14973,0,8943,0.6391752511425232,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,15465,1,9222,0.6129032192160945,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,15962,1,9485,0.6288659728982889,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,16460,1,9756,0.6593406520951577,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,17027,1,10045,0.6526315720775624,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,17500,1,10306,0.6153846086221472,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,17981,1,10571,0.6595744610683568,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,18456,1,10815,0.5833333272569445,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,18931,1,11058,0.6956521663516069,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,19425,1,11306,0.566037730509078,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,19941,0,11587,0.5999999936842106,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,20449,0,11830,0.6060605999387818,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,20970,1,12077,0.611111105452675,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,21484,1,12317,0.5806451550468263,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,22032,1,12589,0.5999999947826088,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,22552,1,12846,0.5454545399449037,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,23103,1,13106,0.6486486428049671,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,23622,0,13346,0.6346153785133137,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,24184,1,13621,0.6043955977538945,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,24845,1,13866,0.5606694537210484,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,25394,0,14115,0.6521739073724008,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,25909,1,14347,0.6565656499336803,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,26436,0,14564,0.5094339574581702,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,26958,0,14797,0.46666666222222225,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,27457,1,15014,0.5465116215521905,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,27966,0,15250,0.6526315720775624,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,28596,1,15512,0.5478260821928167,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,29137,1,15759,0.4571428527891157,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,29641,1,15979,0.5483870908775582,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,30132,1,16184,0.5288461487610947,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
261,30635,1,16399,0.5760869502599245,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
266,31139,0,16599,0.5326086898629491,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
271,31651,0,16823,0.46534653004607396,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
276,32156,1,17021,0.5360824687001807,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
281,32683,1,17229,0.4385964873807326,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
286,33171,1,17446,0.5445544500539163,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
291,33677,1,17646,0.47826086436672977,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
296,34185,1,17861,0.5192307642381657,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
301,34668,1,18034,0.564814809585048,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
306,35186,0,18230,0.5523809471201815,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
311,35681,1,18400,0.4803921521530181,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
316,36180,0,18584,0.5533980528796306,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
321,36672,1,18777,0.4270833288845487,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
326,37176,1,18955,0.4313725447904653,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
331,37671,1,19122,0.3979591796126614,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
336,38157,1,19310,0.3999999955555556,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
341,38637,1,19492,0.5052631525761774,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
346,39129,1,19689,0.37234042157084657,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
351,39612,1,19865,0.5591397789339809,0.1,3000,False,1.5e-05,0.001,0.001,0.001,True,20,0.9
