Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
1,202,0,0,0.8706467618375783,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
6,599,0,286,0.7464788627256499,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
11,931,1,512,0.7619047498110357,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
16,1284,1,740,0.8999999871428573,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
21,1642,1,986,0.777777765432099,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
26,2023,0,1242,0.7837837731921112,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
31,2435,1,1526,0.7301587185689092,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
36,2972,1,1933,0.7741935359001043,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
41,3321,0,2139,0.8372092925905896,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
46,3722,1,2391,0.7362637281729261,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
51,4123,1,2641,0.8117646963321801,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
56,4548,1,2918,0.8181818099173555,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
61,4923,1,3159,0.8414634043723975,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
66,5288,1,3408,0.8529411639273359,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
71,5690,1,3669,0.8999999900000001,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
76,6047,1,3903,0.8823529307958479,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
81,6426,1,4172,0.9027777652391977,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
86,6812,1,4421,0.7333333235555557,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
91,7160,0,4644,0.8636363505509644,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
96,7564,1,4900,0.8850574610912936,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
101,7928,0,5126,0.7840909001807852,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
106,8303,0,5393,0.8593749865722659,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
111,8686,1,5658,0.7656249880371095,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
116,9051,1,5881,0.8767123167573656,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
121,9421,0,6119,0.7662337562826785,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
126,9815,1,6354,0.8526315699722993,1.0,500000,True,1e-07,0.001,0.001,0.001,True,20
