Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,116,0,0,0.8782608619281664,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,440,1,227,0.8906249860839847,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1269,1,674,0.8909090828099174,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,2037,1,1242,0.904761890400605,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,3257,0,1826,0.627999998744,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,4461,0,2641,0.9090908972845338,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,5693,1,3316,0.7173912965500946,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,7355,0,3997,0.46999999906,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,8986,0,4621,0.55999999888,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,9736,0,4962,0.7666666538888891,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,10953,0,5539,0.8115941911363161,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,11718,1,5944,0.7999999885714287,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,12062,1,6132,0.7391304240705736,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,13255,1,6527,0.515999998968,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,15315,1,7215,0.327999999344,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,16510,0,7663,0.7164178997549567,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,17289,1,7970,0.6081080998904311,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,18916,1,8431,0.353999999292,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,20109,1,8878,0.6666666555555558,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,20433,1,9048,0.5797101365259401,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,21209,0,9354,0.6779660902039646,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,21979,1,9681,0.6865671539318335,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,22353,1,9853,0.66666665993266,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,23115,1,10149,0.6527777687114199,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,23889,1,10438,0.5483870879292405,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,24680,1,10616,0.32999999934,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,25875,1,10883,0.41999999916,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,27079,1,11352,0.6923076816568049,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,27433,1,11544,0.6393442518140287,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,28204,1,11697,0.455999999088,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,28973,1,12030,0.4929577395358065,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,29297,1,12174,0.5624999912109376,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,30495,1,12464,0.33399999933200003,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,31283,1,12730,0.58730157797934,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,32912,1,13135,0.265999999468,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,33690,1,13399,0.5428571351020409,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,34050,1,13555,0.42622950120935243,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,34384,1,13690,0.47826086263390055,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,34727,0,13837,0.523076915029586,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,35063,1,13984,0.4838709599375652,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,35830,1,14109,0.20999999958,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,37018,1,14332,0.243999999512,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,37367,1,14497,0.5857142773469389,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,37696,1,14636,0.6428571336734695,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,38905,1,14865,0.5256410189020382,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
226,40093,1,15043,0.151999999696,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
231,40424,0,15153,0.36619717794088485,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
236,41190,1,15274,0.18999999962,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
241,41957,1,15454,0.47826086263390055,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
246,42286,1,15575,0.41666665972222233,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
251,43057,1,15688,0.183999999632,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
256,43833,0,15826,0.133999999732,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
261,45481,1,16055,0.135999999728,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
266,46688,1,16265,0.47222221566358036,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
271,47451,1,16435,0.46268656025840954,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
276,47779,1,16564,0.31249999511718757,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
281,48977,1,16757,0.6153846059171599,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
286,49320,1,16875,0.40983605885514657,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
291,49655,1,16996,0.43076922414201196,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
296,50466,0,17171,0.4177215136997277,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
301,51226,1,17318,0.4426229435635583,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
306,52423,1,17476,0.131999999736,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
311,52752,1,17577,0.44285713653061237,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
316,53099,1,17686,0.44285713653061237,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
321,53886,1,17816,0.49333332675555563,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
326,54224,1,17915,0.30645160796045795,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
331,54554,1,18022,0.3857142802040817,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
336,54912,1,18128,0.2812499956054688,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
341,55709,1,18253,0.48529411051038074,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
346,56477,1,18360,0.08999999982,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
351,57259,1,18487,0.3194444400077161,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
356,58055,1,18628,0.34883720524607903,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
361,58421,1,18745,0.40677965412237876,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
366,58743,1,18846,0.33846153325443795,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
371,59559,1,18968,0.32989690381549586,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
376,59908,0,19062,0.44285713653061237,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
381,60238,0,19160,0.43076922414201196,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
386,61026,1,19278,0.3770491741467349,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
391,61363,1,19370,0.3461538417159764,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
396,62126,1,19474,0.29508196237570555,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
401,62882,1,19589,0.3770491741467349,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
406,63660,1,19716,0.4225352053164056,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
411,64004,1,19808,0.39705881769031154,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
416,64337,1,19903,0.32894736409279784,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
421,64663,1,19984,0.22388059367342397,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
426,65888,0,20091,0.085999999828,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
431,66235,0,20185,0.28787878351698815,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
436,66563,1,20263,0.2794117605968859,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
441,67748,1,20365,0.075999999848,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
446,68529,1,20495,0.3139534847214711,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
451,69736,1,20613,0.29999999571428576,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
456,70074,1,20685,0.33870967195629564,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
461,70844,1,20751,0.073999999852,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
466,71191,0,20832,0.2343749963378907,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
471,71975,1,20934,0.27419354396462026,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
476,72746,0,21023,0.3611111060956791,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
481,73113,1,21106,0.27142856755102046,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
486,73887,1,21212,0.24637680802352452,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
491,74707,1,21320,0.21052631301939062,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
496,75001,0,21386,0.26666665777777804,0.1,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
