Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
1,147,0,0,0.8561643776975043,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
6,467,1,205,0.7457626992243611,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
11,815,1,369,0.7432432331994158,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
16,1125,1,515,0.671232867517358,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
21,1465,1,677,0.5428571351020409,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
26,1822,1,832,0.5362318762864946,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
31,2263,1,1037,0.5774647805990876,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
36,2593,1,1183,0.5862068864447089,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
41,2928,1,1345,0.6588235216608997,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
46,3265,1,1505,0.6093749904785158,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
51,3620,1,1679,0.695652163831128,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
56,4020,1,1848,0.5333333262222223,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
61,4347,1,1998,0.57352940333045,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
66,4690,0,2184,0.569230760473373,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
71,5040,1,2356,0.5079364998740238,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
76,5376,1,2494,0.6829268209399169,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
81,5833,1,2712,0.5806451519250783,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
86,6177,1,2867,0.5714285632653062,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
91,6505,1,2978,0.5806451519250783,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
96,6864,1,3145,0.5373134248162176,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
101,7224,1,3292,0.5064934999156688,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
106,7599,1,3451,0.39999999333333347,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
111,7950,1,3573,0.4337349345333141,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
116,8315,1,3700,0.42647058196366794,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
121,8660,1,3807,0.47887323269192633,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
126,8982,1,3907,0.584615375621302,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
131,9352,1,4070,0.4057970955681581,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
136,9702,1,4186,0.3114754047299114,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
141,10001,0,4312,0.2916666545138894,0.1,500000,True,1e-07,0.001,0.001,0.001,False,20
