Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,351,0,0,0.8799999974857143,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,1416,0,835,0.8843537354805868,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,2542,1,1690,0.8461538402366865,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,3161,0,2118,0.8384615320118344,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,4452,0,2781,0.83999999832,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,5759,1,3798,0.8837209199567335,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,6680,1,4470,0.7499999918478262,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,8390,0,5439,0.757999998484,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,9582,0,6088,0.7690217370407018,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,10497,1,6703,0.8279569803445487,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,11391,0,7317,0.7282608616493385,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,12754,0,8215,0.7599999956571429,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,14152,0,8857,0.733999998532,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,15637,0,9819,0.7361111059992285,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,17371,0,10992,0.628318578510455,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,18160,0,11385,0.6533333304296296,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,19561,0,12249,0.6688311644881093,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,20977,0,13086,0.6726190436153628,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,22240,0,13606,0.633999998732,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,23598,0,14368,0.6609195364314969,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,25019,0,15139,0.668269227556398,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,26707,0,16089,0.6321839007794954,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,28814,0,17163,0.644859807057385,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,30139,0,17825,0.5878378338659606,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,31912,0,18553,0.575999998848,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,33486,0,19121,0.531999998936,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,34595,0,19626,0.5038759650862329,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,35695,1,20083,0.5152671736058505,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,37038,1,20544,0.537999998924,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,38559,1,21106,0.48999999902,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,39758,1,21634,0.4767441805029747,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,41091,0,22199,0.4655172387039239,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,42251,0,22524,0.4499999991,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,42914,1,22763,0.40909090643447465,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,43922,0,23186,0.45967741564776277,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,45229,0,23735,0.4315789428254848,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,46156,0,24123,0.47826086436672977,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,46805,0,24357,0.4424778721904613,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,48225,1,24917,0.43575418750975314,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,49296,0,25325,0.4488188941037882,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,50714,0,25711,0.405999999188,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,52099,1,26250,0.37499999665178574,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,53463,0,26610,0.401999999196,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,54393,1,26929,0.3571428534985423,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,56163,0,27534,0.3801652861143365,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
226,56831,1,27754,0.3217391276370511,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
231,58119,0,28230,0.4266666609777779,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
236,58991,1,28493,0.37254901717288225,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
241,60307,0,28809,0.381999999236,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
246,61835,1,29191,0.291999999416,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
251,62863,0,29374,0.33399999933200003,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
256,63515,1,29567,0.27642276198030274,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
261,63964,0,29690,0.24657533908800905,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
266,65231,1,29932,0.365999999268,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
271,66020,1,30141,0.3199999957333334,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
276,66823,0,30386,0.37804877587745395,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
281,68171,1,30678,0.313999999372,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
286,68807,0,30871,0.2567567532870709,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
291,69866,0,31099,0.3181818171487603,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
296,70304,0,31217,0.29629629263831736,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
301,70713,0,31315,0.3666666605555557,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
306,71084,0,31412,0.33333332828282836,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
311,72079,1,31709,0.3859649055093876,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
316,72889,0,31946,0.24285713938775516,0.01,500,False,1.5e-05,0.001,0.001,0.001,False,20,0.9
