Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
1,258,0,0,0.9221789847386032,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
6,625,0,274,0.8571428448979594,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
11,1003,1,546,0.8450704106328112,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
16,1332,1,777,0.8656716288705727,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
21,1669,1,1016,0.9508196565439401,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
26,1995,1,1238,0.8860759381509375,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
31,2468,1,1597,0.8484848356290177,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
36,2869,1,1858,0.8431372466359094,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
41,3205,1,2088,0.8636363505509644,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
46,3548,1,2320,0.8630136868080317,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
51,3926,1,2586,0.8481012550873259,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
56,4250,0,2803,0.8124999873046878,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
61,4701,1,3041,0.8614457779430977,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
66,5033,1,3266,0.8571428435374152,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
71,5447,0,3546,0.8082191670106964,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
76,5836,1,3815,0.8194444330632717,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
81,6229,1,4076,0.8602150445138167,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
86,6638,1,4313,0.7952755842891687,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
91,7007,1,4552,0.8192770985629265,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
96,7342,0,4775,0.9487179365548983,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
101,7736,1,5048,0.8289473575138506,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
106,8083,0,5275,0.8108107998539081,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
111,8456,0,5499,0.8735632083498482,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
116,8825,1,5746,0.8701298588294823,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
121,9172,0,5973,0.8461538331360949,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
126,9488,1,6168,0.7656249880371095,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
131,9921,1,6438,0.7816091864182853,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
136,10266,0,6656,0.7887323832572904,0.01,500000,True,1e-05,0.001,0.001,0.001,True,20
