Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
1,501,0,0,0.917999998164,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
6,1171,0,473,0.8301886714133144,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
11,1690,0,808,0.8299999917,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
16,2309,0,1205,0.7017543798091721,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
21,2823,1,1502,0.728155332736356,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
26,3323,1,1764,0.6224489732403166,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
31,3858,0,2058,0.7064220118676879,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
36,4401,0,2334,0.6249999944196429,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
41,4932,1,2592,0.6203703646262003,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
46,5452,1,2822,0.4803921521530181,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
51,5982,1,3034,0.4622641465824137,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
56,6501,1,3230,0.4554455400450937,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
61,7028,1,3407,0.5047618999546486,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
66,7549,1,3609,0.3529411730103807,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
71,8069,1,3802,0.3584905626557494,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
76,8592,1,3969,0.4095238056235828,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
81,9116,1,4151,0.4433962222321111,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
86,9630,0,4307,0.46534653004607396,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
91,10143,1,4473,0.4368931996418136,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
96,11073,0,5056,0.5871559579160004,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
101,11601,1,5277,0.4476190433560091,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
106,12124,0,5464,0.4230769190088758,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
111,12655,1,5654,0.39047618675736967,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
116,13180,0,5826,0.4117647018454441,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
121,13706,1,6001,0.3428571395918368,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
126,14222,1,6162,0.359223297483269,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
131,14777,1,6336,0.4642857101403062,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
136,15302,1,6520,0.3823529374279124,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
141,15824,1,6711,0.38834951079272323,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
146,16386,1,6924,0.5462962912379973,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
151,17137,0,7285,0.50909090446281,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
156,17699,1,7527,0.6355932149525999,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
161,18227,0,7737,0.3396226383054468,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
166,18758,0,7908,0.43636363239669423,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
171,19547,1,8336,0.4999999952830189,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
176,20090,0,8594,0.6216216160214268,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
181,20642,1,8795,0.5140186867848721,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
186,21172,1,8968,0.41592919985903365,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
191,21700,1,9134,0.3786407730229051,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
196,22229,1,9285,0.3846153809171598,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
201,22946,1,9620,0.4272727233884298,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
206,23630,1,9929,0.4903846106693788,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
211,24156,1,10122,0.2912621330945424,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
216,24695,1,10310,0.4190476150566894,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
221,25241,1,10497,0.4454545414049587,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
226,25752,1,10623,0.31730768925665687,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
231,26377,0,10879,0.5982142803730868,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
236,26946,1,11109,0.49090908644628106,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
241,27621,0,11423,0.32692307377958585,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
246,28237,1,11669,0.6180555512635031,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
251,28815,1,11884,0.43636363239669423,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
256,29366,0,12077,0.4444444399551067,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
261,29892,1,12220,0.40196078037293353,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
266,30474,1,12392,0.458333330150463,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
271,31064,1,12566,0.626760558966475,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
276,31767,0,12878,0.5166666623611111,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
281,32334,0,13112,0.4056603735315059,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
286,32937,0,13358,0.4215686233179547,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
291,33487,0,13544,0.4953270981745131,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
296,34005,1,13692,0.359223297483269,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
301,34543,1,13870,0.23762376002352714,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
306,35112,0,14066,0.3980582485625413,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
311,35620,0,14200,0.2970297000294089,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
316,36324,1,14542,0.5950413173963528,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
321,36853,1,14722,0.4433962222321111,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
326,37419,1,14926,0.43925233234343614,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
331,37971,1,15102,0.3786407730229051,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
336,38505,1,15278,0.399999996,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
341,39080,1,15448,0.5151515112488522,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
346,39599,1,15603,0.3838383799612285,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
351,40104,1,15727,0.3725490159554018,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
356,40624,0,15887,0.28155339532472434,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
361,41148,0,16030,0.44642856744260206,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
366,41676,1,16181,0.3490566004805981,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
