Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.01,50000,True,4e-06
1,156,0,0,0.6451612861602498,0.01,50000,True,4e-06
6,721,0,315,0.5789473623268699,0.01,50000,True,4e-06
11,1060,0,479,0.5799999942,0.01,50000,True,4e-06
16,1871,0,685,0.453999999092,0.01,50000,True,4e-06
21,2745,0,971,0.7195121863474124,0.01,50000,True,4e-06
26,4194,0,1498,0.682539677122701,0.01,50000,True,4e-06
31,5554,0,1952,0.497999999004,0.01,50000,True,4e-06
36,6295,0,2114,0.277999999444,0.01,50000,True,4e-06
41,7973,0,2679,0.6304347689035921,0.01,50000,True,4e-06
46,9310,1,3215,0.8095237902494337,0.01,50000,True,4e-06
51,10714,0,3720,0.311999999376,0.01,50000,True,4e-06
56,11116,1,3928,0.6266666583111112,0.01,50000,True,4e-06
61,11562,1,4127,0.6344085953289399,0.01,50000,True,4e-06
66,12327,1,4470,0.7053571365593113,0.01,50000,True,4e-06
71,12772,1,4721,0.7173912887523634,0.01,50000,True,4e-06
76,13567,1,5111,0.552941169965398,0.01,50000,True,4e-06
