Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,69,0,0,0.8382352817906576,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,963,0,721,0.9268292569898872,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,2762,0,2130,0.8555555508024691,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,4471,0,3158,0.795999998408,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,5263,0,3734,0.8787878699112337,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,6254,0,4464,0.8405796979626131,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,6885,0,4686,0.7750677485770522,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,7666,1,5228,0.7721518889601027,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,8354,1,5633,0.8231707266879834,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,8976,0,5981,0.779069762912385,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,9317,0,6199,0.7966101559896585,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,10153,1,6751,0.6461538362130179,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,10559,0,6925,0.8012048144505735,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,11018,0,7226,0.6909090783471077,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,11384,1,7439,0.6881720356110534,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,11722,0,7639,0.7865168450953164,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,12141,0,7869,0.742857135782313,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,12603,1,8138,0.7411764618685123,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,12934,1,8325,0.689189179875822,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,13323,1,8567,0.7619047498110357,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,13691,0,8794,0.720588224697232,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,14322,1,9192,0.7580645039021855,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,14631,1,9367,0.7241379185493463,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,14958,0,9546,0.6951219427424153,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,15314,1,9736,0.7010309206079287,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,15670,0,9950,0.7384615271005919,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,16012,1,10119,0.7272727199265382,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,16367,1,10303,0.7624999904687502,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,16702,0,10485,0.6718749895019533,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,17030,1,10638,0.7472527390411787,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
151,17489,1,10866,0.5851063767541875,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
156,17882,1,11080,0.6627906899675501,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
161,18209,1,11249,0.7464788627256499,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
166,18550,1,11423,0.6413043408553876,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
171,18894,1,11620,0.650793640463593,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
176,19262,1,11827,0.6842105143120962,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
181,19714,1,12034,0.6171874951782227,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
186,20005,1,12192,0.5593220244182708,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
191,20366,1,12397,0.6417910351971488,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
196,20682,1,12559,0.6716417810202719,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
201,21064,1,12772,0.7241379185493463,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
206,21416,1,12970,0.6296296179698219,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
211,21794,1,13169,0.7377049059392639,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
216,22133,1,13341,0.5737704823972052,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
221,22440,1,13493,0.6999999883333335,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
226,22753,1,13651,0.5757575670339763,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
231,23054,1,13794,0.6885245788766463,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
236,23361,1,13953,0.5901639247514111,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
241,23664,0,14103,0.5156249919433595,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
246,23975,1,14269,0.5882352854671282,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
251,24287,1,14422,0.6212121117998165,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
256,24712,1,14635,0.6811594104179796,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
261,25038,1,14812,0.6119402893740256,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
266,25332,1,14966,0.6111110997942389,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
271,25708,1,15155,0.6724137815101072,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
276,26007,1,15301,0.6231883967653856,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
281,26365,1,15473,0.5789473582640815,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
286,27204,1,15907,0.5473684152908588,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
291,27501,1,16054,0.6545454426446283,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
296,27810,1,16203,0.633333322777778,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
301,28112,1,16351,0.5833333236111113,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
