Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
1,501,0,0,0.895999998208,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
6,1840,0,1114,0.8961038844661834,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
11,2368,0,1502,0.8809523704648528,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
16,3757,0,2269,0.841999998316,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
21,5146,0,3046,0.7859999984280001,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
26,6395,0,4057,0.898734165838808,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
31,8111,0,5070,0.851999998296,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
36,9872,0,6072,0.725999998548,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
41,11289,0,6976,0.7948717897764629,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
46,12682,0,7953,0.8275862011890607,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
51,13222,0,8293,0.8688524518946521,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
56,14131,0,8977,0.8888888790123458,0.01,500000,True,1e-07,0.001,0.001,0.001,True,20
