Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size
0,0,0,0,0.9,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
1,501,0,0,0.757999998484,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
6,1937,1,491,0.403999999192,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
11,2362,1,752,0.43478259924385654,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
16,3100,0,951,0.8139534820623762,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
21,4379,1,1457,0.51999999896,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
26,4969,0,1709,0.5923913011283082,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
31,6362,0,2225,0.8422712907183871,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
36,6571,1,2310,0.4821428485331634,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
41,7406,1,2636,0.5227272667871902,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
46,9600,0,3468,0.251999999496,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
51,10708,0,4288,0.7307692026627229,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
56,11359,1,4596,0.7297297100073051,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
61,12579,1,5024,0.4576271108876761,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
66,13469,1,5333,0.6917293181072983,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
71,13891,1,5527,0.5476190410997733,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
76,14335,0,5805,0.476190464852608,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
81,15110,0,5977,0.645999998708,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
86,16277,0,6336,0.7483870919458897,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
91,17119,1,6622,0.5052631525761774,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
96,18091,0,6981,0.7560975548284752,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
101,18941,1,7253,0.48591548953580643,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
106,19223,1,7401,0.4736841980609422,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
111,19977,1,7850,0.6666666444444451,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
116,20782,1,8096,0.7065868221162466,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
121,21076,1,8237,0.37931033174791956,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
126,22268,1,8492,0.237999999524,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
131,22983,1,8880,0.7758620555885852,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
136,23756,1,9116,0.42045454067665294,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
141,24606,1,9421,0.677419332986473,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
146,25778,0,9716,0.48837208166576557,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
151,26167,1,9904,0.6216216048210378,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
156,27103,1,10265,0.37777776938271623,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
161,27445,1,10414,0.5063291075148214,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
166,27781,1,10582,0.3809523718820864,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
171,28484,0,10711,0.6463414555324213,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
176,29168,0,11008,0.6585365693039862,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
181,29556,1,11144,0.6050420117223361,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
186,30465,1,11445,0.3559322003734559,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
191,31395,1,11784,0.5909090774793392,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
196,32605,0,12051,0.345999999308,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
201,33511,1,12239,0.121999999756,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
206,35592,1,12829,0.33999999932,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
211,36337,0,13066,0.6923076745562136,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
216,37607,1,13534,0.5528455239606055,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
221,37918,1,13593,0.5177304927820533,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
226,38639,1,13850,0.30303029384756686,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
231,39476,1,14001,0.353999999292,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
236,39855,1,14112,0.6435643500637194,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
241,40584,0,14292,0.23913042958412112,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
246,41515,0,14487,0.227999999544,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
251,43275,1,14957,0.3027522908004377,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
256,43665,1,15087,0.5757575583103771,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
261,44473,1,15306,0.4285714234693878,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
266,46060,1,15547,0.157999999684,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
271,46773,1,15799,0.4871794746877058,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
276,47518,0,15972,0.5813953353163875,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
281,47852,0,16089,0.5268817147647128,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
286,48436,1,16271,0.3103448168846615,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
291,49255,1,16421,0.323999999352,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
296,49465,1,16480,0.2749999931250002,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
301,50001,0,16664,0.49999999418604657,0.1,500,False,1e-07,0.001,0.001,0.001,True,20
