Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,242,0,0,0.8630705358378816,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,709,0,336,0.8837209199567335,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,1024,1,570,0.9230769053254442,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,1370,0,823,0.7868852330018815,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,1753,0,1105,0.8571428435374152,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,2113,0,1358,0.7910447643127647,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,2476,1,1612,0.8076922973372783,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,2826,1,1850,0.8732394243205716,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,3200,0,2116,0.8507462559590111,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,3549,1,2353,0.8493150568586979,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,3901,1,2586,0.8333333226495728,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,4257,1,2821,0.871428558979592,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,4577,0,3039,0.7999999866666669,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,4976,0,3325,0.8474576127549558,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,5313,1,3559,0.7704917906476756,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,5677,1,3809,0.8461538331360949,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,6155,0,4087,0.7837837784879474,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,6553,1,4351,0.8208955101358879,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,6898,0,4572,0.7714285604081634,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,7270,1,4820,0.7945205370613625,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,7624,1,5044,0.8076922973372783,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,8006,0,5265,0.7699999923,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,8368,0,5488,0.7749999903125001,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
