Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.01,15000,False,4e-06
1,152,1,0,0.8079470145169072,0.01,15000,False,4e-06
6,1014,1,617,0.7974683443358438,0.01,15000,False,4e-06
11,1419,1,869,0.804878038964902,0.01,15000,False,4e-06
16,1844,1,1142,0.8249999896875001,0.01,15000,False,4e-06
21,2257,0,1411,0.8666666551111113,0.01,15000,False,4e-06
26,2876,1,1836,0.7857142763605444,0.01,15000,False,4e-06
31,3515,0,2275,0.710843364929598,0.01,15000,False,4e-06
36,3929,1,2533,0.7045454465392563,0.01,15000,False,4e-06
41,4323,1,2774,0.7283950527358636,0.01,15000,False,4e-06
46,4813,1,3093,0.7865168450953164,0.01,15000,False,4e-06
51,5270,1,3390,0.7882352848442908,0.01,15000,False,4e-06
56,5785,1,3636,0.7842105221883657,0.01,15000,False,4e-06
61,6201,0,3882,0.7380952293083901,0.01,15000,False,4e-06
66,6649,0,4151,0.8795180616925535,0.01,15000,False,4e-06
71,7057,1,4411,0.7874999901562502,0.01,15000,False,4e-06
76,7474,1,4657,0.7857142763605444,0.01,15000,False,4e-06
81,8100,0,4915,0.7903780041567766,0.01,15000,False,4e-06
86,8483,0,5148,0.7746478764134103,0.01,15000,False,4e-06
91,8902,0,5414,0.7402597306459775,0.01,15000,False,4e-06
96,9336,1,5684,0.7499999906250001,0.01,15000,False,4e-06
101,9754,1,5937,0.7901234470355131,0.01,15000,False,4e-06
106,10160,1,6189,0.70886075052075,0.01,15000,False,4e-06
111,10556,0,6427,0.8157894629501387,0.01,15000,False,4e-06
116,10954,1,6658,0.7179487087442473,0.01,15000,False,4e-06
121,11359,1,6902,0.8227847997115848,0.01,15000,False,4e-06
126,11758,1,7154,0.8227847997115848,0.01,15000,False,4e-06
131,12178,1,7413,0.7411764618685123,0.01,15000,False,4e-06
136,12597,0,7669,0.6867469796777472,0.01,15000,False,4e-06
141,13007,1,7918,0.7466666567111113,0.01,15000,False,4e-06
146,13412,1,8169,0.7386363552427687,0.01,15000,False,4e-06
151,13828,1,8419,0.7647058733564015,0.01,15000,False,4e-06
156,14256,0,8677,0.8271604836153027,0.01,15000,False,4e-06
161,14980,0,9163,0.7634408520060124,0.01,15000,False,4e-06
166,15378,0,9407,0.8076922973372783,0.01,15000,False,4e-06
171,15801,1,9652,0.7727272639462811,0.01,15000,False,4e-06
176,16209,1,9903,0.6547618969671203,0.01,15000,False,4e-06
181,16619,0,10164,0.6493506409175241,0.01,15000,False,4e-06
186,17016,0,10410,0.8051947947377299,0.01,15000,False,4e-06
191,17485,1,10696,0.8219177969600302,0.01,15000,False,4e-06
196,17883,1,10920,0.7749999903125001,0.01,15000,False,4e-06
201,18409,1,11156,0.7209302292049757,0.01,15000,False,4e-06
206,18801,0,11386,0.7236842010041553,0.01,15000,False,4e-06
211,19212,1,11643,0.8108107998539081,0.01,15000,False,4e-06
216,19625,1,11879,0.831168820374431,0.01,15000,False,4e-06
221,20026,0,12111,0.7874999901562502,0.01,15000,False,4e-06
226,20927,0,12740,0.6235294044290659,0.01,15000,False,4e-06
231,21328,1,12982,0.7162162065376189,0.01,15000,False,4e-06
236,21749,1,13223,0.7374999907812502,0.01,15000,False,4e-06
241,22167,1,13448,0.7391304267485823,0.01,15000,False,4e-06
