Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau
0,0,0,0,0.8,0.1,500,False,4e-06
1,501,0,0,0.797999998404,0.1,500,False,4e-06
6,1616,0,800,0.770491796963182,0.1,500,False,4e-06
11,2215,0,1170,0.7931034414387634,0.1,500,False,4e-06
16,2748,0,1507,0.8240740664437587,0.1,500,False,4e-06
21,3261,0,1832,0.7307692237426037,0.1,500,False,4e-06
26,3777,1,2153,0.8181818107438017,0.1,500,False,4e-06
31,4286,0,2459,0.7299999927,0.1,500,False,4e-06
36,4825,0,2800,0.742857135782313,0.1,500,False,4e-06
41,5489,0,3260,0.7272727199265382,0.1,500,False,4e-06
46,5999,0,3569,0.7425742500735223,0.1,500,False,4e-06
51,6504,0,3886,0.8557692225406806,0.1,500,False,4e-06
56,6992,1,4186,0.7959183592253228,0.1,500,False,4e-06
61,7626,1,4588,0.7745097963283354,0.1,500,False,4e-06
66,8132,1,4900,0.7551020331112037,0.1,500,False,4e-06
71,8634,0,5225,0.7920792000784238,0.1,500,False,4e-06
76,9138,0,5530,0.728155332736356,0.1,500,False,4e-06
81,9883,0,6024,0.7961164971250826,0.1,500,False,4e-06
86,10402,0,6339,0.7699999923,0.1,500,False,4e-06
91,11303,0,6944,0.831683160082345,0.1,500,False,4e-06
96,12216,1,7567,0.7799999922,0.1,500,False,4e-06
101,13532,0,8495,0.7407407338820302,0.1,500,False,4e-06
106,14473,0,9127,0.8623853131891256,0.1,500,False,4e-06
111,15039,0,9473,0.7222222155349795,0.1,500,False,4e-06
116,15946,0,10088,0.7938144248060369,0.1,500,False,4e-06
121,16454,0,10397,0.7425742500735223,0.1,500,False,4e-06
126,16953,0,10714,0.6947368347922439,0.1,500,False,4e-06
131,17483,0,11026,0.7843137178008459,0.1,500,False,4e-06
136,18434,0,11664,0.7473684131855957,0.1,500,False,4e-06
141,19508,0,12390,0.7627118579431199,0.1,500,False,4e-06
146,20423,0,12698,0.757999998484,0.1,500,False,4e-06
151,20919,0,13000,0.8181818099173555,0.1,500,False,4e-06
156,21418,0,13320,0.7362637281729261,0.1,500,False,4e-06
161,22014,0,13604,0.766666663015873,0.1,500,False,4e-06
166,22940,0,14217,0.8181818099173555,0.1,500,False,4e-06
171,24368,0,15185,0.6810344768876339,0.1,500,False,4e-06
176,25318,0,15792,0.8037383102454364,0.1,500,False,4e-06
181,26624,0,16392,0.711999998576,0.1,500,False,4e-06
186,27203,0,16696,0.6480446891170688,0.1,500,False,4e-06
191,28492,0,17523,0.6494845293867575,0.1,500,False,4e-06
196,29123,0,17906,0.6601941683476295,0.1,500,False,4e-06
201,30442,0,18762,0.6929824500615575,0.1,500,False,4e-06
206,31117,0,19107,0.6907216459241152,0.1,500,False,4e-06
211,32418,0,19962,0.7029702900696011,0.1,500,False,4e-06
216,33319,0,20536,0.6428571362973762,0.1,500,False,4e-06
221,33798,0,20803,0.7857142776967931,0.1,500,False,4e-06
226,34323,0,21087,0.6862745030757402,0.1,500,False,4e-06
231,35205,0,21361,0.715999998568,0.1,500,False,4e-06
236,36525,0,22218,0.7075471631363476,0.1,500,False,4e-06
241,37306,0,22706,0.6285714225850341,0.1,500,False,4e-06
246,37830,0,22990,0.6730769166050297,0.1,500,False,4e-06
251,38724,0,23254,0.665999998668,0.1,500,False,4e-06
256,39357,0,23618,0.6666666603174604,0.1,500,False,4e-06
261,39915,0,23930,0.6756756695885074,0.1,500,False,4e-06
266,40453,1,24204,0.7016128975676379,0.1,500,False,4e-06
271,42162,0,25036,0.675999998648,0.1,500,False,4e-06
276,43114,0,25591,0.6880733881828129,0.1,500,False,4e-06
281,44723,0,26338,0.687999998624,0.1,500,False,4e-06
286,45959,0,26891,0.6822916648898655,0.1,500,False,4e-06
291,47338,0,27472,0.66999999866,0.1,500,False,4e-06
296,48684,0,28074,0.6666666651445966,0.1,500,False,4e-06
301,49610,0,28472,0.6530612225858273,0.1,500,False,4e-06
306,51326,0,29277,0.67999999864,0.1,500,False,4e-06
311,52446,0,29825,0.7032258041831426,0.1,500,False,4e-06
316,53346,0,30094,0.663999998672,0.1,500,False,4e-06
321,53852,0,30343,0.6288659728982889,0.1,500,False,4e-06
326,55607,0,31411,0.6126760520234081,0.1,500,False,4e-06
331,56926,0,31931,0.61999999876,0.1,500,False,4e-06
336,57508,0,32236,0.6399999936,0.1,500,False,4e-06
341,58501,0,32810,0.6224489732403166,0.1,500,False,4e-06
346,59018,0,33075,0.7070706999285788,0.1,500,False,4e-06
351,60001,0,33579,0.639593905382772,0.1,500,False,4e-06
