Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
1,135,0,0,0.7089552185898864,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
6,808,0,443,0.8518518413351625,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
11,1166,0,684,0.8767123167573656,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
16,2506,1,1275,0.821999998356,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
21,3811,0,2180,0.685185178840878,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
26,4358,0,2525,0.7640449352354501,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
31,4864,0,2829,0.7999999927272728,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
36,5367,0,3134,0.7340425453825261,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
41,5868,1,3440,0.7572815460458102,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
46,6349,1,3740,0.7254901889657824,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
51,6813,0,4033,0.7582417499094314,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
56,7295,0,4330,0.7870370297496572,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
61,7755,0,4611,0.7065217314508507,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
66,8212,0,4902,0.709302317333694,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
71,8670,1,5160,0.6601941683476295,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
76,9158,0,5415,0.6699029061174475,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
81,9618,1,5662,0.7272727190082646,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
86,10079,1,5902,0.6666666592592594,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
91,10527,1,6129,0.6551724062623862,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
96,10941,1,6351,0.5465116215521905,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
101,11380,1,6570,0.6516853859361192,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
106,11802,1,6793,0.5731707247174302,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
111,12220,1,7008,0.5061728332571255,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
116,12647,1,7225,0.6046511557598703,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
121,13077,1,7422,0.5760869502599245,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
126,13495,1,7619,0.6547618969671203,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
131,13916,1,7822,0.49999999404761913,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
136,14326,1,7999,0.5783132460444187,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
141,14731,1,8148,0.5194805127340193,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
146,15138,1,8319,0.32142856760204086,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
151,15552,1,8506,0.5243902375074362,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
156,15974,1,8672,0.5421686681666426,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
161,16389,1,8835,0.5243902375074362,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
166,16807,1,9015,0.4588235240138409,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
171,17224,1,9168,0.5617977464966546,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
176,17648,1,9325,0.4367816041749241,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
181,18062,1,9476,0.4470588182698963,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
186,18503,1,9619,0.45054944559835775,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
191,18920,1,9755,0.32142856760204086,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
196,19350,1,9893,0.4831460619871229,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
201,19787,1,10038,0.402298845950588,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
206,20201,1,10169,0.4430379690754688,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
211,20620,1,10303,0.3827160446578266,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
216,21042,1,10428,0.423529406782007,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
221,21483,1,10584,0.44827585691636945,0.01,15000,True,1.5e-05,0.001,0.001,0.001,False,20,0.9
