Episode,Timesteps,Success,Feedback,Percentage_feedback,e,Buffer_size,Human_model,Tau,Human_model_lr,Policy_lr,Policy_batch_lr,Absolute_pos,Buffer_sampling_size,Alpha
0,0,0,0,0.9,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
1,501,0,0,0.887999998224,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
6,2587,0,1381,0.863999998272,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
11,4448,1,2860,0.8392857067920919,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
16,5725,1,3859,0.8387096684009713,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
21,7809,0,5159,0.791999998416,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
26,9499,0,6097,0.757999998484,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
31,10414,1,6711,0.7452830118369528,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
36,11782,0,7633,0.780898872017422,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
41,13525,0,8864,0.7999999905882355,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
46,15615,0,10028,0.683999998632,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
51,17086,0,10722,0.731999998536,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
56,18113,0,11137,0.6917647042546713,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
61,20245,0,12223,0.671999998656,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
66,21484,0,12870,0.6696428541533801,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
71,22754,1,13358,0.671999998656,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
76,24446,1,14100,0.643999998712,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
81,25759,1,14605,0.573999998852,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
86,27390,1,15388,0.597733709354862,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
91,29094,1,16095,0.593999998812,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
96,30775,1,16785,0.57999999884,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
101,31852,1,17204,0.6106870205698969,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
106,32310,0,17419,0.6216216132213296,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
111,33597,1,18093,0.578124990966797,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
116,35289,0,18940,0.49999999489795927,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
121,36574,1,19364,0.503999998992,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
126,37840,0,19765,0.495999999008,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
131,39524,1,20362,0.535999998928,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
136,40797,1,20740,0.475999999048,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
141,41675,1,20929,0.50999999898,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
146,42541,1,21291,0.4415584358239164,0.1,30000,True,1.5e-05,0.001,0.001,0.001,True,20,0.9
